x1,x2
1151,1
1576,2
1129,3
32,4
1793,5
987,6
1432,7
1395,8
893,9
499,10
1328,11
1474,12
1730,13
2233,14
444,15
1536,16
2098,17
1449,18
1364,19
1574,20
1731,21
1573,22
448,23
2251,24
1976,25
2230,26
2053,27
129,28
187,29
1176,30
848,31
1313,32
1510,33
64,34
1039,35
1865,36
915,37
1125,38
951,39
2083,40
657,41
144,42
1372,43
1764,44
493,45
1157,46
1931,47
1197,48
1693,49
447,50
60,51
1426,52
2052,53
491,54
844,55
1388,56
822,57
1397,58
895,59
1753,60
118,61
1867,62
1968,63
1986,64
504,65
1212,66
916,67
748,68
71,69
2248,70
873,71
415,72
217,73
930,74
204,75
846,76
1276,77
2299,78
476,79
1391,80
1799,81
1161,82
2027,83
1160,84
591,85
2191,86
2046,87
519,88
971,89
647,90
922,91
1416,92
1044,93
919,94
279,95
494,96
433,97
234,98
617,99
661,100
656,101
2161,102
1548,103
9,104
229,105
1495,106
654,107
245,108
1535,109
192,110
2073,111
1769,112
938,113
541,114
2111,115
728,116
299,117
112,118
2184,119
702,120
1860,121
2226,122
832,123
1796,124
978,125
148,126
1058,127
933,128
2004,129
1851,130
1262,131
1978,132
1795,133
1393,134
797,135
381,136
1147,137
1648,138
403,139
1897,140
1017,141
950,142
1429,143
207,144
2100,145
30,146
2229,147
1886,148
1067,149
1123,150
405,151
917,152
805,153
2216,154
213,155
944,156
1907,157
756,158
2237,159
866,160
1163,161
329,162
1912,163
1532,164
1713,165
307,166
1915,167
1984,168
549,169
894,170
1896,171
694,172
95,173
1719,174
1481,175
1349,176
1820,177
2136,178
1834,179
478,180
1401,181
1916,182
1803,183
555,184
862,185
354,186
1634,187
1037,188
1302,189
266,190
576,191
384,192
1888,193
1787,194
900,195
968,196
2118,197
1748,198
1565,199
1141,200
1909,201
1453,202
1113,203
1537,204
2063,205
262,206
613,207
892,208
636,209
607,210
625,211
1555,212
1192,213
1788,214
573,215
1410,216
1200,217
29,218
1745,219
982,220
1547,221
358,222
1926,223
2062,224
130,225
237,226
1052,227
2249,228
421,229
1470,230
570,231
1758,232
1460,233
373,234
1421,235
1786,236
2263,237
458,238
1117,239
658,240
1297,241
383,242
1365,243
115,244
745,245
1207,246
1646,247
2261,248
430,249
2210,250
812,251
436,252
1366,253
170,254
114,255
2030,256
2035,257
1683,258
1557,259
853,260
1284,261
2292,262
2160,263
2195,264
1616,265
2171,266
84,267
616,268
2254,269
2187,270
932,271
1153,272
1674,273
0,274
572,275
1558,276
168,277
828,278
2290,279
1353,280
540,281
351,282
650,283
34,284
2065,285
2222,286
521,287
1729,288
984,289
1663,290
1260,291
1069,292
1012,293
423,294
2017,295
1367,296
441,297
2131,298
335,299
330,300
2298,301
270,302
1517,303
1119,304
1241,305
1699,306
378,307
911,308
1494,309
182,310
1873,311
1598,312
2188,313
1990,314
598,315
735,316
1167,317
683,318
2066,319
2227,320
1292,321
1081,322
856,323
104,324
547,325
1637,326
2285,327
1849,328
1210,329
532,330
712,331
1138,332
1814,333
719,334
1676,335
1283,336
239,337
800,338
282,339
1447,340
1977,341
1031,342
449,343
98,344
1309,345
1629,346
1734,347
516,348
762,349
74,350
1243,351
1354,352
836,353
254,354
796,355
1097,356
1004,357
594,358
1445,359
544,360
209,361
484,362
2082,363
1100,364
1938,365
622,366
2139,367
2119,368
1960,369
1430,370
589,371
2018,372
1164,373
1617,374
715,375
350,376
731,377
230,378
512,379
1347,380
368,381
222,382
2007,383
1657,384
943,385
1145,386
480,387
455,388
827,389
397,390
304,391
1042,392
2231,393
2252,394
140,395
145,396
1714,397
603,398
1294,399
721,400
1806,401
1868,402
838,403
2211,404
531,405
1778,406
386,407
662,408
396,409
243,410
997,411
1772,412
1754,413
289,414
734,415
1654,416
559,417
2301,418
462,419
2158,420
1662,421
2072,422
363,423
809,424
2054,425
1607,426
1000,427
1892,428
453,429
1071,430
1586,431
1583,432
1527,433
1715,434
629,435
2103,436
1887,437
1556,438
522,439
1165,440
597,441
1098,442
1078,443
45,444
2253,445
2178,446
2080,447
1480,448
1852,449
1801,450
319,451
1114,452
2142,453
1854,454
1726,455
312,456
4,457
574,458
2045,459
2176,460
909,461
2280,462
1592,463
910,464
2125,465
587,466
1941,467
1815,468
1940,469
880,470
1994,471
1424,472
1842,473
1201,474
2212,475
43,476
976,477
1936,478
1756,479
1376,480
2239,481
1501,482
1373,483
2257,484
1993,485
355,486
615,487
1016,488
33,489
1487,490
1971,491
777,492
863,493
1878,494
1765,495
1770,496
2190,497
1337,498
1238,499
652,500
2067,501
773,502
623,503
1086,504
2175,505
1022,506
1398,507
751,508
1979,509
839,510
1412,511
646,512
1085,513
232,514
2002,515
1844,516
913,517
2189,518
1150,519
1690,520
1794,521
78,522
2162,523
1743,524
1502,525
1800,526
1418,527
1816,528
1013,529
1196,530
713,531
1270,532
199,533
2236,534
1444,535
1702,536
398,537
908,538
190,539
626,540
406,541
269,542
1625,543
2209,544
906,545
1970,546
393,547
1054,548
2296,549
2093,550
671,551
1331,552
81,553
1322,554
1231,555
169,556
301,557
1459,558
1755,559
1506,560
1869,561
1456,562
704,563
2174,564
665,565
1619,566
826,567
1221,568
324,569
1967,570
1560,571
670,572
526,573
1490,574
1545,575
855,576
492,577
1572,578
173,579
1680,580
1049,581
837,582
1166,583
160,584
295,585
296,586
79,587
1612,588
1180,589
2172,590
223,591
70,592
2009,593
538,594
941,595
1311,596
1246,597
1998,598
474,599
590,600
833,601
965,602
1781,603
785,604
639,605
669,606
1419,607
2061,608
2173,609
1386,610
1668,611
1822,612
1295,613
432,614
407,615
1889,616
711,617
374,618
178,619
1514,620
864,621
216,622
1934,623
109,624
375,625
1240,626
503,627
159,628
127,629
530,630
2000,631
1687,632
1718,633
1122,634
2181,635
1773,636
1041,637
1315,638
761,639
1263,640
1368,641
1810,642
1552,643
2020,644
1626,645
876,646
176,647
1885,648
1955,649
2282,650
1988,651
1411,652
284,653
73,654
1413,655
1732,656
942,657
929,658
1126,659
1130,660
2293,661
878,662
440,663
1033,664
2039,665
2205,666
2147,667
1011,668
1479,669
2026,670
1436,671
1352,672
554,673
1463,674
703,675
1995,676
1589,677
1341,678
124,679
377,680
1655,681
177,682
489,683
1635,684
2284,685
1384,686
161,687
1214,688
1611,689
412,690
1316,691
278,692
2105,693
946,694
68,695
1997,696
422,697
768,698
2303,699
473,700
1027,701
539,702
1969,703
1299,704
754,705
215,706
1913,707
723,708
435,709
1894,710
988,711
678,712
1675,713
619,714
1077,715
1953,716
1767,717
485,718
464,719
389,720
551,721
452,722
135,723
2207,724
1526,725
1118,726
760,727
543,728
939,729
1230,730
2040,731
1273,732
2015,733
2109,734
1431,735
1274,736
2297,737
700,738
10,739
2129,740
300,741
487,742
347,743
1239,744
2185,745
11,746
1188,747
608,748
17,749
887,750
1152,751
425,752
1628,753
1440,754
851,755
1472,756
811,757
1859,758
244,759
604,760
904,761
214,762
730,763
2022,764
562,765
542,766
54,767
470,768
1792,769
2008,770
315,771
2169,772
2025,773
362,774
346,775
202,776
31,777
1516,778
260,779
935,780
1575,781
171,782
2245,783
1542,784
1428,785
1950,786
291,787
147,788
786,789
1721,790
644,791
1774,792
47,793
1549,794
1503,795
931,796
575,797
1875,798
1651,799
1991,800
1,801
775,802
1609,803
2275,804
1603,805
348,806
2234,807
465,808
25,809
1225,810
1442,811
1963,812
1939,813
1985,814
1288,815
391,816
1966,817
106,818
2157,819
771,820
2140,821
782,822
1032,823
553,824
993,825
1361,826
1608,827
2144,828
1749,829
753,830
1741,831
979,832
208,833
1323,834
1146,835
1811,836
1568,837
186,838
233,839
2041,840
1585,841
2274,842
271,843
858,844
1345,845
1962,846
1951,847
1992,848
1724,849
1872,850
1882,851
2213,852
1914,853
164,854
1711,855
1327,856
1835,857
2148,858
275,859
313,860
852,861
1205,862
1582,863
273,864
1593,865
1314,866
2256,867
310,868
52,869
701,870
185,871
2223,872
592,873
2104,874
2264,875
633,876
1030,877
947,878
961,879
1943,880
1779,881
2206,882
1703,883
2215,884
1838,885
1531,886
1710,887
1700,888
97,889
1621,890
22,891
134,892
1332,893
100,894
560,895
552,896
1254,897
14,898
38,899
1946,900
16,901
1002,902
1168,903
1697,904
418,905
501,906
1672,907
1507,908
1387,909
1093,910
212,911
1664,912
434,913
39,914
1622,915
2183,916
1684,917
1183,918
695,919
1007,920
1613,921
2217,922
