x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,44,1,1,0,3,0,0,0,3,14,0,1,0,3,0,1,34,7,1,41,2,0,0,0,1,0,39,4,1,0,38,0,1,0,0,0,58,0,1,1,0,1,0,0,19,0,2,0,25,2,0,1,0,0,1,1,1,70,0,0,77,2,0,1,60,0,0,83,1,0,2,1,0,0,0,1,0,0,1,2,1,2,0,55,1,45,1,0,1,1,0,2,71,1,0,0,2,1,66,1,74,24,3,1,2,1,1,3,1,0,78,0,1,1,0,3,32,25,1,1,3,1,10,0,1,0,1,0,0,0,0,78,26,0,170,27,0,0,26,5,0,10,0,0,1,1,1,35,0,17,2,0,170,1,0,0,31,0,139,2,0,0,2,44,24,3,0,59,1,36,1,0,0,39,0,2,110,0,1,0,1,1,7,0,6,19,0,1,1,0,47,10,140,51,13,29,0,2,82,0,44,1,78,0,0,1,0,3,125,79,1,165,73,1,0,1,1,0,59,0,46,51,3,0,0,0,0,1,35,2,0,7,0,2,1,0,1,59,1,1,18,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,37,1,1,2,0,0,0,0,0,0,0,2,0,1,0,1,84,27,0,35,1,35,0,14,1,2,1,1,2,0,0,0,0,94,0,0,68,0,1,46,0,0,1,38,7,1,1,1,0,2,1,1,1,3,1,31,0,169,73,2,40,1,37,2,1,35,1,19,172,56,1,52,25,2,1,0,0,33,1,4,0,1,2,0,1,1,1,35,0,0,1,0,1,37,2,2,56,0,1,3,169,141,45,1,42,2,0,0,2,40,1,3,0,20,2,0,12,1,30,145,0,2,1,0,0,1,3,0
S100A9,78,1,0,1,1,3,1,1,0,10,3,1,1,0,2,0,17,8,1,19,1,0,2,1,0,2,27,2,1,0,57,1,0,4,1,0,54,0,0,0,2,0,1,1,32,0,2,1,13,0,0,0,0,2,4,0,0,49,1,0,234,1,0,2,9,1,3,51,0,0,1,2,1,1,0,0,1,3,1,0,1,0,0,91,0,68,0,2,1,2,1,0,33,0,0,0,0,1,158,2,74,10,10,0,2,0,0,3,1,0,98,1,2,1,1,10,13,18,2,0,1,0,3,0,0,1,1,0,3,0,0,31,0,1,7,17,3,1,57,20,5,7,1,0,2,1,1,12,2,36,2,1,219,2,1,0,14,1,2,0,4,1,1,146,29,0,0,92,0,68,0,2,2,32,0,0,34,3,1,0,1,0,23,0,13,2,0,0,1,2,44,7,51,44,8,42,3,0,133,1,81,0,98,1,2,1,1,0,113,7,4,2,38,0,0,1,0,0,42,1,37,36,1,0,0,3,0,2,39,0,1,13,0,0,1,1,3,96,0,0,32,1,2,2,1,0,1,2,1,0,1,1,2,1,3,1,71,0,1,1,3,0,3,1,0,1,3,0,1,2,1,3,172,38,0,39,0,12,0,10,1,2,0,2,0,0,0,1,2,10,0,0,10,0,2,44,0,0,1,53,2,0,3,4,1,1,3,0,1,2,1,35,1,25,130,1,11,1,68,0,2,64,0,8,169,12,0,34,11,4,0,0,0,47,2,1,0,1,1,2,1,0,0,29,0,0,1,1,1,71,2,1,64,1,0,1,223,59,60,1,46,1,0,1,0,32,0,3,0,13,1,1,3,0,42,108,1,2,2,0,4,2,2,0
S100A8,57,0,0,0,1,1,0,0,1,11,0,0,0,0,1,0,21,5,2,15,0,0,2,1,0,5,52,3,0,0,39,0,0,2,1,1,23,0,0,0,4,0,0,0,42,1,1,0,11,0,0,0,1,4,1,1,0,30,1,0,164,1,0,1,8,1,0,30,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,96,1,100,0,1,3,0,0,1,24,1,0,0,0,2,136,1,47,11,5,0,3,1,0,1,1,0,88,0,0,1,0,5,4,17,0,0,3,0,6,1,0,1,0,0,1,1,1,25,2,0,6,7,0,0,92,8,1,4,0,0,2,0,1,16,1,19,0,1,174,1,0,0,20,0,3,0,0,0,0,163,25,0,2,60,4,62,0,1,0,23,0,2,56,1,0,3,2,1,19,1,1,2,0,1,1,0,37,4,48,39,9,55,1,0,74,0,97,0,88,1,0,1,0,0,97,5,1,4,27,2,0,1,0,1,42,0,30,25,0,1,0,0,1,0,19,0,0,16,0,1,1,0,1,70,0,0,36,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,93,1,0,1,0,0,0,0,0,0,0,4,0,0,2,1,136,20,1,19,0,16,0,18,3,1,2,0,1,0,0,0,0,5,0,0,26,0,0,50,1,1,2,55,5,1,2,0,1,0,1,1,1,1,0,29,0,16,117,2,8,0,123,1,0,63,0,9,100,12,0,33,18,0,0,0,0,22,0,0,1,0,0,1,0,1,0,20,1,0,0,0,0,93,0,1,51,1,3,0,129,14,33,0,40,1,1,1,0,31,1,0,0,2,0,1,1,0,62,55,1,1,0,0,0,0,0,0
HLA.DRA,7,15,7,1,11,23,28,2,1,5,1,0,1,9,14,0,7,36,0,18,0,0,1,1,0,8,3,3,1,16,21,0,0,24,1,0,13,1,3,16,18,0,1,2,6,0,0,0,32,25,7,0,1,0,45,1,0,25,1,0,20,2,2,1,9,0,0,13,0,1,0,1,1,0,26,1,3,1,6,0,1,0,0,11,0,2,0,0,0,0,17,17,41,16,0,18,1,12,0,1,58,11,12,0,0,25,1,1,0,0,5,0,4,17,0,12,156,17,1,0,0,0,31,1,0,2,0,33,1,0,0,51,10,1,240,9,0,0,3,12,0,34,23,1,0,0,0,17,1,3,2,2,30,1,0,28,19,2,286,0,30,0,0,5,10,1,1,8,0,7,0,0,2,13,0,0,21,1,3,1,0,0,3,3,24,73,1,0,0,30,18,34,48,9,1,7,1,0,11,1,4,3,5,0,0,0,3,9,28,53,45,139,42,0,14,0,2,1,4,0,18,21,0,1,17,0,0,1,27,30,1,2,1,0,6,0,0,6,0,0,5,1,0,28,3,0,1,1,1,0,1,36,0,0,17,1,4,0,2,0,1,0,30,1,0,1,27,1,3,0,17,0,16,21,12,27,2,17,1,21,0,19,1,2,19,24,2,0,3,212,0,0,92,0,1,4,0,14,0,2,8,0,1,1,0,2,15,17,0,5,32,12,3,119,9,2,28,0,0,0,28,9,13,9,12,5,16,18,2,1,1,0,0,20,3,4,0,0,2,1,0,0,15,21,0,1,0,2,25,4,2,0,3,0,0,2,28,145,16,0,9,0,1,0,0,33,0,0,2,43,0,2,12,0,8,11,1,0,0,29,12,2,8,0
CD74,9,49,30,2,38,47,48,5,0,6,4,3,9,52,50,1,1,70,2,13,0,4,0,4,0,7,3,8,3,23,21,1,2,68,3,2,17,3,3,45,17,0,2,5,2,0,0,0,39,61,11,0,0,1,78,2,1,29,4,1,71,3,16,2,3,2,3,6,3,4,3,5,2,0,47,1,1,1,13,4,2,4,2,19,1,4,1,3,9,2,23,23,50,42,0,45,2,51,5,1,161,7,13,0,4,40,2,0,4,1,9,3,9,47,2,13,177,18,4,5,3,1,18,0,1,0,3,50,3,1,1,38,15,3,514,7,2,2,3,15,3,44,44,1,0,2,6,7,3,4,3,1,42,3,0,56,15,0,315,2,45,0,1,6,10,3,1,11,3,13,3,0,2,13,0,1,29,3,11,2,2,2,3,3,28,131,2,3,2,39,26,44,17,2,4,4,1,0,11,0,3,4,9,2,2,5,2,52,12,94,78,195,32,2,34,2,6,3,6,2,16,16,4,2,35,5,4,5,3,42,12,8,2,2,13,4,2,10,1,1,5,4,4,59,1,5,0,1,3,4,2,52,4,1,51,1,4,1,0,2,2,1,41,0,1,5,50,1,0,4,35,0,14,16,40,3,3,7,1,19,3,52,1,1,50,42,16,1,8,260,2,0,157,1,2,3,1,53,3,2,5,1,0,1,2,2,59,43,2,8,46,15,2,144,10,6,14,3,3,3,59,8,39,20,7,2,49,18,1,5,2,1,4,25,2,6,0,0,5,1,0,3,30,10,3,1,2,3,49,4,3,6,7,1,3,1,75,189,8,5,10,3,3,2,1,19,5,2,1,82,5,0,9,1,10,13,3,1,1,53,22,2,44,4
CST3,11,0,0,2,0,2,0,3,0,5,0,1,0,1,1,1,2,36,0,7,2,0,0,0,0,2,9,14,1,0,22,0,0,0,1,0,14,0,0,1,0,0,2,3,3,2,1,0,16,1,0,0,0,1,1,1,0,24,0,0,17,0,1,0,12,0,1,8,0,1,2,0,2,0,1,0,0,0,0,1,0,1,1,8,0,17,0,2,3,1,1,0,40,1,0,1,2,0,16,0,33,6,21,1,0,1,0,1,0,0,17,1,0,1,1,21,115,16,2,0,2,0,16,0,0,0,0,0,1,1,1,24,9,0,160,10,3,0,7,16,0,63,0,0,1,0,0,20,2,6,1,0,34,1,1,2,14,0,179,2,0,1,0,15,12,0,0,14,0,8,0,3,0,9,1,0,47,1,2,1,1,1,2,1,15,33,0,0,0,0,17,63,20,5,4,12,1,0,13,1,3,0,17,0,0,0,1,1,24,36,1,101,23,1,1,0,0,0,12,2,11,15,0,0,0,2,1,2,14,0,1,8,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,0,0,2,0,1,2,0,1,0,0,1,0,29,11,2,14,3,20,1,61,0,1,1,2,0,0,1,1,1,92,2,0,74,0,0,8,0,0,2,7,12,0,1,1,0,0,0,1,0,1,1,5,1,70,8,2,16,2,10,1,0,10,1,13,22,5,1,13,5,0,0,1,0,19,1,2,0,0,1,0,0,1,0,12,0,0,0,0,0,4,1,1,6,0,2,0,17,99,14,2,11,1,0,0,0,26,0,0,2,43,0,0,4,0,7,22,1,0,0,0,1,0,2,0
TYROBP,19,0,0,0,0,0,1,1,0,8,2,0,1,0,0,0,6,34,0,15,0,8,0,0,0,1,10,12,4,0,18,0,0,7,1,0,18,0,4,1,0,3,0,1,5,1,0,0,19,0,0,3,0,7,0,0,0,16,1,1,25,0,0,4,13,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,24,0,16,0,4,0,0,0,0,36,1,1,0,0,0,18,0,17,8,30,0,2,0,1,0,7,0,18,1,0,0,0,30,20,16,0,0,0,0,17,0,0,0,0,0,1,0,0,22,10,0,3,12,0,0,4,27,1,34,1,0,0,0,0,22,0,7,0,0,20,0,0,0,11,0,25,0,1,0,1,15,13,0,0,24,0,10,0,0,1,11,0,0,17,1,0,0,0,0,8,0,14,10,0,0,0,0,14,34,14,11,9,12,0,0,19,0,10,0,18,0,0,0,0,0,36,7,0,8,32,0,0,0,0,1,11,0,19,27,1,0,0,0,2,1,10,0,0,6,0,0,1,0,0,8,0,0,8,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,9,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,19,5,0,10,0,22,0,32,1,0,0,0,0,0,0,0,0,18,0,0,17,1,0,14,1,0,0,6,13,1,1,0,0,0,2,0,0,0,1,3,0,20,17,0,18,0,9,2,0,12,1,11,16,9,1,19,4,4,1,0,2,18,0,1,1,1,6,0,0,1,0,23,0,0,1,0,0,9,0,2,15,0,0,0,41,13,11,0,18,0,0,1,0,16,0,0,0,23,4,0,8,1,11,26,0,1,0,1,1,0,0,0
S100A4,27,0,0,1,0,0,0,11,1,1,8,7,17,2,3,1,7,39,0,15,13,2,1,0,0,7,4,18,6,0,26,0,13,9,9,3,19,0,10,1,2,2,1,11,8,2,13,0,26,4,1,2,0,7,7,17,2,24,0,0,38,3,5,16,11,2,1,24,13,27,10,10,1,1,0,1,0,1,10,9,1,2,0,25,2,19,0,2,10,4,0,0,14,1,7,3,0,1,18,2,42,5,65,7,10,0,25,11,3,8,21,2,5,0,2,65,51,19,6,4,25,0,22,1,6,1,2,6,1,10,5,22,8,10,18,8,3,2,10,34,1,47,6,2,1,2,11,14,9,14,5,0,49,0,1,2,16,6,27,2,2,1,8,29,13,9,6,12,6,14,13,19,5,9,3,22,32,0,16,8,0,15,11,0,23,25,0,7,8,1,21,47,26,24,6,17,3,0,26,1,21,18,21,2,1,24,9,2,38,23,7,28,28,1,2,0,9,1,24,20,28,22,0,1,0,0,0,22,23,0,11,15,2,0,10,0,1,31,2,2,20,5,4,0,17,6,4,1,9,18,0,2,2,3,1,9,24,0,2,2,0,1,2,1,5,1,0,4,0,3,3,5,28,23,1,23,3,14,2,31,5,0,0,6,2,1,5,6,17,83,0,3,55,6,0,23,2,0,13,9,35,0,7,2,1,24,2,1,0,14,1,10,9,61,25,9,10,9,13,1,0,30,4,15,22,8,2,19,9,7,25,1,12,17,4,14,1,1,10,0,1,3,2,13,24,0,4,20,0,24,5,20,17,2,6,3,29,47,24,7,18,17,7,2,0,22,3,8,1,48,10,3,7,7,10,17,3,7,3,1,4,11,2,0
NA.,0,0,0,0,0,0,0,0,1,0,0,0,0,44,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51,1,0,1,28,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,45,0,0,2,0,0,15,0,0,37,0,2,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,19,1,0,0,2,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,44,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,35,0,1,0,0,0,1,0,34,0,0,0,29,0,0,1,1,0,0,21,25,0,0,1,0,1,0,23,0,0,53,30,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29,0,0,0,37,8,0,0,1,0,0,0,0,0,0,0,32,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,2,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22,0
FTL,53,2,6,7,9,5,6,16,11,23,11,19,9,9,10,14,36,169,6,53,11,7,7,1,9,10,49,78,10,5,104,7,4,22,5,8,82,8,5,6,5,6,7,16,36,6,11,5,79,16,9,6,3,3,11,11,8,89,4,7,56,12,3,11,33,5,5,61,9,2,12,7,7,10,4,8,4,5,13,4,12,3,14,75,1,64,2,9,10,7,6,10,100,4,3,11,9,1,98,14,79,36,115,4,3,9,9,9,4,3,103,9,5,8,4,115,43,112,2,10,5,2,78,2,5,6,5,14,8,14,16,98,52,6,61,56,5,3,31,95,5,211,7,14,2,3,5,31,6,53,3,6,83,6,8,12,73,24,46,5,15,11,13,54,65,10,8,80,7,52,9,6,9,55,3,11,123,8,8,10,6,10,20,5,84,17,1,13,7,7,73,211,90,35,24,60,4,5,113,4,42,5,103,5,2,6,9,9,134,15,11,34,123,12,13,4,10,0,53,9,72,118,3,3,3,6,10,16,70,12,9,44,9,5,13,4,3,57,1,8,35,4,11,10,6,11,7,4,5,5,9,11,12,7,11,9,59,2,6,11,9,8,7,4,7,9,7,3,4,9,13,7,104,63,8,70,8,31,6,211,8,6,5,9,9,8,3,7,3,47,4,5,32,3,10,75,1,7,9,33,114,2,6,12,4,9,15,6,4,9,14,47,9,27,74,10,105,5,31,5,10,66,5,55,76,74,15,84,40,16,9,5,8,92,12,4,5,7,6,7,6,7,7,105,4,3,7,8,5,59,3,3,81,4,4,8,122,80,65,10,51,8,5,6,10,94,12,12,6,234,4,7,40,9,45,69,4,6,4,13,28,6,20,11
