x1,x2
0,1
1,2
2,3
3,4
5,5
9,6
10,7
11,8
12,9
13,10
17,11
19,12
20,13
25,14
30,15
33,16
34,17
37,18
38,19
39,20
42,21
43,22
46,23
47,24
51,25
54,26
55,27
56,28
58,29
62,30
63,31
68,32
70,33
72,34
73,35
74,36
76,37
80,38
81,39
82,40
83,41
84,42
85,43
86,44
87,45
88,46
89,47
91,48
92,49
99,50
100,51
101,52
102,53
103,54
104,55
107,56
108,57
110,58
116,59
118,60
122,61
124,62
125,63
126,64
129,65
131,66
136,67
137,68
138,69
140,70
141,71
143,72
144,73
145,74
146,75
147,76
157,77
158,78
159,79
160,80
161,81
162,82
163,83
164,84
165,85
166,86
169,87
174,88
175,89
177,90
180,91
181,92
182,93
184,94
186,95
187,96
189,97
191,98
192,99
193,100
194,101
197,102
198,103
200,104
202,105
206,106
210,107
211,108
212,109
213,110
215,111
216,112
218,113
219,114
221,115
223,116
224,117
225,118
227,119
228,120
229,121
231,122
233,123
237,124
240,125
241,126
244,127
245,128
247,129
248,130
249,131
251,132
252,133
254,134
255,135
256,136
259,137
261,138
262,139
263,140
264,141
267,142
268,143
269,144
270,145
271,146
272,147
273,148
277,149
278,150
279,151
280,152
281,153
283,154
284,155
285,156
286,157
288,158
289,159
292,160
294,161
297,162
298,163
299,164
300,165
301,166
302,167
305,168
306,169
307,170
308,171
312,172
314,173
315,174
316,175
317,176
318,177
319,178
320,179
323,180
324,181
325,182
326,183
333,184
334,185
335,186
336,187
338,188
340,189
342,190
343,191
345,192
348,193
349,194
350,195
353,196
354,197
357,198
358,199
360,200
361,201
363,202
364,203
367,204
370,205
375,206
376,207
380,208
381,209
384,210
385,211
386,212
387,213
390,214
394,215
396,216
397,217
399,218
400,219
401,220
402,221
403,222
404,223
405,224
406,225
407,226
408,227
410,228
411,229
415,230
416,231
418,232
419,233
420,234
421,235
422,236
423,237
427,238
429,239
430,240
432,241
437,242
439,243
440,244
441,245
442,246
443,247
446,248
448,249
451,250
452,251
457,252
458,253
459,254
461,255
462,256
464,257
466,258
467,259
468,260
469,261
471,262
472,263
474,264
475,265
476,266
477,267
478,268
479,269
481,270
482,271
483,272
484,273
485,274
486,275
488,276
491,277
492,278
493,279
495,280
496,281
497,282
498,283
500,284
501,285
502,286
503,287
506,288
507,289
512,290
514,291
516,292
517,293
518,294
519,295
520,296
521,297
523,298
527,299
528,300
529,301
530,302
535,303
536,304
537,305
538,306
539,307
541,308
543,309
544,310
545,311
546,312
548,313
550,314
551,315
552,316
553,317
555,318
556,319
557,320
562,321
563,322
564,323
566,324
568,325
569,326
570,327
572,328
573,329
574,330
575,331
576,332
577,333
578,334
579,335
581,336
583,337
585,338
587,339
589,340
590,341
591,342
592,343
594,344
596,345
597,346
598,347
599,348
601,349
603,350
604,351
606,352
607,353
609,354
610,355
611,356
614,357
618,358
619,359
622,360
623,361
624,362
627,363
628,364
629,365
630,366
631,367
633,368
635,369
636,370
638,371
643,372
645,373
646,374
647,375
648,376
649,377
651,378
653,379
654,380
656,381
657,382
658,383
659,384
660,385
661,386
662,387
663,388
664,389
666,390
667,391
668,392
669,393
670,394
671,395
674,396
675,397
680,398
685,399
687,400
688,401
689,402
690,403
691,404
692,405
693,406
694,407
695,408
696,409
697,410
698,411
700,412
702,413
703,414
704,415
705,416
709,417
710,418
711,419
715,420
718,421
720,422
721,423
724,424
725,425
727,426
730,427
731,428
734,429
735,430
736,431
737,432
738,433
739,434
742,435
743,436
745,437
750,438
752,439
753,440
754,441
757,442
759,443
760,444
761,445
762,446
763,447
764,448
765,449
767,450
769,451
770,452
771,453
773,454
774,455
775,456
776,457
778,458
779,459
780,460
781,461
783,462
784,463
787,464
790,465
791,466
792,467
794,468
797,469
798,470
800,471
801,472
802,473
803,474
804,475
806,476
808,477
809,478
810,479
811,480
813,481
814,482
815,483
816,484
819,485
820,486
821,487
823,488
825,489
827,490
829,491
830,492
831,493
834,494
835,495
836,496
837,497
841,498
842,499
844,500
845,501
847,502
848,503
850,504
851,505
852,506
853,507
854,508
856,509
857,510
859,511
862,512
863,513
866,514
868,515
872,516
873,517
875,518
876,519
878,520
879,521
880,522
881,523
882,524
884,525
887,526
888,527
890,528
891,529
892,530
893,531
894,532
895,533
899,534
900,535
902,536
903,537
904,538
905,539
906,540
910,541
911,542
912,543
913,544
916,545
918,546
920,547
921,548
922,549
923,550
924,551
925,552
926,553
927,554
928,555
929,556
930,557
931,558
933,559
936,560
937,561
941,562
943,563
944,564
945,565
947,566
948,567
950,568
954,569
955,570
956,571
957,572
958,573
960,574
961,575
963,576
965,577
966,578
968,579
969,580
971,581
972,582
973,583
974,584
975,585
976,586
977,587
980,588
981,589
982,590
983,591
985,592
986,593
987,594
989,595
990,596
991,597
993,598
995,599
996,600
999,601
1001,602
1002,603
1003,604
1005,605
1007,606
1009,607
1011,608
1012,609
1013,610
1014,611
1015,612
1016,613
1021,614
1022,615
1023,616
1024,617
1026,618
1027,619
1029,620
1032,621
1033,622
1034,623
1035,624
1038,625
1039,626
1044,627
1045,628
1048,629
1049,630
1050,631
1051,632
1052,633
1054,634
1055,635
1056,636
1057,637
1059,638
1061,639
1063,640
1064,641
1065,642
1068,643
1069,644
1070,645
1073,646
1074,647
1078,648
1079,649
1080,650
1081,651
1085,652
1086,653
1087,654
1088,655
1090,656
1092,657
1093,658
1094,659
1095,660
1097,661
1098,662
1100,663
1101,664
1103,665
1104,666
1105,667
1107,668
1109,669
1110,670
1111,671
1114,672
1115,673
1117,674
1118,675
1120,676
1121,677
1122,678
1125,679
1126,680
1128,681
1130,682
1131,683
1132,684
1136,685
1138,686
1139,687
1142,688
1143,689
1146,690
1151,691
