x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,2,0,35,1,170,1,31,0,2,0,1,0,3,0,1,0,1,0,1,0,0,79,0,0,2,0,1,2,0,54,1,1,0,90,1,1,1,2,41,2,0,1,0,2,50,0,2,48,0,0,1,0,1,0,170,3,2,11,165,1,89,1,2,37,1,1,0,40,0,0,73,0,1,1,1,1,2,2,0,0,2,0,1,0,133,7,51,33,32,1,0,2,1,68,133,1,0,1,49,57,0,0,0,1,79,3,0,2,60,1,1,1,0,0,0,1,1,48,0,0,50,19,1,0,0,92,0,1,63,1,28,0,1,0,2,71,0,0,0,0,0,1,1,106,0,5,18,2,0,0,0,1,0,0,0,3,0,6,0,42,0,56,1,0,10,2,1,32,78,1,8,0,0,17,0,1,1,2,14,1,1,0,1,0,1,0,114,2,0,0,0,0,1,0,1,0,1,0,0,39,24,3,1,65,42,1,3,1,0,0,2,0,1,1,2,0,0,0,0,0,0,0,4,1,0,1,1,0,0,3,40,0,0,2,0,1,5,0,98,1,0,133,76,48,38,0,0,3,2,56,47,2,91,0,0,0,96,1,0,1,1,0,0,0,4,0,1,1,0,1,49,42,40,2,109,1,0,0,0,1,75,1,0,1,111,2,74,0,0,0,21,2,1,1,0,0,0,42,22,0,1,1,41,1,2,1,1,22,0,2,2,0,0,60,6,1,0,1,0,33,31,4,2,0,1,2,42,3,1,0,60,0,57,2,1,1,63,0,0,1,1,44,1,3,8,10,0,22,0,2,2,1,3,37,0,4,0,0,27,3,2,1,1,0,2,2,1,10,1,1,41,23,41,0,1,78,0,97,5,0,0,41,58,0
S100A9,0,1,49,2,219,0,7,1,2,0,1,2,0,0,0,2,0,0,0,2,2,104,0,0,1,1,1,1,4,61,0,0,1,134,3,1,0,0,37,1,0,0,2,0,36,0,0,126,0,1,1,0,1,1,219,3,2,0,2,3,42,1,0,50,2,1,0,11,1,0,26,0,1,1,0,2,1,0,2,1,1,3,0,2,40,1,66,26,48,3,0,0,0,21,62,0,0,1,58,41,2,0,1,1,37,0,0,0,51,0,0,1,1,1,2,0,3,27,0,2,21,32,4,0,2,52,0,2,57,0,58,2,0,0,0,63,1,1,0,3,1,0,0,149,0,6,22,1,0,3,0,1,2,1,0,3,0,2,1,35,1,42,0,2,7,2,0,10,98,1,8,0,1,17,0,3,0,0,10,1,1,2,3,1,1,1,3,1,2,1,0,2,1,1,2,0,1,1,2,54,3,1,2,82,27,2,1,4,0,0,1,3,2,0,1,0,2,1,0,0,0,0,0,2,0,1,2,0,0,2,21,1,0,2,0,1,3,3,124,1,0,40,77,74,42,1,0,3,0,2,20,0,72,1,3,1,4,0,2,1,0,1,2,0,3,2,0,0,0,0,9,27,31,1,148,1,0,0,1,0,46,1,0,0,107,0,99,1,0,1,20,0,0,0,0,3,1,127,25,1,2,1,51,1,2,1,2,19,1,1,3,0,2,9,6,0,2,0,2,63,32,2,0,2,2,2,50,3,0,1,47,0,46,3,0,0,100,4,1,2,0,136,3,0,20,9,0,19,0,1,1,0,2,0,0,0,0,2,59,1,0,0,1,2,0,0,3,2,1,1,27,30,9,0,1,98,0,81,6,1,0,57,17,1
S100A8,0,1,55,1,174,0,12,0,1,0,1,2,1,0,1,1,0,0,2,0,3,58,0,0,0,0,1,0,1,53,0,0,1,77,3,1,0,0,41,2,0,1,1,1,22,0,0,82,1,2,1,0,1,1,174,3,2,1,4,0,47,0,1,45,1,1,1,8,0,1,9,2,3,1,1,1,2,0,1,0,0,2,0,1,10,2,24,48,34,1,0,1,2,15,20,0,1,1,35,50,1,0,1,0,25,0,1,0,27,0,1,0,0,2,1,0,0,36,1,1,16,42,0,0,0,58,0,0,27,2,50,0,1,0,0,51,1,1,0,0,1,0,0,100,0,0,12,3,1,0,1,0,0,0,0,3,0,1,1,31,1,38,1,0,4,1,1,7,88,0,7,0,0,39,0,1,0,1,11,2,0,0,1,0,0,2,4,1,0,1,0,1,0,1,0,0,0,0,0,47,7,1,1,70,20,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,18,0,1,0,2,2,0,1,97,1,0,10,55,55,32,0,1,3,2,0,21,0,35,0,0,0,1,2,1,0,0,0,0,0,3,2,0,1,0,1,2,20,19,1,97,0,1,0,0,0,44,0,0,1,75,1,74,1,2,0,17,1,1,0,0,1,1,119,27,0,0,1,76,2,0,3,0,14,0,0,2,3,1,8,1,1,2,2,0,72,24,0,1,0,0,2,29,0,0,1,22,0,19,0,2,0,67,0,0,0,2,173,1,1,9,1,0,14,0,0,1,2,0,1,1,3,0,0,46,0,0,1,0,0,0,1,3,2,0,0,13,21,9,0,0,88,1,61,0,5,2,74,33,0
HLA.DRA,36,0,2,0,30,1,7,0,1,1,0,2,2,2,1,2,0,0,33,15,1,20,1,0,0,1,0,0,26,5,16,0,23,15,17,23,0,0,3,0,0,0,0,20,25,16,13,3,1,0,23,0,0,1,30,19,0,14,139,0,51,1,21,7,1,27,1,28,3,0,46,1,0,1,0,17,0,0,0,1,0,19,1,0,83,14,22,0,19,15,0,31,1,72,90,0,0,0,9,4,0,2,0,23,11,24,0,0,25,0,7,18,0,83,0,0,0,38,0,0,4,6,0,12,21,14,0,2,4,0,2,0,2,2,0,17,1,2,17,0,1,2,0,25,17,6,18,0,0,27,0,12,36,1,0,12,0,16,0,4,0,31,24,0,34,19,0,20,5,1,5,2,2,5,0,1,2,0,5,0,0,0,1,1,0,0,167,0,0,1,0,1,0,1,22,0,1,0,1,5,15,16,1,10,13,1,36,0,0,1,2,0,2,0,1,0,9,1,1,1,1,1,19,0,1,1,28,2,1,1,15,28,0,28,0,0,11,0,7,0,0,83,9,8,10,0,17,12,2,157,1,1,24,0,0,1,223,0,0,0,0,0,0,1,2,26,1,0,0,0,55,13,10,2,14,0,2,0,0,0,20,1,0,1,16,3,15,0,16,2,11,20,0,0,1,3,0,8,10,1,0,1,4,1,2,1,0,12,0,0,1,2,0,9,9,0,26,0,2,5,10,0,19,1,0,0,14,0,17,0,17,0,17,17,1,0,9,0,0,12,0,8,1,0,38,29,0,12,1,0,0,19,1,44,23,19,0,2,7,3,0,1,1,1,1,1,1,0,0,0,26,3,21,1,12,5,0,26,6,1,0,4,25,0
CD74,56,2,2,5,42,0,7,2,3,0,2,2,2,1,1,5,0,2,82,52,2,27,0,1,1,4,4,0,60,5,45,5,56,15,72,56,1,2,3,2,1,2,4,64,16,39,39,5,2,8,55,2,1,4,42,43,1,16,195,1,44,2,47,14,2,111,3,14,7,2,40,2,9,2,2,40,2,5,4,5,3,36,1,5,132,15,27,2,8,59,3,56,17,65,100,3,3,4,11,5,2,4,1,32,10,44,1,2,18,1,32,27,2,101,3,0,1,27,1,6,8,2,2,23,51,26,1,0,7,2,3,1,8,0,3,24,6,3,34,2,4,2,1,24,32,18,20,0,5,50,3,59,48,3,2,32,2,32,2,2,2,20,80,0,44,52,4,31,9,2,1,3,1,1,1,4,1,2,6,4,1,3,2,1,1,4,220,1,1,2,4,0,10,4,44,3,0,1,1,13,10,27,6,7,13,5,62,1,3,0,4,2,3,2,1,7,29,2,0,1,2,1,57,5,0,2,59,2,0,6,25,71,7,60,3,4,26,3,6,0,3,132,24,5,11,2,39,32,2,228,8,0,46,4,2,1,425,1,2,1,3,0,3,0,6,47,3,2,0,1,56,13,8,3,21,1,2,0,4,1,23,3,1,0,27,11,13,2,43,3,12,64,2,1,1,3,1,11,7,4,1,3,3,1,2,1,7,9,4,4,1,0,3,3,35,6,57,0,2,7,5,2,50,13,2,5,14,2,35,1,45,0,8,64,2,0,0,3,2,45,3,10,4,2,60,37,1,9,3,1,2,37,6,33,41,57,1,3,7,1,6,0,1,1,1,5,1,1,1,1,15,6,20,2,49,9,2,32,18,2,2,2,31,0
CST3,0,0,3,0,34,1,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20,1,1,0,0,2,0,1,13,1,1,1,16,8,2,0,1,2,0,1,0,0,1,20,1,1,13,1,1,0,1,0,0,34,0,0,11,101,0,37,0,1,6,0,16,0,16,0,2,39,1,3,1,0,0,0,0,0,0,0,0,2,1,55,16,29,10,11,0,0,0,0,56,23,1,2,2,12,10,0,2,0,1,9,0,0,0,21,0,0,0,0,1,1,0,1,26,0,0,9,3,0,0,0,25,1,0,12,0,2,2,0,0,0,11,0,1,1,0,0,0,0,16,0,0,16,0,1,0,1,4,2,1,0,9,0,36,1,7,0,18,11,1,63,1,1,22,17,0,3,1,0,6,0,1,1,1,5,1,0,1,1,0,1,3,126,0,0,0,1,0,1,1,0,1,0,1,0,13,10,0,1,13,15,1,0,0,0,0,2,1,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,24,1,1,0,1,1,22,0,20,0,1,55,25,8,16,2,0,9,0,97,14,0,47,0,0,0,211,1,0,1,0,0,1,0,2,1,1,0,0,0,33,15,25,0,22,0,1,0,1,0,14,0,1,0,34,1,14,0,2,1,15,1,0,1,0,0,1,22,15,1,1,0,8,0,0,1,0,17,1,1,0,0,2,12,17,0,1,0,0,12,18,1,0,0,0,0,27,0,1,1,26,0,9,0,0,0,10,0,1,1,2,14,1,0,26,23,0,17,1,0,0,0,0,37,0,0,0,1,6,0,0,0,1,0,2,1,0,1,0,0,19,10,13,3,0,17,0,34,0,0,1,7,21,1
TYROBP,0,0,9,0,20,3,6,0,0,1,0,1,0,0,1,0,1,0,0,1,1,24,0,0,0,0,0,1,0,9,1,0,0,19,3,0,0,0,4,0,0,0,0,0,13,0,0,12,0,0,0,0,0,1,20,0,0,14,8,0,22,0,0,5,1,10,0,18,0,4,15,4,0,0,1,0,0,2,0,4,5,1,0,0,23,20,28,3,16,2,0,0,0,27,30,1,0,0,18,7,0,1,0,0,22,0,0,0,13,1,0,0,0,0,0,0,0,32,0,4,8,5,0,0,0,29,0,0,22,0,2,0,2,0,2,15,0,2,0,1,0,0,0,19,1,2,22,6,0,0,2,6,1,0,0,17,0,28,5,9,0,27,3,1,34,0,0,6,18,0,2,7,1,4,1,3,0,0,8,0,1,2,0,0,0,1,8,0,1,0,1,0,0,1,0,0,0,0,1,6,8,0,0,22,15,0,1,0,10,0,0,1,6,2,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,19,9,1,1,0,0,0,20,0,17,0,1,23,23,21,14,0,0,17,0,11,9,1,11,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,16,15,20,0,16,1,2,0,0,0,31,2,0,0,18,0,10,0,1,0,14,0,1,0,1,0,0,24,16,5,0,1,9,1,0,1,8,19,0,0,0,0,4,13,20,0,0,0,1,14,4,0,0,1,0,0,19,0,0,0,12,6,17,0,1,0,8,0,2,0,0,22,3,8,30,11,0,19,0,1,1,0,19,8,0,0,0,4,12,2,0,0,0,0,1,0,0,0,1,0,20,11,16,0,0,18,0,18,2,1,0,18,29,2
S100A4,1,1,11,6,49,1,9,5,16,0,4,6,2,2,7,2,0,2,1,1,0,34,9,2,10,5,3,2,1,14,1,0,1,22,0,2,2,5,19,6,0,0,24,0,24,0,1,14,15,13,1,10,1,0,49,2,1,7,28,3,32,0,0,22,3,2,7,10,6,7,29,7,10,1,13,0,6,1,24,12,7,1,16,23,35,34,43,13,23,2,1,0,16,48,21,5,2,3,12,16,14,2,3,0,13,0,5,5,12,2,0,1,0,10,1,5,0,36,6,5,9,8,2,0,0,22,2,4,18,0,12,3,6,5,3,22,2,4,0,4,4,2,2,27,0,23,17,8,7,0,1,1,0,0,2,23,2,31,3,20,5,22,1,1,47,0,6,8,21,17,13,1,5,8,15,16,2,0,1,0,1,19,5,3,5,2,18,0,1,12,1,15,3,2,4,3,1,1,1,20,9,1,9,11,32,6,7,0,10,2,1,0,1,15,2,8,0,2,2,0,3,10,3,1,0,23,0,1,1,4,43,2,11,2,13,0,60,0,29,0,2,35,21,9,19,9,1,23,0,40,6,4,23,0,3,14,0,0,14,3,3,0,19,2,15,1,0,5,1,10,14,32,16,3,31,0,2,0,1,1,34,15,1,0,31,7,14,9,0,1,10,0,1,1,0,3,3,22,20,0,7,1,11,2,11,1,13,30,9,13,1,2,2,11,60,10,1,5,0,26,15,1,2,5,1,6,30,8,0,5,27,10,18,5,1,7,20,5,1,1,15,23,16,17,58,24,1,30,1,8,0,0,4,11,0,3,1,9,18,1,1,7,1,1,1,24,1,21,11,8,17,11,16,0,5,21,0,25,23,5,20,17,40,6
NA.,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,46,11,0,0,0,1,0,1,0,1,0,0,40,0,23,1,9,0,0,0,0,1,0,0,0,54,1,1,5,0,0,0,44,0,0,0,0,3,1,0,0,0,0,0,27,0,1,10,0,0,0,0,0,1,0,0,0,17,1,0,0,0,0,20,0,0,1,0,1,0,0,29,0,8,0,1,1,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,4,32,0,143,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,22,0,1,0,0,29,0,7,61,0,0,1,0,0,0,0,0,0,20,1,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,59,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,52,0,0,0,0,0,0,0,0,3,1,34,0,1,0,0,0,0,0,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13,0,0,0,1,54,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,53,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,31,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,0,0,0,0
FTL,20,4,48,22,83,6,38,4,7,11,2,6,11,9,5,7,0,8,15,7,5,71,7,2,4,4,6,1,14,75,6,6,5,51,8,7,4,8,43,6,0,6,8,3,77,8,7,56,10,8,12,8,6,4,83,11,6,45,34,2,162,13,8,31,14,12,5,105,9,7,94,3,10,8,7,4,6,6,8,3,3,9,9,9,58,119,98,47,58,15,8,9,3,140,114,6,12,6,88,27,2,9,7,13,55,8,2,6,66,1,2,4,9,13,5,4,3,91,8,4,44,36,10,5,9,111,10,8,79,7,29,10,20,3,13,71,3,11,7,5,7,9,1,76,10,28,76,5,8,7,3,5,14,8,3,100,5,211,8,57,6,87,15,10,211,6,4,33,103,9,41,3,11,34,6,22,7,3,23,4,1,11,13,9,5,9,47,13,2,5,3,6,9,11,7,16,5,9,2,75,63,10,9,65,78,5,21,8,3,6,12,1,9,4,5,8,4,5,6,4,11,7,11,2,2,8,10,4,5,5,90,9,4,7,11,4,129,17,104,4,5,58,106,72,87,10,9,100,5,27,36,9,81,4,11,3,48,3,2,6,8,3,11,6,14,9,2,6,6,6,139,78,72,12,117,7,6,4,7,0,92,10,5,6,74,7,50,6,11,4,60,3,2,14,4,6,6,66,80,6,15,13,35,3,8,7,5,98,7,5,3,7,9,33,116,8,8,11,8,47,51,5,9,6,5,10,79,12,7,9,36,9,60,9,4,8,72,9,12,6,6,93,22,15,113,120,2,98,9,13,7,18,5,11,4,11,1,14,61,6,4,3,8,8,4,6,3,15,7,13,61,60,65,5,15,103,4,113,28,5,7,49,104,7
