x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,0,0,191,34,15,0,0,3,0,0,3,0,2,1,15,1,1,0,0,33,4,42,2,1,2,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,7,3,1,1,0,3,36,0,0,71,150,0,1,0,51,36,7,1,1,2,0,1,0,0,76,45,0,0,42,1,1,1,1,38,0,43,2,1,1,0,0,31,2,0,0,0,1,28,0,0,1,0,3,1,1,0,1,1,0,2,0,49,58,0,1,1,0,0,1,95,1,0,8,72,0,3,33,2,59,0,2,2,59,1,32,0,1,0,0,1,1,2,0,93,37,1,0,0,0,0,0,10,41,22,1,23,0,0,0,1,0,22,0,110,50,0,0,1,1,0,0,74,66,2,27,0,0,1,0,0,40,1,0,23,0,66,95,66,0,0,0,0,50,0,1,4,0,1,0,38,0,3,0,1,75,150,79,1,52,57,1,2,0,1,1,71,0,169,0,0,1,0,0,0,1,0,85,0,0,108,0,1,1,0,94,0,1,0,69,1,0,0,1,2,2,1,3,1,1,1,0,0,0,0,0,4,1,2,2,0,2,93,0,1,3,1,41,0,2,1,16,0,2,1,1,0,1,2,2,1,8,57,2,1,2,0,0,2,0,0,1,16,0,0,1,0,41,1,4,2,36,1,0,38,0,0,1,1,1,0,1,0,44,1,2,0,0,23,0,1,0,0,42,5,1,1,0,1,0,0,44,21,0,34,3,1,1,0,1,3,84,1,1,1,10,1,65,30,0,0,2,37,1,0,0,3,1,1,1,0,0,74,0,0,33,0,1,0,1,30,1,0,1,56,1,57,2,0,1,0,4,0,93,26,0,0,1,44,3,1,1,2,1
S100A9,0,1,79,47,8,1,0,2,0,1,0,0,1,1,8,1,2,0,1,10,4,21,0,0,1,2,0,0,1,1,1,1,2,3,0,0,1,0,1,0,0,0,2,1,0,4,1,39,0,3,33,254,1,1,1,67,42,23,0,1,1,2,0,1,0,62,34,0,2,17,0,2,1,1,41,2,8,2,3,2,0,0,9,1,0,1,0,0,22,1,1,1,3,3,0,0,1,1,0,1,0,1,62,92,3,2,4,1,3,1,81,0,0,6,48,0,2,13,0,60,0,0,1,16,2,32,1,1,1,0,4,1,2,0,58,58,0,1,1,1,2,1,2,40,19,0,3,0,1,4,1,1,13,0,140,48,2,1,2,1,0,0,162,18,0,16,2,2,0,0,0,121,2,0,4,2,59,9,67,1,2,1,0,76,0,0,3,0,2,1,61,0,0,1,1,30,141,37,1,102,11,0,4,1,1,0,33,0,25,3,1,1,1,1,1,0,0,12,1,3,17,0,1,3,0,17,1,0,3,33,0,1,1,0,0,3,4,4,0,0,1,2,1,1,1,0,5,0,1,1,0,1,85,0,0,2,0,51,0,0,0,4,0,2,0,1,1,0,0,2,2,9,31,1,0,1,1,0,2,0,0,1,4,0,0,2,1,51,6,1,0,26,0,0,68,1,2,0,0,0,1,1,0,71,1,1,1,2,19,0,1,0,0,22,1,0,2,0,1,2,2,34,4,1,39,2,3,0,2,1,1,172,0,1,2,13,1,119,77,0,2,2,75,0,1,1,1,0,1,0,1,0,99,0,0,20,1,0,0,1,42,2,1,0,2,0,31,1,2,0,1,1,1,154,43,1,0,0,136,0,1,2,1,0
S100A8,0,0,50,57,16,1,0,2,1,2,1,0,1,0,16,0,2,2,1,1,3,15,2,1,5,0,0,1,1,1,1,0,0,2,0,0,0,0,0,1,0,5,1,0,0,1,1,40,0,3,24,221,2,0,0,71,25,19,0,0,1,0,0,0,1,58,19,0,0,4,1,1,1,0,56,2,13,3,1,1,0,1,3,1,0,0,0,2,22,0,1,0,1,2,0,0,1,0,1,2,0,1,59,72,3,0,1,0,0,0,68,0,1,1,36,0,1,8,0,68,1,0,0,17,0,32,0,2,0,1,0,2,2,1,40,28,0,1,0,1,1,0,2,30,14,1,3,0,2,2,0,1,2,0,103,36,2,1,0,1,0,0,144,10,0,23,0,2,0,1,2,192,0,0,10,0,56,1,49,2,1,0,2,36,0,0,3,2,0,0,60,1,1,0,0,22,103,25,0,86,5,1,3,2,0,0,24,0,16,0,1,1,1,1,0,1,1,3,0,0,23,1,2,2,0,7,1,1,0,38,0,0,2,1,0,0,0,2,2,2,0,0,0,0,1,1,0,0,0,1,0,2,61,1,2,0,0,76,0,1,3,1,0,0,3,0,0,1,0,1,0,4,19,1,0,1,1,0,0,0,0,0,1,1,1,0,1,76,0,3,0,29,0,0,57,0,3,0,4,1,1,0,0,59,0,0,0,0,24,0,0,1,0,21,2,0,0,0,1,1,1,42,8,1,30,0,3,0,1,2,0,136,0,1,0,2,0,87,80,0,0,2,92,2,2,0,1,2,0,0,0,0,74,0,0,21,0,1,0,1,62,2,3,0,0,0,19,1,0,1,1,1,0,125,51,0,0,2,173,2,0,1,1,2
HLA.DRA,0,1,118,10,10,0,2,22,1,37,1,0,2,0,10,4,38,3,1,83,7,12,0,1,33,17,3,1,1,1,0,19,1,0,0,0,1,1,3,26,1,18,0,0,1,25,0,2,0,0,41,27,1,2,0,8,10,3,0,1,2,0,1,15,1,12,35,0,16,56,0,20,17,11,14,1,9,0,1,0,21,2,27,0,0,0,0,19,8,0,1,3,1,85,0,0,0,27,28,15,13,0,13,7,0,0,16,1,21,0,22,1,0,17,6,1,1,17,0,7,0,0,20,13,0,10,0,2,0,0,1,0,0,0,34,1,0,34,0,0,0,2,0,7,12,25,7,0,4,0,1,51,10,24,12,9,1,51,2,1,0,17,11,45,0,8,30,1,2,2,1,5,0,0,18,30,17,199,11,0,14,18,0,2,0,0,8,17,24,0,7,0,31,3,1,31,15,11,1,4,28,0,0,5,1,2,41,0,119,1,1,20,0,0,0,38,0,79,0,0,120,0,1,0,29,40,1,0,30,18,7,2,1,0,36,2,1,24,21,3,15,0,2,0,21,19,16,0,1,0,0,1,18,0,0,0,19,4,26,1,2,21,0,0,2,2,0,13,0,0,28,29,18,0,0,27,2,1,0,0,1,0,21,0,0,0,20,4,83,4,1,6,0,0,3,0,0,2,0,2,24,0,1,9,13,20,0,0,8,2,0,0,2,10,16,18,0,1,16,0,0,6,15,0,2,0,17,1,0,31,1,16,1,0,0,31,0,7,4,2,24,26,1,1,0,18,0,0,27,1,2,1,15,0,0,9,23,7,16,0,8,38,16,0,157,1,18,0,1,27,0,1,0,13,4,16,2,19,8,0,12,2,0,3
CD74,4,1,111,4,5,2,2,49,0,54,4,1,19,3,5,2,65,3,2,68,25,18,0,2,55,22,2,2,1,2,1,40,10,1,3,6,0,3,3,56,1,38,1,1,1,48,3,3,7,1,50,35,6,3,0,13,13,3,0,1,19,3,1,60,2,12,39,0,67,176,3,31,47,26,3,1,8,4,2,1,52,2,23,5,1,2,4,39,2,0,3,5,3,129,3,0,3,46,66,66,39,14,1,13,1,0,43,4,46,1,32,1,2,21,9,2,3,12,3,10,2,3,50,10,1,5,2,3,1,3,4,3,1,5,25,3,1,45,1,1,3,1,1,5,9,60,6,2,1,5,0,51,7,46,25,30,4,51,5,2,0,43,24,44,1,4,39,0,1,5,0,6,2,0,43,66,14,239,5,2,50,50,3,1,0,1,13,45,76,3,8,0,47,2,1,49,18,10,5,7,33,2,3,5,2,1,50,0,144,6,2,38,2,14,0,49,2,62,1,1,233,5,2,6,57,27,7,2,41,44,30,2,5,1,56,1,3,34,44,2,49,1,3,2,35,64,33,0,3,3,4,2,16,0,6,6,39,3,37,5,2,49,2,0,2,1,4,52,1,1,59,51,20,2,0,58,1,2,0,1,0,3,49,2,1,3,38,3,115,6,3,2,0,1,6,2,3,6,1,10,36,0,8,10,30,50,3,2,3,8,2,2,4,21,44,53,2,1,31,4,2,8,25,0,5,6,72,1,5,45,1,14,1,1,1,47,5,12,10,2,39,45,3,2,4,47,2,2,46,1,0,5,13,4,0,5,42,32,26,3,10,65,92,1,228,4,20,2,2,58,2,2,1,33,0,48,1,37,10,0,49,4,0,6
CST3,2,0,57,9,4,0,1,2,1,0,2,1,0,0,4,1,0,1,0,43,8,23,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,16,0,1,0,0,1,6,1,0,40,25,0,0,0,4,9,2,2,0,0,0,2,0,0,11,37,0,0,65,0,1,1,1,12,0,14,0,1,1,1,0,14,1,1,1,3,2,1,0,1,0,1,2,0,0,1,0,1,0,1,0,14,14,0,1,0,2,0,0,32,0,0,31,7,1,0,12,0,21,0,0,0,16,0,5,0,2,1,0,0,0,0,0,16,6,0,1,0,0,2,2,1,14,17,0,6,1,1,0,0,0,10,0,18,25,2,0,0,1,0,0,29,21,3,3,0,0,1,2,0,4,0,0,15,0,16,99,12,1,1,0,0,17,0,0,4,0,1,0,10,2,1,1,0,35,25,9,0,9,21,0,2,0,0,0,40,0,70,1,0,1,0,0,0,0,0,31,0,1,90,0,0,1,0,16,1,0,2,26,0,0,0,0,0,0,0,9,0,1,0,0,1,0,1,0,14,0,1,0,0,2,32,0,0,2,0,8,0,0,0,20,2,0,0,1,0,1,3,1,0,32,23,0,0,1,2,1,0,0,0,0,20,0,1,1,0,8,1,15,0,4,1,0,10,0,1,0,0,1,0,0,0,14,0,0,1,1,8,0,0,0,0,17,1,0,0,0,0,2,0,14,14,0,8,2,8,0,1,2,0,29,0,0,1,50,0,18,12,0,0,0,12,0,0,1,3,1,2,0,1,0,14,0,0,3,0,0,0,0,7,0,20,0,97,1,23,1,0,1,0,0,0,38,7,1,0,0,14,0,0,1,0,1
TYROBP,0,0,24,19,3,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,23,17,0,1,1,0,1,0,1,6,0,0,0,1,1,0,1,0,0,0,1,26,0,0,0,0,0,6,1,0,36,31,0,10,0,11,17,8,0,2,0,0,1,0,0,24,22,0,0,11,0,0,0,0,9,0,8,0,0,0,0,0,9,0,0,0,0,1,12,0,1,0,1,3,6,1,0,0,1,0,0,0,12,19,0,0,0,2,0,1,18,1,1,21,11,1,0,15,0,23,0,2,0,13,0,12,0,1,0,10,0,0,0,9,19,12,0,1,1,0,4,0,0,8,19,0,6,4,0,0,0,0,11,0,12,13,0,0,0,1,0,0,11,20,0,8,0,0,1,0,0,13,0,0,8,1,11,17,18,0,0,1,0,22,0,0,1,0,1,2,15,0,0,0,0,30,28,22,0,11,13,1,1,0,0,0,36,0,20,7,0,0,1,0,0,0,0,22,0,0,10,7,0,0,0,25,1,1,0,30,0,6,0,0,0,0,0,16,0,0,0,0,0,0,1,0,23,0,1,0,0,0,23,1,6,0,0,9,0,1,0,17,0,0,0,0,0,0,0,1,0,21,21,0,0,0,1,1,0,1,0,0,17,6,0,0,1,9,0,12,0,8,0,1,16,1,0,0,0,0,0,1,0,19,0,0,0,0,9,6,0,1,1,16,2,0,1,0,0,0,0,16,5,0,7,0,3,0,0,0,0,19,0,0,0,35,0,12,5,0,0,0,10,0,0,0,0,0,1,1,1,0,10,0,0,3,0,0,0,0,11,0,14,0,11,0,21,0,0,0,0,0,0,37,6,0,1,0,22,2,0,0,0,0
S100A4,11,0,47,11,10,1,4,1,4,0,22,1,24,5,10,5,1,1,10,23,41,16,0,3,12,2,5,17,8,7,10,1,0,3,0,10,1,0,6,0,11,55,10,0,7,2,4,10,0,1,14,46,4,1,11,14,19,11,0,5,24,20,10,3,4,13,20,0,2,41,7,3,0,4,16,1,5,0,5,10,1,1,30,3,0,1,1,1,9,4,9,3,0,16,5,0,0,3,0,1,1,1,16,16,1,0,2,3,0,0,24,1,7,62,12,1,2,4,6,24,2,3,2,11,2,13,0,17,11,10,4,1,1,7,18,20,0,1,1,8,2,2,21,17,30,0,5,13,8,12,0,1,15,2,32,23,14,1,1,2,1,0,60,25,6,8,1,1,0,8,0,23,2,11,23,0,26,24,17,4,3,1,2,29,1,6,11,0,2,2,15,1,0,9,4,23,33,13,11,11,28,1,12,9,1,12,14,1,61,5,17,3,0,1,0,3,0,22,12,11,40,5,0,3,0,12,5,1,2,25,0,5,11,1,1,3,0,49,0,0,0,16,2,0,0,0,39,5,2,7,0,18,29,1,6,20,1,11,0,19,3,16,0,0,3,0,1,1,6,0,0,33,33,9,0,1,1,1,0,10,0,4,16,11,5,4,0,11,18,41,4,3,2,6,21,1,8,9,15,9,0,3,6,10,0,2,3,0,9,2,2,6,2,18,4,1,2,0,1,2,1,15,7,16,10,20,0,2,23,1,2,28,0,2,1,82,9,25,15,0,1,3,25,9,7,3,3,1,0,0,6,3,14,10,0,12,1,0,1,2,10,1,10,0,40,2,33,3,8,2,5,12,0,31,10,1,0,0,23,15,5,3,1,10
NA.,0,0,1,0,0,1,0,63,0,36,1,0,0,0,0,0,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,1,0,1,39,0,3,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63,0,0,1,0,0,1,0,1,0,25,0,0,0,0,0,0,0,1,0,0,0,1,0,43,0,0,2,0,0,363,0,0,0,1,44,17,5,0,0,1,0,0,14,0,37,1,0,0,1,0,1,0,0,1,0,1,1,0,37,0,0,0,1,0,0,0,0,0,1,0,1,0,0,33,0,0,0,0,0,1,0,29,0,1,0,0,0,1,0,26,0,0,0,1,0,0,0,32,0,0,0,0,22,0,0,0,0,0,0,0,19,41,1,0,0,1,39,0,0,0,0,0,0,38,0,1,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,1,68,0,0,0,0,0,60,79,0,0,0,0,0,0,1,0,0,1,29,0,47,0,1,0,0,1,1,0,0,49,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25,0,0,0,0,37,0,0,0,1,0,0,0,1,18,0,0,0,0,0,2,1,0,0,1,1,9,1,0,37,0,0,0,1,1,0,1,0,0,0,28,19,0,0,0,0,0,0,56,0,0,0,13,0,0,0,0,4,13,0,0,73,5,0,0,0,0,0,0,32,0,0,0,0,1,0,0,1,1,0,47,0,0,0
FTL,6,8,89,52,42,7,7,8,11,8,5,5,8,13,42,8,17,9,14,31,91,77,1,10,24,4,9,11,11,7,6,13,1,7,6,6,8,12,5,6,8,136,19,6,6,7,5,46,8,4,100,148,7,1,10,68,74,20,4,10,8,3,11,14,12,58,117,7,17,35,13,11,8,11,57,10,45,6,13,6,9,4,49,10,0,8,6,15,35,4,5,6,8,10,9,0,3,8,15,6,7,8,41,77,4,4,6,7,5,3,69,7,4,190,50,2,8,58,8,72,5,13,11,26,7,53,0,14,15,3,14,3,6,5,122,53,2,14,10,3,9,7,15,54,98,14,18,7,15,13,7,6,64,7,92,71,4,6,5,7,3,7,110,73,5,30,7,7,8,3,3,64,9,1,91,13,69,53,82,8,10,9,13,72,7,5,33,8,10,4,57,4,3,9,6,114,123,55,8,66,81,5,8,8,11,6,100,9,27,7,13,11,5,8,2,4,4,100,11,8,42,7,2,2,5,105,3,2,7,75,6,6,3,6,20,3,9,152,12,5,2,9,3,3,7,9,85,4,3,8,11,16,93,5,5,14,11,35,4,10,7,108,4,2,7,7,11,14,5,2,10,150,53,10,1,2,2,2,2,4,12,9,108,2,1,7,8,35,11,95,6,47,5,3,86,10,18,10,7,4,5,2,7,63,5,11,4,2,27,5,3,10,11,98,28,16,2,1,7,7,6,61,32,6,39,14,8,9,9,9,9,104,1,6,6,301,6,45,28,7,11,13,77,10,8,2,6,12,6,2,9,10,50,4,3,43,2,2,5,8,45,17,13,2,27,7,53,4,7,9,6,5,7,130,48,7,4,18,93,12,15,12,9,10
