x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,0,1,0,1,1,1,0,1,0,117,1,20,0,1,20,66,0,45,30,0,0,0,1,66,0,0,1,1,63,36,1,2,78,0,1,0,20,1,0,32,0,25,1,2,1,63,1,49,114,0,1,0,1,1,3,115,0,88,0,0,49,48,0,1,8,2,1,0,90,0,0,0,0,0,7,58,0,0,0,0,0,0,0,168,3,38,3,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,2,24,2,1,12,0,1,1,1,1,0,53,0,1,0,1,2,95,2,0,0,0,58,1,0,1,39,0,0,0,0,1,1,0,0,1,44,0,0,1,59,2,0,1,0,1,0,1,44,0,0,40,71,37,0,0,114,93,0,214,0,31,156,1,1,1,0,0,1,1,1,0,2,0,0,1,1,0,164,1,0,38,1,1,2,1,58,1,1,1,0,0,2,283,3,0,0,0,0,93,0,0,1,1,113,0,0,1,1,1,1,2,0,0,0,0,2,2,98,10,0,0,66,5,0,1,1,24,1,0,0,0,1,67,1,0,2,1,0,2,0,0,60,2,1,0,31,0,1,0,0,18,95,0,7,1,0,0,1,0,0,2,1,2,4,0,1,2,1,161,1,0,52,1,0,37,0,32,1,2,1,3,59,1,2,25,2,3,0,27,0,46,1,1,0,0,1,0,1,50,1,0,169,0,1,14,0,41,36,1,28,0,0,2,1,1,0,0,0,3,1,0,39,11,0,0,1,1,1,59,0,4,0,0,0,0,9,1,2,0,39,1,0,0,6,0,63,62,0,92,0,0,0,0,0,0,0,1,1,0,2,17,1,0,2,1,0,0,41,115,1,0,0,0,0,0,44,0,66,3,28,89
S100A9,0,3,1,1,2,0,1,0,1,124,1,41,0,0,5,79,1,68,60,1,0,1,0,158,3,3,0,1,40,22,0,0,68,3,2,0,13,0,2,25,0,17,2,1,0,100,1,9,25,0,3,1,0,0,4,26,0,103,1,2,13,46,1,1,11,2,3,0,140,1,0,0,1,1,1,32,1,1,0,0,0,1,2,10,2,20,0,1,2,0,1,1,0,3,3,4,0,0,1,0,1,2,1,12,1,0,3,1,1,0,0,0,1,22,1,0,2,1,0,9,2,2,1,0,45,0,1,0,3,0,0,1,0,1,0,0,1,1,34,0,0,0,96,3,0,0,2,2,0,3,71,1,1,26,46,52,2,1,25,0,1,107,1,48,44,0,1,0,0,0,1,0,1,2,1,1,2,0,2,0,102,0,1,53,0,1,3,0,6,1,1,1,5,1,1,239,0,0,1,0,0,73,1,0,1,2,81,2,1,1,1,2,1,1,1,0,0,0,3,0,4,4,0,0,45,8,3,1,2,12,1,0,0,0,1,71,1,1,1,3,0,1,2,0,23,1,0,0,14,0,2,0,2,32,81,2,2,0,2,0,2,0,4,0,0,1,0,0,0,1,0,5,3,2,6,1,0,92,1,77,1,0,0,0,60,0,1,17,0,2,0,20,3,9,0,1,0,2,0,1,0,36,2,0,25,3,3,4,0,19,17,1,22,3,0,2,1,0,2,0,0,2,2,1,35,2,0,0,0,0,2,106,2,2,1,0,0,1,2,0,0,1,13,1,1,1,7,0,10,24,2,75,1,1,0,0,0,0,2,1,1,0,2,3,2,0,1,0,1,2,47,2,2,4,1,0,0,1,78,0,91,1,22,42
S100A8,2,0,0,0,2,2,1,0,0,99,2,37,0,1,2,60,1,100,54,0,2,0,0,136,0,0,1,0,25,17,0,0,44,1,0,0,5,1,0,23,0,17,0,0,0,67,0,2,21,4,0,1,2,0,2,12,0,91,0,1,18,32,0,0,2,0,0,0,129,1,0,0,1,1,5,18,1,1,0,1,2,2,2,2,0,25,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,16,1,1,1,2,0,0,0,0,0,14,1,0,0,0,0,1,1,1,5,0,26,2,1,1,6,0,0,2,2,0,1,0,0,1,42,1,1,1,70,0,2,0,0,1,0,1,59,0,0,26,29,47,0,0,21,1,1,86,1,38,69,0,1,1,0,0,0,1,2,2,0,1,2,2,0,1,85,0,0,55,0,0,2,0,3,1,0,2,1,1,0,132,0,0,1,1,1,63,0,0,0,0,62,1,1,0,0,0,1,3,0,0,0,1,1,1,4,2,3,0,38,3,0,1,0,16,0,0,2,2,0,55,0,0,0,3,0,1,0,1,29,1,1,1,20,0,0,1,0,42,68,1,4,1,0,0,0,2,1,1,0,0,3,1,0,2,1,2,1,1,2,3,0,54,2,69,1,0,0,1,68,0,0,17,1,1,0,38,0,4,1,4,0,0,0,0,1,22,1,2,16,1,1,0,0,15,12,1,22,0,1,2,0,1,0,0,0,1,0,1,35,1,0,0,3,1,1,85,3,0,1,1,0,1,2,1,1,0,10,0,0,1,1,2,3,21,0,35,2,0,0,0,1,1,0,2,1,2,1,9,0,0,1,0,2,0,38,1,0,1,0,1,0,0,57,1,55,1,22,47
HLA.DRA,11,0,0,1,38,1,0,0,1,22,0,8,21,1,31,11,27,2,1,0,0,0,0,0,1,2,25,1,31,21,3,29,10,0,2,1,51,0,0,32,1,6,2,2,11,9,1,55,37,18,0,22,0,2,24,36,0,4,9,0,37,24,23,0,11,0,1,0,14,0,24,2,1,22,30,42,1,0,0,1,0,23,1,142,1,2,1,0,1,1,0,0,0,1,1,0,0,0,1,2,15,0,0,10,2,0,12,5,0,2,0,0,0,32,1,0,1,1,0,199,0,1,1,0,30,0,0,19,13,4,0,1,1,1,1,0,26,0,6,0,0,1,6,0,0,1,0,1,0,0,9,0,2,3,36,5,2,0,37,61,1,145,0,7,27,1,23,8,2,0,1,1,1,24,0,1,0,1,24,10,18,3,0,2,30,1,2,20,62,0,23,21,0,27,0,64,0,2,24,21,17,18,0,0,0,2,49,1,1,1,0,0,0,0,0,0,0,0,0,3,169,14,23,0,14,21,0,13,0,10,2,0,2,28,1,20,2,0,28,17,0,0,1,0,6,17,13,1,19,0,0,10,1,2,22,1,19,25,0,0,0,0,0,0,2,2,14,0,1,14,0,303,38,0,60,0,17,12,17,2,0,0,1,2,7,9,13,6,0,1,6,2,1,53,0,26,23,1,1,2,0,25,0,0,119,0,0,10,0,18,29,1,8,1,22,0,15,1,0,1,17,1,1,2,9,16,0,16,0,27,0,16,1,0,1,0,0,38,19,22,22,0,8,0,1,0,8,0,32,11,1,11,2,0,0,0,6,1,0,0,0,27,22,15,0,26,1,0,16,0,4,181,4,26,4,0,0,10,7,0,4,16,8,51
CD74,40,3,7,0,65,5,1,3,2,22,1,4,61,2,49,5,52,4,5,1,6,1,4,5,2,0,60,1,58,7,3,59,10,4,5,3,45,1,1,37,0,8,7,1,37,0,3,56,53,36,1,43,1,6,34,42,0,13,23,0,28,25,58,3,20,2,1,4,22,14,42,6,2,36,46,32,4,2,6,3,2,39,1,220,6,2,4,0,5,1,1,2,2,1,4,5,0,1,0,1,55,1,3,3,1,2,9,5,1,0,3,0,1,36,3,3,5,3,2,239,0,3,2,0,27,6,0,89,10,11,2,6,2,6,0,2,35,6,8,1,1,2,10,4,4,2,7,6,2,2,10,10,3,2,16,1,0,1,53,199,2,224,3,3,49,1,55,27,2,10,5,0,3,45,3,2,2,2,76,30,26,4,0,2,56,4,2,47,123,2,32,53,3,52,3,96,2,4,36,40,39,12,0,1,1,7,40,2,1,0,3,5,1,2,0,4,7,4,1,11,318,21,54,1,16,27,2,54,4,3,5,1,1,44,4,15,3,1,58,72,1,2,5,1,3,49,52,5,15,1,5,30,4,0,32,3,36,47,3,1,1,0,5,2,2,3,30,1,5,42,3,483,69,3,101,4,44,13,35,1,2,2,1,2,10,48,54,8,4,3,21,4,3,48,1,72,48,1,1,3,1,16,1,0,144,3,4,23,7,13,17,4,2,2,33,1,43,0,2,1,50,3,2,1,10,22,0,26,0,58,2,21,2,2,2,4,1,54,35,44,43,4,17,4,0,2,28,0,38,13,7,12,2,3,1,0,18,1,3,2,2,75,67,22,2,37,4,1,45,1,2,177,4,60,3,2,4,16,9,0,11,27,2,44
CST3,0,1,0,0,0,0,0,1,1,22,0,8,0,1,45,17,0,17,14,1,1,0,1,16,2,1,0,0,36,11,0,1,14,0,0,1,32,2,2,29,0,7,0,0,0,10,0,33,28,1,0,0,1,0,9,33,0,11,0,0,16,34,0,0,9,0,0,0,18,0,0,0,0,0,27,17,0,0,1,0,1,1,0,99,0,9,2,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,2,12,0,0,4,0,1,1,0,0,1,30,0,0,0,0,0,99,1,0,0,0,43,0,1,8,19,0,1,0,0,1,1,1,1,0,14,0,0,1,12,1,1,0,1,1,0,1,14,0,0,10,21,5,0,0,28,73,0,88,0,23,35,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,33,0,0,7,0,0,3,1,41,1,1,1,0,0,0,66,0,1,0,0,0,13,0,1,0,0,21,0,0,0,0,0,1,2,1,1,1,1,1,1,97,17,0,1,31,10,0,0,0,12,0,0,2,1,0,28,0,0,3,8,1,0,1,0,12,0,1,1,14,1,0,1,0,3,32,0,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,169,1,0,74,0,0,17,1,12,1,0,0,0,21,1,0,7,0,0,0,7,0,41,0,18,0,0,0,0,0,20,1,0,70,0,0,21,2,7,23,0,1,0,0,0,0,1,0,0,0,0,0,1,9,31,0,0,0,1,0,23,0,1,1,0,1,2,17,0,0,0,11,0,1,0,25,0,22,11,1,19,1,0,0,0,0,1,0,1,1,1,1,22,0,0,0,0,0,0,11,91,0,1,1,0,1,0,11,2,7,0,1,37
TYROBP,0,1,0,0,0,1,0,0,0,21,0,9,0,0,25,17,1,16,11,2,0,1,1,18,0,1,0,1,9,11,4,2,11,1,0,0,31,0,0,30,1,15,0,0,0,8,9,16,22,0,5,0,0,0,16,45,1,14,0,6,19,24,0,0,20,0,0,1,21,0,0,1,0,2,23,28,0,0,0,1,0,0,0,18,19,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,10,1,1,8,0,0,0,1,0,0,11,0,0,6,2,0,17,0,7,1,0,26,6,1,8,14,0,8,0,2,0,0,8,0,0,16,0,2,0,8,0,0,0,2,0,0,0,19,0,0,5,17,6,1,1,22,0,0,22,0,16,13,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,30,0,0,6,1,0,0,0,20,0,0,0,1,1,5,26,0,0,0,0,0,20,0,0,1,0,22,0,0,0,0,0,1,1,0,0,4,2,1,0,2,28,0,0,11,19,1,0,0,10,1,1,0,0,0,31,10,0,0,3,0,0,0,1,15,1,0,0,11,0,0,0,1,11,18,3,17,0,0,0,0,0,5,0,0,0,1,1,0,0,0,1,2,0,16,2,0,15,0,9,1,1,1,0,23,0,0,15,0,0,0,10,2,11,1,7,0,0,1,0,0,13,0,0,20,0,0,26,0,15,12,0,12,0,0,0,0,0,2,0,0,0,0,0,14,18,1,0,0,0,0,15,1,0,0,9,0,0,25,0,1,0,8,0,0,0,18,0,20,7,0,23,0,1,1,5,0,0,4,0,0,0,0,26,0,0,0,0,1,0,13,25,1,0,0,0,0,1,19,1,11,0,12,22
S100A4,2,1,1,13,1,2,10,0,2,28,0,8,1,0,27,23,1,19,16,8,9,1,2,18,3,1,0,4,37,8,10,0,19,5,17,0,29,2,2,38,2,15,30,0,0,20,17,14,39,0,8,0,0,9,49,27,1,30,3,11,23,39,1,2,29,7,3,5,27,1,1,10,5,2,51,16,0,1,1,1,0,1,14,57,4,12,22,1,6,10,3,4,2,4,0,11,1,2,1,1,0,19,10,18,3,13,7,9,5,0,16,0,0,21,2,3,4,15,11,24,13,5,5,0,36,6,0,8,18,2,2,4,2,11,0,2,1,11,15,5,1,17,31,5,0,0,9,9,2,3,10,6,20,13,30,7,2,4,39,0,2,75,1,15,46,16,1,0,0,8,11,0,2,2,7,17,36,1,2,2,22,18,0,9,0,11,56,0,34,2,0,0,1,1,7,41,4,4,0,0,1,11,3,2,0,30,22,1,9,0,2,1,11,0,1,18,8,0,1,7,45,39,1,6,19,29,4,0,4,18,0,15,17,0,3,25,1,19,0,0,1,9,29,5,9,0,1,2,16,0,1,2,16,8,24,10,28,1,4,0,7,2,11,19,2,53,0,9,0,13,3,9,13,1,23,5,0,36,3,10,3,21,1,2,24,1,1,15,5,2,0,9,2,21,2,6,1,0,6,20,10,24,1,4,61,0,12,106,2,15,22,2,9,0,1,1,2,0,7,0,4,2,16,0,20,22,1,1,1,2,2,21,0,1,12,7,5,4,34,1,2,0,13,3,1,7,69,1,18,10,11,22,8,8,6,7,0,0,6,0,2,2,0,60,2,0,1,2,1,1,15,36,1,1,9,7,9,0,27,2,14,1,9,32
NA.,20,0,0,0,73,0,0,1,0,0,0,0,33,0,0,2,28,1,1,0,0,0,1,0,1,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,1,19,0,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,1,0,21,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,44,32,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,27,1,0,39,1,0,24,51,0,28,0,0,0,1,25,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,27,0,0,0,0,7,0,1,0,0,0,46,0,0,0,0,0,9,0,0,1,0,0,0,49,0,0,0,0,1,0,0,0,0,1,62,0,0,0,0,1,1,0,0,17,0,0,0,1,0,61,0,0,1,0,0,1,0,0,0,0,2,1,27,34,0,0,0,11,0,0,0,0,10,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,40,0,0,0,0,2,0,13,0,32,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37,0,0,47,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0
FTL,8,10,5,6,17,13,6,8,6,146,7,37,9,6,150,130,10,64,30,9,12,4,9,98,8,13,14,11,48,50,5,15,72,5,11,12,155,10,3,123,2,54,8,10,7,72,3,139,97,7,11,11,3,10,152,145,10,66,3,5,150,84,10,5,74,10,6,5,98,8,8,10,7,4,157,87,1,4,5,0,1,7,4,49,5,39,5,4,5,11,7,13,3,2,14,10,7,8,5,5,11,9,12,36,11,7,40,8,5,4,13,1,5,87,4,8,4,10,7,53,11,9,5,11,91,5,5,7,87,1,6,7,14,8,4,6,8,5,61,5,2,11,57,7,6,7,12,9,5,6,63,2,8,36,88,40,8,11,97,32,8,88,5,53,74,9,12,2,7,5,8,6,5,11,3,13,19,4,10,9,125,5,5,33,13,5,3,6,54,6,13,14,5,10,3,63,8,9,5,6,9,101,15,2,7,8,149,12,9,7,5,10,7,5,11,5,8,10,8,7,45,138,7,5,90,132,5,11,14,36,2,6,4,10,2,86,1,3,4,8,5,10,5,11,28,9,14,13,73,4,2,9,3,24,69,10,279,10,3,5,15,2,10,10,9,14,13,4,2,14,4,44,28,12,68,9,10,86,13,51,5,5,7,11,72,3,8,54,3,8,4,54,5,145,1,19,8,4,3,8,6,77,10,8,27,17,9,156,2,53,103,11,35,9,5,6,3,4,3,3,10,8,9,5,72,85,10,5,5,9,12,50,5,5,3,1,7,4,122,6,11,5,48,10,4,6,121,9,88,40,5,111,7,16,3,2,4,3,6,6,6,7,14,233,9,4,11,8,8,5,71,40,5,14,2,13,5,3,53,6,37,10,35,162
