x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,0,0,3,71,0,2,1,1,1,1,0,0,3,0,2,0,26,1,0,64,0,1,0,0,2,1,3,1,0,3,36,0,1,0,1,1,33,0,1,1,26,2,28,28,1,0,1,2,0,43,2,0,0,1,1,0,2,0,1,2,2,3,0,46,0,57,1,0,0,1,60,1,1,0,0,1,83,1,0,3,0,37,72,1,79,30,2,0,0,4,2,0,60,1,0,2,19,2,1,8,18,0,27,0,1,2,1,1,0,1,0,59,0,4,1,0,2,1,37,13,1,2,1,1,1,0,1,98,102,1,1,39,1,0,2,125,32,0,1,22,0,1,4,47,77,1,0,1,1,1,0,0,92,0,0,2,1,0,35,0,20,41,3,41,0,0,60,38,76,1,1,23,1,42,1,0,0,0,0,62,1,1,2,0,1,0,1,0,2,30,67,48,25,1,0,1,0,0,3,0,0,2,39,37,56,65,1,0,30,1,0,0,1,0,0,0,2,1,0,80,1,1,0,1,2,1,2,1,0,1,0,1,3,0,1,43,0,0,0,1,0,26,0,2,2,58,59,1,0,0,1,0,2,50,0,2,1,0,3,1,22,1,0,1,2,3,43,2,0,0,42,0,3,0,1,1,1,0,1,1,110,1,21,0,0,2,0,1,0,1,0,0,1,1,0,1,3,0,0,1,1,1,42,0,4,42,21,1,0,0,2,96,51,1,49,2,1,0,1,2,0,1,3,1,78,0,2,1,1,1,2,2,1,0,0,1,1,0,138,77,0,0,5,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,1,2,1,0,1,23,0,69,103,2,0,1,0,1,1,24,0,1,0,27,54,69,2,60,1
S100A9,4,5,1,63,2,1,0,2,2,0,1,0,2,0,0,1,0,1,0,73,2,0,2,1,0,1,0,0,0,2,15,0,1,0,1,0,54,0,1,2,22,1,5,5,1,0,0,0,1,9,0,0,0,1,1,0,1,3,1,0,1,1,1,44,3,99,2,0,1,1,28,1,1,1,0,0,154,0,2,3,0,25,113,0,7,76,1,1,3,0,3,1,18,2,1,0,54,1,3,2,8,0,8,1,2,1,0,0,1,2,1,60,0,3,0,2,2,1,52,8,2,0,2,1,0,4,0,121,34,1,1,6,1,0,2,25,72,1,2,40,2,0,0,66,34,1,3,0,0,1,0,0,42,0,0,2,1,0,49,4,21,19,0,68,1,4,3,28,91,1,0,47,0,8,2,0,0,0,0,69,1,0,1,0,0,0,1,0,0,77,71,126,55,1,2,1,1,1,3,1,0,1,55,0,42,155,0,1,11,1,1,1,1,1,0,1,4,2,1,31,0,1,0,0,0,4,0,0,1,1,0,1,0,0,0,52,2,0,2,2,0,18,0,1,0,213,68,2,1,0,0,0,2,76,1,1,3,0,1,3,25,3,0,0,0,0,8,0,0,2,1,2,0,0,1,0,1,1,0,0,34,1,20,0,1,1,1,0,1,0,2,2,2,0,1,0,0,1,0,0,0,2,13,1,0,19,20,0,1,2,0,42,64,0,9,1,1,0,1,3,2,0,2,0,98,0,0,1,1,1,1,0,2,0,1,0,1,1,40,33,0,5,0,1,2,1,3,1,3,0,2,2,2,0,1,2,0,0,1,2,3,0,1,1,4,1,84,138,2,1,2,0,1,1,29,0,0,0,13,47,33,1,37,0
S100A8,0,2,0,51,0,0,0,0,0,1,0,0,2,1,0,1,2,1,0,63,1,1,0,0,0,0,1,0,0,0,13,0,2,0,0,2,34,2,1,0,7,1,11,11,0,0,2,1,0,26,1,1,0,0,1,2,0,0,1,0,0,0,1,50,0,97,2,0,0,2,30,0,0,0,1,0,97,0,0,3,0,18,60,0,5,69,0,0,1,3,1,3,8,0,1,0,41,0,1,3,2,0,5,1,0,1,2,0,1,1,1,68,1,1,0,1,0,0,47,9,1,0,0,1,1,0,0,136,26,0,3,6,0,1,0,47,90,0,0,50,4,1,1,37,20,0,3,2,2,1,0,0,24,1,2,1,0,1,55,1,27,15,0,45,2,1,8,18,52,0,0,10,1,3,1,0,0,0,1,39,0,0,2,0,1,1,0,0,1,80,55,82,50,1,0,0,0,1,0,0,1,1,53,1,38,80,4,0,9,0,0,1,1,0,0,1,3,1,0,28,0,2,0,2,1,0,0,0,1,2,0,2,1,1,0,41,2,0,0,1,0,31,0,1,0,142,33,2,0,1,0,1,1,36,0,0,0,1,0,1,27,1,0,0,0,0,13,0,0,1,0,2,1,1,2,1,1,0,1,0,56,1,17,0,0,0,0,0,2,1,0,1,1,2,0,2,1,0,1,0,1,0,2,0,0,21,17,1,0,1,2,24,44,0,2,0,0,0,2,0,1,2,2,1,88,1,0,1,1,0,1,1,1,0,0,0,1,0,35,16,1,0,0,1,2,1,1,1,1,0,4,1,1,1,0,2,1,0,2,0,1,0,2,0,10,0,36,181,1,2,1,0,0,0,28,0,1,0,12,25,38,0,23,1
HLA.DRA,2,0,3,17,29,0,0,31,0,0,1,18,35,25,0,0,10,0,24,15,24,2,0,2,0,1,1,0,17,1,27,0,0,3,0,3,16,0,2,0,68,0,22,22,23,0,1,1,1,12,1,0,0,0,1,21,0,0,0,1,2,11,1,4,16,1,40,1,18,15,32,1,25,0,18,23,23,0,50,12,1,15,33,0,53,5,0,0,0,14,0,1,31,0,51,0,20,2,0,35,33,0,8,0,1,1,2,0,0,11,24,7,0,1,18,0,1,0,5,1,2,4,1,0,0,3,21,11,37,34,20,26,0,11,2,28,6,1,23,5,0,36,0,25,1,15,11,0,0,2,1,0,63,1,0,46,1,17,2,0,21,18,31,16,26,0,12,17,13,0,0,7,27,124,0,17,0,12,1,10,0,1,0,29,1,12,0,0,0,4,20,3,5,1,29,24,0,19,2,15,2,1,2,44,31,4,0,14,29,1,0,2,37,14,1,8,0,0,0,68,27,0,0,1,20,3,0,19,0,1,0,1,1,0,0,5,0,1,1,2,0,3,0,1,1,11,12,2,0,1,24,0,2,2,0,2,1,2,1,1,10,1,0,0,0,1,9,0,0,0,33,1,1,0,29,0,0,0,16,1,21,0,11,0,3,1,0,1,0,1,19,0,0,0,0,0,25,0,0,0,27,22,28,1,2,5,11,0,1,21,0,27,7,0,55,1,0,1,1,2,0,0,14,1,5,17,0,0,0,34,0,19,0,1,18,0,2,1,143,30,0,0,1,0,1,2,41,0,1,1,18,0,2,3,0,0,2,0,23,2,0,33,0,0,18,0,60,9,1,5,0,17,0,21,3,26,1,0,41,13,18,1,4,1
CD74,1,3,1,24,58,1,0,20,2,3,2,54,65,48,1,3,15,1,58,11,63,10,2,3,1,0,1,0,43,2,27,1,2,2,4,3,12,6,2,0,85,2,33,33,32,2,4,7,12,13,2,1,1,4,4,33,5,0,1,1,14,34,5,3,45,1,64,1,50,50,5,2,49,3,42,61,22,1,52,32,5,23,22,5,94,2,2,1,4,30,3,1,26,1,51,4,13,2,0,41,48,0,4,1,4,4,6,1,3,41,36,10,7,2,53,3,4,4,1,4,4,5,0,5,1,5,24,16,95,67,48,16,4,38,2,8,7,2,68,3,1,42,3,22,6,41,44,3,1,8,2,4,66,0,1,87,2,52,2,1,14,13,58,14,48,5,8,14,14,5,3,7,58,221,0,34,1,36,3,16,2,2,4,57,1,40,2,0,2,10,15,5,6,4,58,39,4,38,2,51,1,2,7,33,20,12,1,41,10,0,1,3,51,41,2,39,3,2,2,93,39,1,0,5,49,4,3,39,4,4,1,2,6,3,0,5,4,1,1,4,1,5,0,1,3,6,10,8,9,0,38,2,9,1,3,14,1,2,1,1,7,1,0,1,4,5,8,2,1,4,65,4,0,2,51,1,3,0,41,4,29,3,12,2,7,2,2,3,1,1,67,5,0,5,1,1,70,1,2,5,49,44,59,2,4,10,12,1,5,61,1,41,5,1,56,3,3,3,3,3,1,5,8,6,9,38,4,1,0,67,2,50,0,0,48,1,1,1,210,23,9,4,3,2,3,0,58,2,1,6,17,2,2,1,1,4,1,2,57,1,1,44,4,1,43,9,65,13,1,5,1,59,1,60,3,39,1,0,35,14,44,0,3,2
CST3,0,1,0,11,0,0,1,0,1,0,0,0,0,0,1,0,9,1,1,13,0,1,1,0,1,0,1,0,0,0,22,0,1,0,0,1,16,1,0,0,46,0,19,19,1,1,0,1,1,4,0,0,1,0,1,0,1,0,1,0,0,1,1,8,41,5,2,0,0,0,13,0,0,1,1,0,19,0,0,9,0,23,34,1,36,8,0,1,0,0,1,0,26,0,0,0,11,0,0,24,30,0,8,0,2,0,0,0,0,0,0,21,1,0,0,1,1,0,5,4,1,0,0,0,1,2,0,20,44,1,0,28,0,0,0,10,16,2,0,5,1,3,0,21,10,2,0,1,1,2,0,1,42,0,1,1,0,1,3,0,15,7,0,12,0,0,8,15,12,1,0,12,1,102,0,1,0,0,0,16,1,2,1,0,0,2,0,0,1,12,28,13,4,0,0,0,0,0,2,1,0,1,7,37,18,12,0,0,16,0,0,1,0,0,1,0,2,0,2,46,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,5,0,1,0,1,1,2,1,1,2,14,18,0,0,0,2,0,0,17,0,0,0,0,0,0,15,0,0,0,0,1,14,0,1,0,50,2,0,0,1,3,0,1,0,1,47,0,15,0,0,2,0,0,1,0,0,0,0,1,1,0,20,1,0,1,0,0,32,4,0,11,15,0,0,0,1,28,7,2,33,1,0,1,0,1,2,1,0,0,17,0,0,0,0,1,1,0,4,0,0,0,1,0,84,23,0,0,1,0,2,0,1,1,1,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,15,0,52,33,0,0,0,0,0,0,14,0,0,0,18,15,26,0,4,0
TYROBP,0,0,2,15,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,21,2,0,4,0,0,0,1,0,0,0,17,0,0,2,0,1,15,0,0,0,25,0,12,12,0,0,2,0,0,5,0,1,0,1,0,0,0,0,1,0,2,1,0,14,9,2,1,6,1,0,10,5,0,1,0,0,20,0,0,17,1,28,18,0,7,17,0,0,1,1,1,0,13,0,0,0,15,0,0,16,28,0,5,0,0,0,0,0,7,0,0,23,1,0,0,0,0,1,6,9,0,0,1,0,1,0,0,18,16,0,0,9,2,0,0,16,9,0,0,7,7,0,2,20,5,0,0,5,9,0,0,0,26,4,0,0,3,0,9,0,25,15,0,20,1,1,8,19,18,0,0,13,0,19,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,5,31,12,7,1,0,0,0,1,0,0,0,1,7,8,27,12,0,0,25,0,0,2,0,0,1,1,1,1,0,13,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,16,1,0,0,0,0,5,0,0,0,22,22,0,1,4,1,6,0,22,1,2,0,0,0,0,16,0,0,0,0,0,8,0,0,0,7,0,0,0,1,0,0,0,0,0,17,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,12,0,1,14,14,0,1,0,0,25,14,1,16,1,1,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,26,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6,8,1,17,32,2,0,0,0,1,0,10,2,0,0,13,11,30,0,11,0
S100A4,20,8,1,22,2,0,5,0,4,16,12,0,0,1,2,13,8,2,0,21,0,9,21,20,7,1,17,3,0,16,31,1,0,0,3,4,12,9,2,2,43,10,7,7,0,3,26,5,11,11,1,5,5,14,20,0,2,0,11,0,8,1,8,23,6,20,0,18,1,2,11,13,0,1,0,0,36,2,1,23,9,22,27,0,23,20,3,2,5,0,19,11,14,2,1,5,13,24,5,50,47,0,9,2,6,1,1,2,4,2,0,24,11,16,1,1,0,14,7,6,3,17,9,17,1,2,2,37,53,1,1,22,16,1,11,16,23,1,0,20,7,6,5,23,6,0,0,13,11,7,2,18,30,4,1,0,3,0,11,10,20,15,4,16,0,0,9,25,17,4,2,10,2,32,0,0,1,0,7,16,0,12,1,0,1,1,0,0,0,15,25,14,13,10,2,0,6,1,1,1,0,5,21,11,22,22,15,0,46,1,7,4,0,0,0,3,12,11,20,36,1,1,1,6,0,19,0,1,4,2,0,11,9,1,1,31,2,3,1,3,2,8,2,2,0,30,17,3,12,4,0,11,7,29,6,8,3,1,2,1,20,1,3,2,5,1,5,5,1,0,10,14,1,14,1,4,2,1,0,0,32,2,10,1,6,0,3,7,2,0,1,2,0,19,5,2,3,1,1,0,1,4,8,2,2,14,10,2,5,0,1,25,11,1,14,2,2,1,2,3,0,19,5,2,21,1,5,3,1,1,1,2,2,4,2,0,11,14,48,26,8,12,6,8,3,3,1,0,1,11,2,0,0,4,4,3,2,0,2,2,1,0,5,2,23,12,35,33,1,9,1,0,1,0,11,0,0,0,13,19,25,0,21,1
NA.,0,0,1,0,21,0,0,24,0,0,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,61,0,0,0,2,1,22,0,0,8,0,47,1,0,0,0,0,13,0,28,21,0,0,42,1,0,0,0,0,0,0,0,1,0,17,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,27,0,0,26,0,0,1,0,25,0,0,62,0,1,0,0,34,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,49,0,0,0,0,0,1,1,32,0,0,44,0,33,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,21,3,0,20,0,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,55,1,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,45,26,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,1,0,0,0,53,0,0,37,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,25,0,0,19,0,1,0,0,0,0,28,0,27,0,45,0,1,0,0,0,0,0,0
FTL,4,16,6,71,11,11,8,8,7,5,6,9,13,7,2,12,52,5,8,98,6,4,11,8,7,5,11,1,7,5,140,3,6,4,10,4,44,12,16,7,265,4,32,32,13,16,17,10,9,25,8,4,7,3,4,2,5,5,7,10,7,5,5,75,16,57,16,9,9,11,54,11,5,10,7,13,76,4,15,100,7,68,85,6,15,52,4,3,5,13,15,6,107,7,6,2,56,9,7,141,140,7,24,4,2,11,5,4,2,11,5,72,4,12,16,5,6,3,40,24,12,7,3,10,4,10,3,103,58,7,7,61,9,4,8,59,57,7,10,41,3,5,16,150,45,8,7,4,1,5,2,5,57,9,1,8,9,5,48,12,84,53,7,88,8,4,73,72,82,3,5,70,9,29,3,7,1,6,5,51,6,5,8,5,7,8,8,1,3,28,86,56,37,10,11,9,6,7,10,18,11,13,68,11,87,63,7,4,81,5,8,11,9,4,6,5,8,7,9,51,10,5,8,7,5,8,11,11,4,8,0,12,12,3,4,55,6,9,7,12,10,31,6,11,20,92,127,6,4,9,3,2,7,72,8,7,6,4,9,8,80,8,5,4,2,1,45,6,5,4,20,4,11,9,15,8,8,8,7,5,123,8,60,4,9,2,3,6,4,9,7,6,3,3,6,7,14,9,10,6,10,7,24,7,7,48,60,8,9,9,15,122,47,2,139,3,14,9,5,12,12,3,38,6,103,10,2,9,5,7,3,9,19,4,2,11,11,3,66,126,8,16,13,4,10,7,10,1,10,9,5,12,3,7,6,11,6,8,14,6,8,7,11,3,91,4,73,87,11,8,7,4,5,9,37,11,9,11,93,63,75,4,51,2
