x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,0,0,0,0,1,143,2,0,0,0,1,1,32,1,42,1,79,3,0,0,0,1,0,1,0,98,1,41,1,0,94,4,1,37,1,2,32,0,1,4,18,38,1,0,40,1,10,54,0,0,0,2,0,66,21,1,28,1,75,2,0,0,1,1,1,0,0,27,1,4,0,0,2,2,0,0,2,0,0,1,4,1,1,1,0,0,0,0,3,1,0,2,40,2,3,0,0,0,0,1,0,0,41,66,0,0,1,30,60,0,0,0,0,0,20,1,1,0,12,2,1,0,0,0,0,0,114,4,1,104,0,2,0,1,1,10,13,1,0,0,51,0,28,0,1,0,2,4,0,60,1,1,0,0,2,169,2,1,1,0,3,0,0,49,58,3,1,1,55,1,53,0,0,1,59,0,26,1,22,1,6,86,76,121,0,1,1,3,14,0,5,1,0,0,1,2,1,41,102,1,0,0,38,0,2,0,2,0,0,14,0,0,0,83,0,32,0,1,0,0,0,10,0,1,1,1,17,1,84,0,1,1,0,0,84,22,0,0,1,0,0,51,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,2,65,0,0,0,31,1,19,1,1,0,8,1,1,52,2,0,0,115,1,49,0,2,1,1,22,94,1,1,156,0,0,16,0,0,1,0,2,0,0,1,2,0,0,1,0,54,0,0,2,0,79,90,0,163,0,2,0,2,0,0,123,0,39,0,1,0,1,1,6,19,0,21,0,0,0,0,0,2,58,20,2,39,0,28,1,39,1,0,1,0,1,0,1,19,1,2,0,1,1,0,58,0,0,68,1,0,2,50,0,0,0,1,1,2,50,0,0,0,97,141,1,1,50,0,50,26
S100A9,1,1,0,1,2,11,1,1,0,0,2,1,72,0,38,3,75,0,0,2,0,0,5,2,0,121,0,16,0,0,10,2,2,71,2,2,77,1,2,0,8,53,1,0,21,1,3,47,0,0,2,0,0,18,36,0,5,0,14,1,4,1,1,0,0,3,2,31,1,0,0,2,0,1,0,1,1,0,4,1,0,0,2,0,0,4,2,1,1,0,0,0,32,3,2,0,3,1,2,0,0,1,122,37,0,0,1,16,51,0,0,1,0,0,13,1,0,1,5,2,0,2,1,0,0,1,26,5,0,138,2,1,2,1,2,2,8,0,0,2,64,0,58,0,2,0,1,4,4,51,4,4,1,0,0,223,1,1,3,0,0,1,0,13,100,2,3,2,91,2,25,0,0,0,87,1,17,0,37,2,6,68,77,76,0,2,2,0,27,3,6,0,1,0,0,1,0,50,63,2,1,3,82,1,0,0,0,2,2,9,0,0,0,33,2,48,1,3,1,1,0,2,1,0,1,1,1,0,75,2,1,0,0,1,144,7,0,0,0,1,1,68,1,0,0,0,2,3,0,2,1,0,0,10,1,1,0,0,82,1,0,0,9,2,26,2,2,1,6,1,3,63,0,0,1,26,0,20,1,0,1,1,13,10,1,1,44,2,1,49,3,1,2,0,1,1,0,1,1,0,1,1,3,35,0,0,1,1,9,2,1,181,0,2,2,1,0,3,151,1,30,1,0,2,1,0,2,26,0,65,1,2,1,1,1,1,17,16,4,38,1,10,1,9,1,1,0,1,0,0,0,32,1,0,2,1,0,0,103,0,1,44,0,1,0,30,1,1,0,1,0,0,40,0,0,0,125,59,2,1,133,1,36,41
S100A8,1,0,0,0,0,2,1,1,0,0,0,2,90,2,48,0,54,2,0,2,0,0,0,1,0,136,1,18,0,1,5,0,2,93,0,0,69,1,1,0,2,55,1,0,18,0,0,25,0,0,1,2,1,10,48,0,11,1,8,3,1,0,0,0,0,0,1,18,0,3,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,1,31,0,1,0,0,0,0,0,2,0,126,29,0,1,1,20,27,1,1,0,0,0,2,2,1,0,3,2,2,1,0,0,1,2,1,0,1,67,1,0,2,1,0,2,9,1,1,0,44,0,50,1,2,0,1,4,1,27,0,1,0,0,0,129,3,0,1,0,2,0,0,18,79,2,1,0,96,1,22,2,2,0,63,0,19,1,46,2,1,57,55,29,2,2,0,1,3,2,0,1,0,1,0,1,0,24,45,2,1,1,63,1,2,0,0,0,0,2,1,0,1,6,1,34,0,1,2,0,0,2,0,0,2,2,3,0,58,1,0,0,1,0,96,3,1,0,2,1,1,33,0,1,0,0,0,1,0,2,1,0,0,2,3,1,1,3,70,1,0,0,3,0,53,1,0,0,1,1,1,63,0,2,0,12,2,14,0,0,0,0,12,5,0,0,69,1,0,38,1,1,2,0,0,0,2,1,0,1,0,0,0,30,0,1,0,1,3,5,2,80,0,2,0,2,0,0,67,2,20,1,0,2,2,2,1,53,1,38,0,0,1,0,0,0,33,19,0,49,0,10,1,6,3,1,0,0,0,1,1,42,0,0,1,0,1,0,111,2,0,30,0,0,0,10,1,0,1,1,0,1,37,0,2,2,84,14,0,0,131,0,22,62
HLA.DRA,0,0,0,0,0,216,0,0,1,24,1,0,6,2,1,0,17,0,0,28,3,0,0,11,1,11,0,14,25,0,212,2,2,4,0,0,2,0,3,1,33,2,0,1,15,0,15,13,28,22,3,0,1,45,5,16,22,1,17,0,26,18,0,0,0,17,0,9,0,19,1,1,1,1,0,11,2,2,0,0,2,16,33,0,0,0,25,0,0,7,17,1,33,2,0,0,0,0,0,14,0,17,8,30,1,1,1,11,25,0,32,2,0,4,43,1,30,0,19,1,1,0,1,1,0,1,114,32,13,33,1,21,41,1,3,0,1,1,2,15,7,0,2,18,38,0,2,16,0,25,3,16,3,0,0,28,0,1,1,0,0,0,2,37,4,1,26,0,11,0,18,1,1,14,7,2,6,13,3,38,7,7,9,149,0,1,23,1,10,1,6,27,20,17,17,0,0,15,5,13,1,2,9,1,1,0,0,0,1,13,0,0,0,78,10,19,0,1,0,0,1,0,3,1,1,0,14,1,19,0,0,0,0,0,21,28,1,0,19,1,0,15,1,12,2,21,1,1,0,1,37,0,0,35,0,1,17,1,10,29,21,1,27,0,5,1,1,16,17,0,43,17,2,11,0,36,0,14,1,0,0,1,33,212,1,1,27,0,28,0,15,22,0,15,0,0,2,1,23,0,36,0,0,12,1,25,0,1,53,283,2,5,1,0,3,0,0,1,14,0,13,1,1,1,13,0,16,5,17,7,0,2,38,1,3,1,25,5,2,15,0,23,1,26,1,0,32,0,0,17,22,6,1,1,0,0,22,1,7,28,14,9,0,1,25,30,0,0,0,14,14,1,17,0,0,0,10,145,23,1,6,0,25,7
CD74,1,1,1,1,1,256,2,2,1,42,1,1,7,6,2,1,13,1,3,41,1,6,4,41,0,16,2,4,56,1,260,3,8,4,4,6,1,2,1,2,48,2,4,0,25,5,34,14,56,33,2,3,6,44,2,45,33,4,20,2,60,48,4,0,4,51,2,3,1,57,0,3,2,2,1,50,3,4,1,5,4,45,61,3,4,7,48,1,3,30,38,5,19,1,3,4,1,3,3,31,1,28,10,18,2,2,5,7,18,1,52,2,1,1,82,6,50,3,32,3,2,0,4,5,2,1,189,52,51,32,2,31,86,5,2,1,4,4,2,52,5,5,3,29,65,2,2,28,2,18,4,43,7,7,1,75,2,0,2,4,0,5,4,28,5,2,35,2,19,5,12,6,2,31,4,1,3,13,3,65,9,10,24,218,3,3,48,0,6,0,18,58,44,38,52,3,1,18,6,41,2,5,3,0,2,2,1,1,1,8,4,4,1,121,28,8,2,2,5,2,1,1,0,0,2,2,28,1,22,5,3,1,2,0,21,55,2,2,37,2,0,15,3,34,4,34,5,0,0,1,51,2,1,44,2,4,39,2,7,43,34,3,23,0,6,8,1,42,21,3,122,16,8,40,3,42,4,30,0,1,1,6,24,260,0,2,49,4,48,1,37,36,1,40,3,1,3,3,31,2,55,3,3,9,2,48,5,0,33,316,3,10,3,0,13,3,2,4,27,4,4,3,1,0,21,7,32,6,38,9,2,4,83,3,11,2,31,12,2,12,0,18,3,15,2,1,52,1,1,39,44,2,3,1,0,1,44,2,12,44,43,18,1,0,61,52,1,0,0,27,48,2,5,0,0,1,15,189,68,4,13,2,16,1
CST3,0,0,0,0,0,88,1,0,1,0,2,0,16,0,12,0,8,1,1,2,1,2,0,0,2,20,1,6,0,2,92,1,0,4,1,0,12,0,0,1,30,7,0,0,24,1,23,15,2,0,0,1,0,21,5,0,19,1,23,2,1,0,0,0,1,0,0,4,0,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,2,0,1,12,11,3,1,3,10,21,0,1,0,1,0,43,2,1,0,31,2,0,0,0,0,0,2,78,4,0,25,0,0,0,3,1,1,4,1,1,1,7,0,2,0,0,0,2,16,0,21,0,0,0,2,0,17,2,0,1,0,0,0,1,16,17,0,0,0,8,0,14,0,0,2,18,1,12,1,10,0,20,20,25,58,0,1,0,0,15,0,0,1,0,0,0,0,1,19,15,0,1,0,8,2,3,0,1,0,3,20,0,1,0,59,0,11,0,1,1,0,0,1,0,1,0,1,20,0,21,1,0,0,0,0,16,44,1,0,0,0,1,15,1,0,2,0,0,0,0,0,0,0,1,18,2,0,0,0,13,1,0,2,14,1,2,0,2,0,31,1,0,20,1,0,0,33,0,15,0,2,0,1,21,92,0,0,35,2,0,4,0,0,0,0,1,0,0,2,1,0,1,0,0,17,1,0,0,2,31,102,0,15,1,1,0,0,2,0,35,1,8,0,2,0,1,0,36,2,0,9,0,0,3,1,0,2,21,5,0,12,1,19,0,21,0,0,0,0,0,0,0,3,0,2,3,1,0,0,18,1,0,4,1,0,1,46,0,1,0,0,0,0,7,0,3,1,21,99,0,1,13,1,20,9
TYROBP,0,7,0,1,2,17,0,0,0,0,0,0,9,0,6,5,15,1,0,0,5,0,1,0,0,18,0,8,0,0,18,1,0,9,1,0,9,8,3,0,28,6,7,1,9,0,30,11,0,0,0,0,0,20,9,1,12,0,20,1,0,0,0,2,0,1,0,13,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,2,1,0,14,13,0,0,0,13,13,0,1,0,1,1,23,0,1,0,23,0,0,6,0,0,0,0,7,0,0,32,0,1,0,0,0,0,9,0,2,1,14,1,2,0,0,0,0,25,0,13,1,0,0,0,0,41,1,0,0,0,2,2,1,19,15,0,1,3,24,0,11,0,0,2,10,0,5,0,6,0,13,13,23,18,0,1,1,0,19,0,2,0,1,0,0,0,0,22,17,1,0,1,9,2,0,0,0,0,0,12,0,0,0,26,0,16,0,0,3,0,0,0,1,0,0,0,21,0,31,0,0,0,2,0,30,27,0,0,0,0,1,23,0,0,1,0,6,0,0,0,0,9,8,24,0,1,0,0,22,0,0,0,9,0,5,1,0,1,21,0,1,19,0,0,1,45,0,15,0,0,0,0,20,18,0,1,13,0,1,4,1,2,1,0,0,0,1,2,0,0,2,0,1,30,1,1,4,2,27,17,0,26,0,0,0,0,0,2,36,0,12,0,1,0,0,2,28,5,0,10,1,1,0,0,1,0,29,9,0,13,0,13,1,8,1,0,1,0,0,0,0,5,2,1,0,0,0,1,20,0,0,16,0,0,0,30,1,0,1,1,1,1,7,6,0,0,22,13,0,2,24,0,13,9
S100A4,0,6,1,3,20,47,1,1,0,1,1,2,23,1,14,8,14,1,3,5,3,4,12,2,15,37,1,6,1,1,83,15,3,24,11,2,10,3,12,0,47,9,3,1,43,4,45,19,2,0,5,0,21,25,10,0,7,12,24,0,1,2,3,7,2,1,14,17,0,3,3,2,2,18,16,1,4,2,3,9,2,1,2,2,3,8,1,0,25,0,1,19,22,3,1,0,0,2,4,1,6,3,24,9,0,2,17,20,12,1,1,14,2,3,48,2,1,6,19,3,9,11,1,1,7,0,33,1,2,29,3,2,6,17,14,21,6,7,2,1,11,8,12,0,1,2,0,33,1,12,19,2,6,2,0,29,0,0,5,7,15,7,8,23,19,9,1,9,25,6,10,1,1,1,19,1,19,0,11,1,38,15,21,60,2,0,1,1,22,5,23,2,0,1,1,9,17,16,15,3,12,14,11,2,19,1,2,2,0,15,3,9,10,36,0,23,0,5,5,7,2,21,1,0,11,0,41,7,40,23,0,2,1,1,24,34,0,0,0,2,13,26,0,1,2,0,4,2,1,1,0,4,2,36,4,0,1,2,11,3,0,9,30,0,11,6,1,1,62,11,2,19,10,2,6,27,17,24,0,1,1,11,16,83,13,1,46,2,0,10,1,2,19,1,25,3,1,6,3,0,0,5,3,22,1,1,10,2,31,43,4,33,6,0,10,6,1,8,30,11,22,8,10,1,5,7,31,11,1,26,2,2,6,0,24,0,40,3,12,26,1,16,7,23,2,3,0,0,0,1,1,8,15,1,19,0,1,0,27,0,2,14,5,4,4,27,12,1,1,1,0,11,6,10,0,2,31,47,0,3,38,5,24,17
NA.,0,0,1,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,49,0,0,0,23,0,0,0,0,33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,35,0,0,0,52,2,0,0,0,0,52,0,0,0,1,0,40,0,0,0,0,34,0,0,0,26,0,1,0,1,0,0,1,0,14,0,0,0,0,1,0,0,0,0,1,28,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,36,5,0,0,0,0,0,0,11,0,0,0,0,73,0,0,0,0,0,1,14,0,0,1,33,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,14,0,1,0,21,0,73,0,1,0,2,0,1,53,1,2,0,0,32,0,26,0,0,0,0,0,30,0,2,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,0,0,0,1,0,0,3,0,0,21,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,21,0,25,0,0,0,0,66,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,26,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,12,0,0,0,0,0,0,0,0,0,46,57,0,0,0,63,1,0,0,0,36,28,1,0,0,0,0,0,0,25,0,0,0,1,0
FTL,7,6,4,3,4,62,3,4,3,8,8,9,57,5,37,11,46,3,16,19,1,7,16,11,10,103,2,48,7,2,47,6,6,59,14,4,51,12,10,8,140,33,4,1,90,3,142,63,12,11,14,11,7,73,45,3,32,2,96,5,14,2,10,5,4,11,2,51,7,11,14,7,10,16,13,2,14,9,15,6,7,6,9,5,4,8,8,6,5,6,10,10,94,3,3,11,6,10,3,5,5,12,61,69,5,5,16,41,66,6,12,11,12,12,234,13,5,5,276,10,10,5,8,7,13,13,50,7,8,177,3,7,5,16,11,15,24,5,6,7,47,15,29,9,17,3,9,99,0,66,8,6,9,2,10,122,5,7,13,13,12,7,8,150,51,10,9,4,75,22,57,5,5,5,44,7,31,4,39,17,76,54,106,26,13,3,13,11,104,8,28,9,7,10,13,6,5,81,53,22,3,8,39,5,6,4,12,3,13,108,4,5,4,45,5,58,8,13,5,5,14,15,6,10,12,6,117,6,62,9,4,7,9,0,103,111,5,8,18,8,11,97,3,6,9,16,4,2,4,10,9,8,5,128,10,4,9,10,65,10,16,4,49,4,32,10,8,4,190,7,21,106,8,8,8,145,21,67,9,3,6,8,77,47,6,12,74,7,6,34,12,4,9,4,3,6,14,3,15,4,9,13,4,82,2,7,4,5,179,58,5,121,3,8,5,11,7,11,92,10,63,11,11,7,10,4,211,32,10,65,12,10,6,3,8,2,104,28,8,69,8,68,7,56,5,7,5,3,11,9,6,36,10,4,6,12,6,7,99,10,14,82,10,10,16,172,12,11,5,3,8,7,63,9,8,7,101,80,10,5,88,16,77,27
