x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,3,45,1,2,1,1,0,0,42,0,0,1,0,1,3,0,148,0,1,1,58,1,2,40,0,0,1,1,0,39,1,53,0,2,0,1,0,0,0,4,1,0,0,3,1,0,0,16,0,2,2,78,90,26,0,1,0,116,0,0,0,0,0,0,1,25,1,2,0,43,0,2,1,0,0,22,47,17,1,3,1,2,0,1,0,1,1,1,1,9,0,0,2,1,1,0,0,0,0,44,2,0,73,44,0,1,91,0,0,1,0,0,0,1,0,19,1,0,0,1,2,121,2,1,48,74,1,0,1,1,1,0,61,0,76,46,0,1,35,38,108,18,1,0,2,2,29,78,0,24,1,0,0,1,1,0,0,0,2,0,0,36,0,1,37,1,0,2,1,2,0,2,0,8,0,1,0,45,0,3,1,2,1,1,8,0,3,0,50,0,123,42,0,89,1,0,121,2,3,0,1,66,1,0,1,1,0,1,0,1,0,0,0,1,0,6,0,2,2,0,0,1,1,41,2,37,0,0,1,0,0,23,1,0,0,32,0,0,0,0,1,37,0,3,48,1,1,0,0,0,2,0,0,34,1,3,2,0,2,0,0,72,1,20,0,0,1,1,14,46,0,1,55,1,0,22,1,0,2,1,3,1,1,0,1,2,2,3,1,1,3,1,1,0,0,0,1,21,4,2,1,3,0,1,0,1,0,0,0,1,2,48,0,0,1,36,3,0,0,2,48,2,0,0,1,0,0,1,35,60,0,44,1,1,0,39,36,26,1,53,1,1,2,1,0,0,0,40,0,86,3,18,2,2,0,0,0,38,85,0,8,1,0,0,1,0,1,0,1,79,1,1,0,0,3,0,0,140,2,1,0,1,0,32
S100A9,2,21,3,0,1,2,1,1,100,2,0,1,0,0,0,2,279,0,3,1,32,2,1,18,3,0,0,2,0,57,0,22,1,1,0,0,0,0,2,1,0,0,2,3,2,1,0,45,1,1,0,28,92,57,1,0,1,12,1,0,1,0,1,2,2,13,0,0,0,9,1,1,1,1,1,13,22,42,0,5,0,0,0,0,1,1,0,2,2,0,1,0,1,1,2,0,1,0,0,81,0,4,11,146,1,1,72,1,0,0,0,1,3,1,0,34,0,1,0,0,2,76,1,1,47,74,1,0,0,0,0,0,37,4,19,48,4,1,36,68,17,22,0,2,0,1,33,91,0,19,1,0,0,0,1,0,3,3,1,0,0,17,1,0,16,2,0,0,1,0,0,1,2,3,0,2,0,10,0,2,1,0,0,0,11,1,1,0,48,1,79,22,1,2,2,1,27,0,1,0,1,91,1,2,2,0,0,1,0,1,1,0,1,0,1,5,1,0,2,3,0,1,2,27,0,16,1,0,0,1,3,5,0,0,0,77,0,0,1,0,0,68,0,1,35,4,1,0,1,2,1,0,1,70,0,1,1,1,3,0,0,63,0,21,2,1,1,0,4,9,0,2,64,1,0,8,0,0,0,2,2,2,0,0,1,2,0,3,3,0,2,0,0,0,0,2,1,20,1,1,0,2,0,0,0,0,1,2,3,0,1,74,3,0,0,22,0,0,1,0,38,2,0,0,1,1,1,0,78,109,3,38,0,0,3,35,25,4,2,47,0,1,5,0,1,0,1,16,0,26,0,32,1,2,1,2,1,57,25,0,8,1,2,0,2,0,1,0,3,9,1,1,0,2,1,3,2,51,3,1,1,0,3,50
S100A8,1,17,2,1,0,0,2,3,76,0,1,4,2,3,1,1,193,0,1,0,18,0,1,15,1,0,0,1,0,47,1,14,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,55,0,1,1,20,121,92,0,1,0,18,1,0,1,1,1,0,0,11,3,1,0,26,0,2,0,0,0,2,21,46,0,0,0,0,1,1,1,2,2,0,4,0,1,2,2,0,0,1,1,0,0,97,0,1,5,163,0,2,35,0,0,1,1,0,2,0,0,44,1,0,0,1,0,29,1,1,40,47,0,2,1,1,0,0,31,0,14,38,2,0,27,57,23,12,0,0,0,1,29,81,0,13,0,1,1,0,0,1,0,0,1,0,0,12,1,1,5,0,0,0,1,0,1,1,0,3,0,2,2,10,1,0,2,0,0,0,2,0,1,1,14,1,30,21,1,2,0,0,9,1,1,2,1,55,1,1,1,1,0,3,0,1,1,0,1,1,0,1,0,0,2,2,2,0,0,13,2,5,1,0,1,0,1,5,0,0,0,69,0,1,3,0,0,123,0,2,31,1,0,0,1,1,2,1,0,64,1,0,1,0,0,0,0,43,0,27,0,1,1,0,0,4,0,2,55,0,1,13,1,0,1,0,0,2,0,0,3,0,0,0,0,1,2,0,1,1,2,1,1,17,0,0,0,2,0,0,0,0,0,1,2,1,0,55,0,0,1,17,1,1,0,3,60,1,0,1,1,0,0,0,67,87,0,22,1,0,0,35,14,1,0,33,1,2,2,0,0,1,0,11,1,14,0,42,2,0,0,1,0,39,14,0,6,0,2,1,0,0,0,1,1,3,0,0,1,0,0,2,1,48,1,0,1,0,1,65
HLA.DRA,0,26,0,0,1,35,83,1,2,34,17,33,1,3,1,1,3,1,22,0,42,2,1,16,15,1,17,0,4,7,5,32,1,10,2,1,0,0,0,1,1,1,24,0,0,0,0,1,0,0,17,83,7,3,25,0,0,94,0,14,0,0,0,30,0,32,3,17,0,12,1,0,1,21,1,10,60,4,1,2,1,0,1,1,5,0,0,2,41,6,1,0,23,1,0,0,1,1,22,4,0,0,42,5,2,7,24,0,17,0,17,1,0,2,0,3,14,1,0,17,1,149,0,6,12,58,2,28,1,0,1,0,17,44,26,6,0,1,4,3,120,18,0,34,0,0,13,9,4,23,1,24,0,1,0,0,2,17,1,0,0,29,0,1,136,2,2,0,1,30,23,1,1,10,2,38,11,20,26,3,1,25,0,0,11,0,0,1,86,14,31,10,0,234,12,0,181,17,0,0,0,4,1,1,1,0,0,1,3,0,0,14,0,2,0,39,0,0,0,0,1,1,0,26,0,136,38,0,2,15,2,14,2,0,0,2,0,0,0,12,1,0,0,34,6,2,21,2,0,1,0,1,20,3,25,1,1,0,17,2,0,64,1,21,21,0,1,0,10,53,0,2,11,12,0,15,0,0,0,0,1,0,1,0,1,49,0,0,1,2,35,0,15,38,1,2,17,11,1,13,1,2,1,0,0,23,2,1,1,0,65,8,21,0,0,21,0,0,3,1,12,1,0,0,16,0,1,0,3,21,0,10,0,0,0,9,8,44,0,6,0,29,3,0,1,0,25,53,1,77,0,2,2,0,18,1,0,21,18,3,10,1,2,1,1,1,26,0,0,53,1,2,0,0,1,0,1,48,1,11,0,0,15,5
CD74,3,13,2,3,2,111,101,1,2,47,61,79,2,2,0,2,9,5,31,7,32,5,1,10,37,1,52,1,11,13,15,36,7,42,1,1,1,2,4,6,1,3,39,4,2,2,2,2,4,2,23,39,13,3,45,1,2,89,4,26,0,1,1,66,2,39,2,55,1,13,7,3,2,70,3,7,56,3,2,1,0,2,1,4,9,3,3,3,110,9,2,3,57,4,2,6,1,2,61,3,2,2,52,6,0,28,46,0,50,0,52,2,1,2,0,2,40,1,2,58,6,218,0,13,14,161,3,44,1,5,1,1,15,81,36,9,5,4,10,6,233,20,0,47,1,5,18,5,11,13,0,51,5,2,4,5,2,51,6,1,2,17,2,4,245,3,0,1,2,42,57,1,1,41,4,65,40,16,25,1,2,61,4,1,20,1,2,3,128,67,28,21,4,314,45,0,253,23,2,2,2,11,9,2,8,1,8,2,0,2,1,55,1,8,0,47,2,0,5,1,0,3,2,15,1,245,83,0,2,38,0,20,4,1,1,1,1,2,2,51,0,3,2,80,9,0,60,6,0,2,3,2,65,6,40,1,0,1,64,1,3,70,3,14,43,2,12,1,23,48,1,4,12,59,2,15,0,2,2,1,6,1,1,0,1,129,4,2,1,3,65,3,49,60,0,0,47,12,6,54,0,1,1,1,1,56,8,3,4,3,95,5,46,1,2,7,5,5,7,2,15,4,1,1,31,0,4,1,6,26,0,15,2,0,5,10,10,47,3,8,3,51,2,3,2,2,45,61,4,101,3,0,2,3,28,3,0,21,19,2,5,0,2,1,1,0,75,2,0,33,2,3,1,1,1,1,1,17,6,40,1,5,30,3
CST3,0,11,1,0,0,13,1,0,14,3,1,0,3,0,0,0,21,0,0,0,17,0,0,7,0,0,0,1,0,9,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,6,0,1,0,19,15,7,1,0,1,47,1,2,0,0,0,0,0,16,0,1,0,4,1,1,0,0,0,10,26,4,0,1,1,1,0,1,0,2,1,1,25,6,0,0,1,1,0,0,0,1,1,3,0,0,33,15,1,1,47,0,0,1,1,0,0,0,0,9,3,0,1,1,2,58,1,0,21,33,1,1,0,0,2,0,18,0,19,13,0,0,12,10,90,16,0,3,0,1,10,11,0,14,0,0,0,1,0,0,1,0,2,0,0,23,0,1,107,2,0,0,1,0,0,0,0,27,1,0,0,21,1,1,0,1,1,0,9,0,0,0,73,19,38,17,0,117,1,0,104,0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,1,0,0,43,0,1,0,0,0,1,1,19,1,107,3,0,0,2,0,18,2,1,1,12,1,0,0,0,1,10,0,37,14,0,0,1,1,1,0,2,0,10,1,1,0,0,0,1,0,59,0,15,0,0,1,2,21,41,1,0,13,4,0,28,2,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,1,15,0,0,1,0,0,0,0,1,0,0,0,1,1,8,0,0,1,11,0,0,0,0,17,0,0,0,0,1,1,1,13,23,0,20,0,0,2,9,9,23,1,10,1,1,3,1,0,0,1,46,0,52,0,3,0,0,0,0,1,22,18,0,22,0,1,0,0,0,1,0,0,31,0,0,0,2,1,0,0,20,0,0,1,2,0,7
TYROBP,0,17,0,0,0,10,0,0,11,0,2,0,0,0,0,0,15,0,0,0,28,1,0,19,1,0,0,0,0,20,0,11,5,0,0,0,0,0,0,1,0,0,0,9,0,0,0,5,0,0,0,19,14,4,0,0,0,26,0,1,0,0,0,1,1,19,0,2,1,5,3,0,5,0,0,11,21,8,9,0,0,0,0,0,0,1,5,1,11,4,0,1,0,0,6,0,1,1,0,10,0,0,24,15,0,0,11,0,0,0,0,0,1,6,0,14,0,0,0,2,2,18,0,1,18,17,0,0,0,0,1,0,26,0,29,16,0,0,3,16,10,22,3,0,1,0,15,15,0,13,0,0,8,1,1,0,1,1,0,0,0,12,0,0,13,0,1,0,0,0,0,0,1,8,0,0,0,15,0,0,0,0,1,1,20,0,5,1,20,21,39,16,0,14,0,0,14,0,2,0,0,11,1,0,0,1,0,1,0,0,0,0,0,2,2,25,0,0,0,1,0,4,0,20,0,13,0,0,0,0,5,24,0,0,1,9,1,0,0,0,3,9,0,10,19,0,0,0,1,0,0,0,1,10,0,0,0,0,0,3,0,43,1,25,0,0,12,1,26,11,0,0,12,6,0,18,0,1,0,0,19,1,0,0,1,0,0,0,0,6,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,11,0,8,0,0,16,0,0,0,0,0,10,0,17,29,0,21,0,3,0,14,11,20,0,15,1,1,1,9,0,0,0,36,5,29,0,11,8,1,0,7,2,18,14,2,17,0,1,1,0,0,0,0,0,27,1,10,0,0,0,1,1,14,0,0,1,0,1,11
S100A4,1,21,15,2,17,14,10,11,22,0,2,2,0,4,1,1,36,1,0,2,16,4,2,17,1,0,1,10,0,16,0,21,11,2,2,0,6,0,9,15,2,0,1,7,1,5,0,10,2,1,0,26,16,10,0,20,5,26,2,2,0,0,10,0,2,26,4,3,1,11,6,7,13,4,10,15,24,7,2,10,0,0,5,12,4,4,13,5,9,13,17,4,2,6,15,2,7,3,1,21,11,1,15,29,0,0,23,1,4,0,0,2,3,10,0,8,5,3,10,0,11,60,1,10,31,42,7,0,0,3,10,8,16,4,21,20,12,9,18,21,40,17,2,0,5,3,12,15,2,17,0,3,4,3,14,2,3,1,8,0,7,22,1,12,50,0,0,0,1,0,2,6,1,20,3,1,2,40,2,13,11,4,2,7,29,16,12,8,40,1,23,18,1,28,1,0,60,0,4,0,0,14,8,1,15,2,5,2,2,0,0,2,3,6,4,67,5,3,6,3,0,6,2,17,1,50,6,1,23,2,0,27,11,6,11,10,11,18,15,0,1,13,7,11,23,7,0,8,0,24,6,11,0,17,0,1,3,3,5,2,6,56,5,20,1,0,12,1,106,21,1,5,23,1,14,29,6,16,19,1,4,19,0,6,1,6,5,8,3,1,0,5,1,2,0,1,0,10,11,1,3,33,12,2,11,0,4,8,0,2,4,9,0,1,1,8,0,4,6,2,25,37,0,1,1,1,7,5,28,35,0,27,4,2,0,20,17,13,4,40,3,1,16,10,1,0,0,15,7,33,16,8,9,1,1,5,6,26,16,0,36,1,6,3,0,4,0,10,5,31,1,1,5,2,1,3,11,26,18,0,3,23,0,18
NA.,1,0,0,0,0,15,143,1,0,25,58,0,1,0,1,0,1,0,73,0,1,0,0,0,39,1,0,0,6,0,9,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,45,0,1,0,38,0,0,0,0,30,0,0,0,41,0,0,0,28,1,0,1,0,0,44,0,0,2,0,0,0,0,0,0,0,1,0,0,2,4,0,0,1,26,1,0,0,0,0,2,1,0,0,0,0,0,30,0,0,40,0,1,0,0,1,0,0,0,1,0,55,0,2,0,0,0,37,1,46,0,0,0,0,0,58,0,1,0,0,0,0,0,1,0,25,1,0,0,1,0,0,1,0,0,1,0,1,1,35,0,0,0,1,0,0,0,1,0,1,0,25,3,0,0,16,0,73,20,0,36,0,1,63,1,0,1,1,1,0,0,7,1,1,0,0,31,0,0,45,1,0,0,0,0,0,0,0,0,1,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,0,1,27,0,0,1,0,0,15,0,17,0,0,0,0,0,0,1,0,0,59,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,1,0,0,155,0,0,0,2,55,0,15,72,0,1,0,1,0,34,0,1,0,0,0,26,2,2,0,0,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,38,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,33,0
FTL,3,81,5,7,9,18,13,6,63,17,11,12,7,9,11,12,114,7,8,6,87,5,5,74,12,5,13,6,6,64,2,87,4,7,9,9,5,14,5,10,4,8,11,8,5,16,14,38,8,3,10,171,63,31,9,0,16,144,1,9,1,13,6,13,2,79,9,15,3,25,5,10,11,16,6,64,125,24,3,8,10,9,4,2,11,6,4,5,18,41,13,21,14,2,5,9,2,5,6,42,7,0,169,54,7,11,81,7,10,1,5,9,7,9,1,39,27,9,8,5,5,26,7,13,81,79,4,10,2,12,11,3,84,14,84,56,13,5,29,86,42,76,3,17,10,10,71,41,1,50,3,15,5,6,3,21,6,11,11,5,9,103,4,2,33,6,2,10,8,12,12,5,2,87,12,17,8,100,6,5,12,16,9,9,74,9,3,12,42,10,106,98,4,33,6,3,50,10,9,4,4,37,2,14,11,1,8,5,2,12,7,4,6,20,13,214,4,1,10,7,2,10,7,61,15,33,6,5,13,19,7,128,9,5,4,51,4,6,9,6,6,31,9,12,52,11,9,11,5,14,11,8,6,58,9,12,9,6,9,7,8,281,2,84,11,2,16,2,156,145,5,5,81,5,3,87,11,4,10,6,5,9,8,3,7,20,2,12,6,5,13,6,4,17,2,3,8,60,6,8,10,13,11,1,8,9,1,9,4,8,19,72,5,10,2,50,9,5,9,10,94,9,5,6,7,15,6,10,42,75,5,104,8,3,6,72,53,131,6,59,7,15,8,5,6,4,9,257,2,132,7,24,5,8,5,9,7,104,89,4,157,5,6,2,9,4,8,13,7,179,12,1,5,3,12,7,6,90,19,4,6,16,4,57
