x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,1,0,0,0,0,3,0,62,2,1,2,1,1,40,0,0,64,121,0,1,59,0,0,1,115,3,123,105,0,0,1,28,0,0,1,3,1,97,58,14,0,2,45,190,2,1,0,0,79,1,0,18,0,0,3,95,3,0,0,1,0,0,0,0,1,0,60,27,0,1,65,1,1,69,2,2,0,1,1,0,0,51,3,2,0,0,1,0,0,0,0,37,0,0,98,0,16,0,0,1,1,1,0,0,0,0,2,0,5,1,1,39,3,49,10,1,0,0,60,0,0,1,0,0,2,0,195,1,0,0,1,59,41,126,1,2,0,55,2,1,90,2,38,1,0,3,0,1,2,0,0,49,64,1,1,1,1,0,0,0,0,23,1,27,4,0,1,1,3,27,2,1,0,0,2,39,1,1,1,1,1,6,56,99,1,24,0,1,1,3,4,66,30,0,1,0,20,0,0,85,1,39,1,2,1,1,2,11,59,1,31,2,1,2,2,1,0,6,0,106,0,90,0,6,84,0,0,1,116,1,1,1,2,36,1,11,0,161,1,1,0,0,141,1,87,3,37,0,1,0,0,158,32,84,1,7,0,0,0,1,121,47,0,59,10,0,0,1,52,1,0,59,93,0,0,0,0,1,12,0,1,2,2,1,2,54,0,0,2,0,98,2,0,12,1,1,0,0,1,0,0,49,35,0,0,1,1,1,1,0,0,81,3,76,2,1,0,0,138,114,1,1,46,283,1,1,98,0,0,41,1,0,0,5,0,93,0,0,0,1,1,1,2,0,1,1,1,0,0,0,0,1,1,57,0,5,158,1,1,140,34,0,3,0,0,0,1,110,0,8,1,1,48,1,2,1,1,78,46,32,2,0,0,4
S100A9,0,0,0,1,0,1,0,115,0,4,1,0,2,14,0,1,78,76,1,0,106,2,1,3,86,2,79,48,1,1,1,5,1,1,1,2,1,81,17,13,1,3,23,158,0,2,1,1,104,0,0,22,0,1,2,81,3,1,0,1,1,1,1,0,1,1,37,4,0,1,135,0,1,72,0,0,0,1,2,3,0,2,1,1,1,0,3,2,1,1,2,26,1,3,101,0,45,0,0,2,0,0,0,3,0,2,1,0,0,2,0,27,1,92,13,1,1,1,38,0,2,1,0,1,0,0,71,1,2,2,1,60,37,43,1,0,0,33,2,0,140,1,69,3,0,5,1,1,0,0,0,20,78,0,3,0,0,0,2,2,0,24,1,38,7,0,2,1,0,31,0,1,1,1,0,6,1,0,1,1,3,6,64,27,1,12,1,1,1,1,1,79,77,0,1,1,41,0,3,25,0,3,1,1,1,2,0,12,87,0,9,1,2,1,0,1,0,9,0,149,2,66,1,6,118,1,1,1,167,0,1,1,1,15,3,12,0,5,0,0,2,3,8,1,3,0,25,1,2,0,1,9,27,3,0,2,1,0,1,0,27,41,0,63,3,0,1,2,102,0,1,106,44,1,0,0,2,0,15,0,2,0,1,0,1,47,3,2,1,1,121,1,1,3,2,1,1,0,1,1,1,9,55,0,0,0,0,0,0,0,0,23,0,62,0,1,1,4,40,42,1,0,32,239,3,0,100,1,0,122,3,0,0,8,0,82,0,3,3,1,0,1,2,2,3,1,0,0,1,0,1,0,1,28,0,8,9,0,2,51,47,0,1,0,0,1,2,52,2,8,2,0,31,3,1,0,0,47,112,50,1,1,0,0
S100A8,0,0,0,0,0,2,1,83,1,3,1,0,0,14,0,1,75,29,1,1,85,3,0,3,79,2,30,34,0,0,0,3,1,0,1,2,1,61,9,14,1,0,18,86,1,1,0,0,58,0,1,12,0,1,2,68,3,1,0,0,0,1,1,1,2,2,23,4,0,0,140,1,3,91,1,0,0,0,0,1,1,1,2,1,1,0,0,1,1,1,0,11,0,0,75,0,55,0,1,0,1,0,2,0,0,0,0,0,0,1,1,52,1,85,2,0,4,0,28,0,1,0,0,0,0,0,30,0,3,0,0,68,41,28,2,0,0,47,0,2,129,1,44,1,0,2,2,1,0,0,0,15,75,1,2,1,2,0,3,0,0,29,0,20,1,2,1,1,1,18,0,0,0,1,0,6,1,1,0,0,0,3,51,27,0,16,0,1,0,0,1,60,80,1,3,2,37,1,3,14,2,6,0,1,0,0,1,4,63,0,3,0,0,0,0,3,0,4,0,100,0,51,0,1,74,0,0,1,134,0,3,3,1,13,1,4,0,2,1,2,0,1,2,3,1,0,18,1,1,1,1,2,35,2,2,4,0,0,1,0,9,51,1,33,6,1,1,0,86,1,0,85,54,0,1,0,1,2,1,1,0,2,0,2,1,25,1,0,0,1,136,2,0,1,0,0,1,0,0,0,1,2,33,1,0,1,0,0,0,3,0,15,3,58,1,0,0,0,35,21,0,2,27,132,0,0,60,1,1,126,1,0,0,3,0,48,1,1,0,1,2,0,2,1,2,0,2,0,0,1,1,1,1,24,1,3,2,0,2,48,57,3,0,0,1,0,0,20,1,7,0,1,10,1,0,0,2,34,93,65,1,0,1,3
HLA.DRA,1,19,1,11,2,34,0,5,0,1,0,16,2,20,0,0,22,149,38,0,16,3,14,18,16,35,31,13,1,0,1,35,2,1,0,14,0,26,37,10,0,2,17,68,1,1,0,0,20,0,0,18,17,0,14,22,12,13,1,15,1,0,0,1,15,4,4,12,1,0,9,0,0,8,21,1,0,0,23,0,0,73,1,1,1,1,2,22,0,21,1,11,2,0,9,0,1,12,0,1,1,0,1,27,0,1,21,15,23,0,13,3,1,2,31,0,0,1,6,0,16,0,0,36,1,1,43,2,3,1,0,7,3,22,34,13,0,7,1,1,14,4,4,1,0,0,2,1,36,1,1,18,22,1,0,1,0,0,0,0,0,1,0,21,22,0,1,0,31,4,30,23,23,0,1,26,0,0,0,1,0,138,3,19,1,10,0,0,2,1,25,11,4,0,0,1,8,0,11,18,0,13,0,2,0,29,3,13,7,16,27,0,3,3,1,0,0,19,0,25,0,3,1,9,12,1,1,6,14,17,1,0,0,27,15,13,33,303,0,1,0,1,189,19,89,9,15,1,0,8,0,218,10,78,19,19,9,17,40,0,181,11,36,12,31,0,1,0,4,1,0,16,12,28,1,0,15,1,5,11,0,1,0,0,0,13,7,1,1,0,11,0,29,12,3,15,0,2,12,23,1,55,14,18,1,0,40,1,0,3,0,68,0,12,1,0,0,0,143,32,0,0,5,64,3,0,69,5,1,8,43,0,1,21,1,15,0,1,21,0,1,2,3,4,0,1,2,1,1,30,2,1,0,12,1,21,218,0,0,48,10,3,0,0,0,1,0,11,1,5,3,0,18,38,1,0,3,27,8,5,0,0,14,19
CD74,0,42,1,50,6,80,5,10,2,3,0,45,3,24,1,1,24,218,54,6,21,13,41,84,16,65,28,7,1,1,2,21,0,5,1,8,2,32,30,9,1,1,15,117,1,1,2,2,27,4,2,20,59,5,8,32,32,40,1,45,1,5,3,1,45,1,3,10,0,2,25,4,4,13,47,3,2,2,48,4,1,127,3,2,0,3,4,56,5,35,4,11,2,2,8,4,2,23,1,5,1,2,0,50,2,7,31,42,53,0,13,3,10,2,47,3,1,0,5,4,31,3,0,55,2,2,51,2,13,4,1,10,3,25,64,39,3,3,1,3,22,1,6,2,0,3,2,1,47,2,1,17,24,4,2,2,2,4,3,1,5,4,1,16,49,2,3,4,47,6,42,51,42,3,1,16,2,0,5,1,0,186,7,19,6,3,1,1,2,1,79,5,10,1,0,3,4,4,44,19,1,10,1,2,7,60,1,32,4,45,23,2,2,1,7,2,1,99,1,24,1,3,1,35,16,9,1,13,15,52,1,9,3,27,59,32,50,483,0,17,3,0,187,26,201,52,23,2,3,36,1,340,4,180,37,36,23,35,74,3,253,5,59,10,18,3,6,3,7,1,1,21,12,48,2,0,36,2,15,38,0,2,0,2,5,14,42,2,1,5,16,2,26,9,2,45,1,1,49,67,0,56,7,29,3,2,75,1,1,0,4,142,1,12,1,1,2,2,210,46,0,4,6,96,2,1,69,24,3,10,122,0,2,27,3,4,3,0,46,4,6,1,10,1,1,4,6,2,1,52,5,4,2,13,0,27,340,6,2,17,4,0,4,4,3,3,4,15,2,1,13,2,8,69,3,1,6,29,7,3,0,1,32,57
CST3,0,0,0,0,1,37,0,13,0,0,0,0,1,13,0,0,10,58,2,0,23,0,0,8,45,0,38,20,0,0,0,17,0,2,0,0,1,34,15,8,0,0,26,66,0,0,1,1,20,1,0,16,0,0,0,32,9,0,0,0,0,0,0,0,0,1,4,9,0,1,11,1,0,13,1,0,2,0,0,0,0,33,0,1,2,1,1,0,1,1,1,11,0,3,12,1,6,0,0,1,1,0,0,0,2,1,0,2,0,0,1,9,1,11,50,1,0,0,4,3,0,0,0,1,2,0,35,2,0,0,1,21,2,27,0,1,0,8,0,0,18,0,13,1,0,0,1,0,0,0,1,11,10,1,1,1,1,0,1,0,1,8,0,11,17,0,1,2,1,3,0,0,0,0,2,28,1,2,2,0,0,2,6,21,1,12,0,0,2,0,1,17,12,0,1,2,8,0,0,18,1,19,0,0,0,0,0,37,18,0,14,1,1,1,2,0,0,15,2,16,0,11,1,17,13,0,0,0,23,0,1,3,0,22,0,37,0,169,2,0,1,1,59,2,76,1,23,1,1,0,1,138,6,97,0,17,0,0,2,0,104,12,1,8,16,0,1,2,9,0,0,23,20,0,0,0,0,0,20,0,1,3,0,0,1,15,15,0,0,0,20,0,1,4,1,0,0,2,0,1,0,33,13,0,2,1,0,0,0,1,0,69,1,11,1,1,0,1,84,37,0,1,12,66,1,0,42,1,0,12,0,0,0,10,1,12,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,0,18,2,10,138,2,0,20,9,1,0,0,0,0,0,19,0,3,0,1,11,1,1,0,1,19,11,7,0,0,0,0
TYROBP,0,0,0,0,0,10,9,19,0,2,0,1,1,7,0,0,19,18,0,0,15,0,0,13,27,0,39,8,0,0,0,15,0,0,0,0,0,18,15,12,0,0,9,32,0,0,0,1,24,0,0,22,0,7,0,18,17,0,0,0,0,6,7,0,1,0,11,10,0,0,14,0,2,11,0,0,0,1,1,1,0,9,1,1,2,1,1,0,0,1,1,7,0,0,10,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,1,14,35,0,0,0,9,0,0,0,1,2,0,5,36,0,0,1,0,23,4,29,0,0,0,14,0,0,21,0,14,0,1,0,0,0,1,6,7,19,19,0,0,0,0,0,0,0,0,7,0,5,18,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,0,2,15,22,0,10,0,1,0,0,1,17,5,0,2,1,9,9,0,14,9,14,0,0,0,0,1,28,10,1,9,0,0,1,0,0,0,12,0,19,0,20,0,20,28,1,5,1,20,0,1,0,0,17,2,28,0,1,0,0,0,0,21,0,16,0,28,0,0,0,1,24,11,14,0,17,0,0,0,0,14,5,0,14,17,0,0,0,11,0,0,15,22,1,0,0,2,1,23,0,0,0,1,0,0,11,9,1,0,0,18,0,0,8,0,0,0,0,0,1,0,16,15,0,0,0,1,1,0,0,2,12,11,24,0,0,1,1,26,23,0,0,12,26,0,0,19,0,0,14,1,1,0,19,0,14,1,0,0,0,10,0,9,0,0,0,0,0,0,0,1,0,0,19,0,19,24,0,0,14,19,0,1,0,0,0,0,28,0,2,2,0,15,2,1,1,0,17,16,11,0,1,0,0
S100A4,2,1,0,1,8,11,7,32,17,7,1,0,5,17,2,2,30,60,4,10,21,11,0,1,23,0,23,25,0,0,0,31,1,1,2,5,2,25,22,21,8,3,23,68,7,2,3,1,34,17,0,17,0,1,5,24,23,0,3,0,0,5,4,5,2,8,21,6,1,1,17,6,5,14,0,12,0,4,1,5,6,15,4,5,2,15,3,0,13,0,1,8,6,3,23,18,10,0,1,12,1,13,0,0,1,11,2,0,3,1,0,4,11,15,82,7,1,0,12,1,0,0,3,0,0,17,30,2,11,10,4,24,19,27,1,1,0,14,0,2,27,5,20,5,1,3,8,5,1,6,6,31,30,5,15,17,1,7,8,16,10,14,3,23,67,2,0,3,0,15,0,0,1,11,1,22,1,6,7,4,11,44,17,28,11,18,17,5,2,2,12,23,15,5,3,18,8,7,0,16,11,18,0,7,4,2,0,58,19,0,30,3,4,1,1,6,0,11,11,27,0,19,1,60,29,17,3,10,23,1,1,10,3,31,2,58,6,9,13,16,4,0,49,1,47,2,22,1,2,0,3,33,11,28,0,28,3,0,14,2,60,11,3,8,22,9,17,11,11,15,11,21,28,0,1,1,1,1,60,1,0,19,2,0,3,19,3,3,6,7,37,0,0,7,4,0,3,1,5,0,0,14,6,0,9,1,1,1,6,8,12,35,8,13,1,5,4,1,48,20,2,12,12,41,4,0,43,0,7,24,2,3,1,29,1,27,2,0,0,3,2,0,1,17,4,11,1,0,1,1,15,5,0,21,2,29,33,4,9,26,11,8,0,0,6,2,4,17,1,13,20,1,19,13,2,2,10,38,22,18,1,0,2,3
NA.,0,1,1,52,0,9,0,0,1,0,0,0,2,0,0,0,1,2,45,0,0,0,0,7,0,55,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,28,0,1,0,1,32,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,27,1,0,1,53,0,0,0,0,1,1,0,0,0,2,60,0,0,0,0,0,0,0,17,0,0,1,1,0,29,1,0,36,44,65,0,21,0,0,0,0,0,1,0,1,0,27,0,0,4,0,1,0,1,0,0,0,1,0,0,31,5,0,0,0,0,1,0,0,0,0,0,1,0,31,1,0,0,1,0,0,0,0,1,1,0,1,0,0,21,0,1,0,0,37,0,25,49,0,0,0,0,0,0,0,0,0,226,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,29,0,19,0,0,0,0,1,1,21,1,44,0,0,0,28,0,0,0,0,1,1,0,0,104,0,0,0,79,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,12,0,1,0,0,0,18,1,0,0,0,0,47,32,0,0,0,0,0,0,83,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,1,1,0,0,0,1,52
FTL,4,4,5,2,11,12,5,90,3,8,8,3,5,11,7,4,106,26,4,8,50,10,4,24,95,13,106,72,8,6,13,87,6,9,6,38,6,113,86,50,3,3,84,72,7,14,11,12,71,5,4,76,4,4,38,69,100,10,0,5,8,6,2,4,5,15,51,45,4,8,82,4,9,44,8,6,4,7,13,5,8,10,11,13,5,16,9,13,8,7,3,22,7,5,53,5,38,5,7,9,5,4,2,7,7,5,7,10,18,12,4,49,13,58,301,19,4,9,63,6,5,4,7,9,9,2,127,9,10,9,8,72,43,78,2,7,4,74,5,4,98,7,55,13,9,10,7,6,9,6,6,111,106,9,5,11,12,13,18,9,5,51,5,63,51,5,6,6,3,45,12,9,2,17,4,61,12,11,10,6,3,61,81,80,8,36,11,7,9,9,23,130,28,2,14,16,37,1,7,89,1,87,3,8,6,7,3,219,44,3,49,9,12,9,7,15,4,23,7,76,10,86,9,116,94,9,1,13,81,13,7,10,6,140,15,219,14,44,7,3,8,10,33,12,19,9,68,3,3,4,6,41,40,26,18,279,3,3,20,6,50,37,19,74,78,4,5,11,66,6,4,50,83,6,3,6,6,4,83,4,4,6,4,7,10,63,7,3,1,11,103,2,7,40,12,5,7,6,15,8,0,139,64,9,4,10,10,7,5,13,8,34,8,58,11,5,9,7,66,91,6,7,68,63,7,6,69,4,5,61,21,7,5,132,12,92,3,12,5,6,6,7,10,7,6,5,5,5,14,18,18,9,4,68,6,132,41,7,12,90,52,13,3,3,9,14,14,100,14,41,24,10,51,28,3,4,10,84,70,57,9,8,4,11
