x1,x2
0,1
2,2
3,3
8,4
9,5
10,6
11,7
12,8
13,9
14,10
18,11
19,12
20,13
22,14
23,15
25,16
29,17
30,18
31,19
33,20
34,21
38,22
39,23
41,24
45,25
46,26
47,27
48,28
49,29
50,30
51,31
52,32
53,33
56,34
58,35
59,36
60,37
61,38
62,39
64,40
66,41
67,42
68,43
70,44
71,45
73,46
74,47
78,48
79,49
80,50
82,51
84,52
86,53
88,54
89,55
90,56
92,57
93,58
94,59
95,60
96,61
97,62
100,63
102,64
103,65
109,66
110,67
111,68
113,69
114,70
115,71
120,72
123,73
124,74
125,75
126,76
129,77
131,78
134,79
135,80
137,81
139,82
142,83
145,84
146,85
147,86
148,87
149,88
150,89
151,90
157,91
159,92
161,93
163,94
164,95
165,96
168,97
169,98
176,99
177,100
179,101
180,102
181,103
182,104
183,105
184,106
186,107
187,108
189,109
190,110
192,111
193,112
196,113
197,114
200,115
201,116
202,117
203,118
204,119
205,120
210,121
211,122
212,123
213,124
214,125
217,126
219,127
220,128
221,129
225,130
227,131
231,132
232,133
234,134
235,135
238,136
239,137
240,138
241,139
242,140
243,141
244,142
247,143
249,144
250,145
251,146
253,147
254,148
255,149
257,150
258,151
259,152
260,153
261,154
262,155
265,156
266,157
268,158
271,159
272,160
273,161
274,162
275,163
276,164
277,165
278,166
279,167
280,168
282,169
285,170
287,171
288,172
289,173
290,174
291,175
293,176
295,177
296,178
297,179
298,180
299,181
300,182
302,183
306,184
307,185
308,186
309,187
310,188
311,189
312,190
313,191
317,192
318,193
319,194
320,195
321,196
322,197
325,198
326,199
329,200
330,201
331,202
334,203
336,204
339,205
342,206
343,207
344,208
346,209
348,210
349,211
350,212
353,213
356,214
358,215
361,216
362,217
364,218
365,219
366,220
368,221
374,222
375,223
376,224
378,225
380,226
381,227
382,228
383,229
387,230
388,231
389,232
390,233
391,234
393,235
394,236
397,237
398,238
400,239
401,240
402,241
403,242
404,243
405,244
407,245
408,246
409,247
412,248
413,249
414,250
415,251
417,252
418,253
420,254
421,255
422,256
424,257
426,258
427,259
429,260
430,261
431,262
433,263
434,264
435,265
437,266
439,267
440,268
442,269
444,270
445,271
446,272
447,273
448,274
449,275
454,276
455,277
456,278
457,279
458,280
459,281
460,282
463,283
466,284
468,285
469,286
472,287
474,288
477,289
479,290
481,291
483,292
486,293
487,294
488,295
489,296
492,297
493,298
494,299
495,300
498,301
499,302
501,303
502,304
503,305
505,306
509,307
510,308
511,309
512,310
513,311
514,312
516,313
518,314
519,315
520,316
521,317
522,318
524,319
525,320
526,321
527,322
529,323
530,324
531,325
532,326
534,327
535,328
544,329
546,330
550,331
551,332
554,333
555,334
556,335
560,336
563,337
565,338
567,339
569,340
571,341
572,342
574,343
576,344
578,345
580,346
581,347
582,348
583,349
584,350
585,351
587,352
589,353
590,354
591,355
594,356
597,357
598,358
599,359
600,360
602,361
603,362
604,363
606,364
608,365
610,366
613,367
614,368
617,369
618,370
620,371
622,372
623,373
624,374
625,375
626,376
627,377
629,378
632,379
633,380
634,381
636,382
637,383
638,384
640,385
641,386
649,387
650,388
653,389
654,390
655,391
657,392
658,393
662,394
663,395
664,396
665,397
666,398
667,399
668,400
670,401
671,402
674,403
676,404
677,405
678,406
681,407
682,408
684,409
686,410
687,411
688,412
689,413
690,414
692,415
693,416
694,417
699,418
700,419
703,420
705,421
706,422
708,423
709,424
711,425
712,426
713,427
714,428
718,429
720,430
721,431
722,432
723,433
725,434
726,435
727,436
728,437
729,438
730,439
731,440
732,441
734,442
735,443
736,444
738,445
743,446
744,447
745,448
747,449
748,450
750,451
752,452
754,453
755,454
756,455
758,456
760,457
764,458
765,459
766,460
768,461
769,462
770,463
772,464
774,465
777,466
778,467
779,468
780,469
781,470
783,471
784,472
786,473
788,474
790,475
791,476
793,477
795,478
797,479
798,480
800,481
803,482
805,483
807,484
810,485
811,486
816,487
818,488
819,489
820,490
824,491
825,492
827,493
828,494
833,495
834,496
835,497
836,498
837,499
838,500
840,501
841,502
843,503
844,504
846,505
848,506
849,507
850,508
851,509
852,510
853,511
854,512
855,513
856,514
858,515
859,516
862,517
865,518
866,519
870,520
871,521
872,522
873,523
874,524
875,525
877,526
878,527
880,528
881,529
884,530
886,531
887,532
888,533
889,534
890,535
891,536
894,537
896,538
897,539
898,540
899,541
900,542
903,543
905,544
907,545
908,546
909,547
911,548
912,549
914,550
915,551
916,552
917,553
919,554
922,555
925,556
926,557
927,558
928,559
931,560
932,561
933,562
934,563
935,564
936,565
