x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,2,166,1,1,2,1,41,79,2,0,60,2,106,169,0,2,0,2,2,3,60,3,0,30,39,2,94,0,47,86,0,0,102,0,1,166,0,1,0,1,42,3,2,0,0,0,0,1,2,0,117,51,0,0,55,34,0,0,83,0,31,0,61,57,3,4,2,26,25,0,0,1,1,17,1,0,46,0,0,1,1,1,1,0,1,3,71,1,1,0,1,2,0,0,25,0,0,12,1,0,1,1,0,2,41,22,3,1,16,1,1,1,0,10,71,2,2,1,23,1,34,2,49,1,0,2,0,0,25,31,2,16,0,108,3,105,1,1,0,2,0,0,0,0,0,1,0,0,6,33,0,1,0,1,0,2,2,0,2,0,0,2,35,0,17,108,0,1,37,1,0,0,22,1,0,0,0,4,0,0,57,0,0,1,53,3,82,26,0,116,3,2,30,48,76,2,4,1,78,55,23,0,42,83,1,45,1,34,28,66,115,1,1,0,1,1,0,30,0,0,80,3,3,2,82,1,2,1,0,60,1,2,0,35,0,1,1,0,29,1,1,0,1,2,0,1,1,164,0,1,59,111,1,1,27,2,3,0,2,73,46,24,0,76,2,36,2,29,1,0,2,1,134,0,1,2,39,1,18,1,2,0,0,0,3,1,1,0,0,4,1,88,16,48,7,0,1,1,78,0,1,0,41,0,0,2,0,0,0,2,1,0,38,1,0,1,54,0,1,45,2,1,0,4,1,0,2,35,0,2,46,0,0,32,2,0,31,1,0,0,1,0,0,1,0,0,0,1,86,0,7,0,0,1,0,0,1,2,1,1,1,1,0,2,83,69,0,110,1,2,33,1,0,1,65,0,66,1,1,23,0,48,1,1
S100A9,0,75,0,1,0,1,40,9,1,0,51,1,30,61,1,2,3,0,2,3,18,2,0,27,75,0,10,0,116,10,1,1,100,0,0,75,1,1,2,0,38,5,1,0,1,1,0,0,1,0,124,54,2,0,78,14,0,1,154,0,48,0,42,41,3,4,1,41,34,0,0,0,2,36,1,2,48,0,0,0,0,1,0,0,1,0,37,0,1,1,0,2,0,1,62,0,0,15,3,2,1,0,0,1,12,37,3,2,45,0,1,2,1,2,63,2,0,1,19,0,2,0,13,1,2,0,2,1,13,36,1,37,0,194,2,13,1,1,2,1,1,2,1,1,2,1,0,0,2,9,2,0,0,2,1,0,0,0,0,1,1,0,26,0,7,194,1,0,65,1,0,1,19,1,0,1,0,2,0,2,31,2,1,0,20,1,66,41,0,32,2,4,60,10,62,0,7,2,28,91,7,3,38,81,0,15,0,53,35,158,26,0,2,1,3,1,0,52,0,2,104,2,2,3,56,0,1,3,0,37,2,2,0,29,1,1,1,0,10,2,0,1,0,1,2,1,1,149,3,0,92,107,0,3,17,1,0,0,0,44,37,14,0,62,3,22,1,23,1,0,0,1,109,1,0,1,35,1,8,2,1,0,0,0,2,3,1,0,1,1,4,67,4,91,3,2,0,0,98,2,0,1,51,2,0,0,0,0,1,1,0,1,82,1,1,1,14,1,1,34,1,0,2,0,0,5,1,70,0,2,31,1,1,43,2,1,70,1,1,3,0,0,1,1,1,3,1,0,68,1,2,0,0,3,1,1,0,0,2,3,0,0,0,1,135,72,0,34,0,1,13,0,1,0,35,0,18,3,0,19,1,34,1,0
S100A8,0,49,1,2,4,1,30,3,5,1,27,1,17,67,0,1,1,1,0,0,8,2,3,23,91,0,5,1,77,2,1,0,69,1,0,49,0,0,0,0,23,0,2,0,0,1,0,0,0,2,99,43,0,2,50,3,2,1,97,2,38,0,48,50,1,3,1,62,20,1,1,0,0,19,1,0,38,2,1,1,1,1,1,1,0,1,51,1,0,1,1,2,0,0,44,0,0,1,1,2,0,0,0,2,19,46,2,0,55,2,2,2,1,2,51,0,1,1,24,0,1,0,18,0,2,0,1,0,11,29,1,58,1,94,0,10,2,0,1,0,1,1,2,0,1,0,0,2,2,7,0,2,0,1,2,0,0,0,0,1,0,2,21,1,9,94,0,0,52,0,0,1,14,1,0,1,2,0,0,1,19,0,0,2,6,1,77,62,1,16,1,0,54,7,58,0,1,3,20,96,10,0,48,42,1,9,0,44,32,136,12,1,1,1,3,0,0,32,0,0,57,0,1,0,53,0,1,1,0,23,0,2,0,20,0,0,1,0,3,1,0,0,1,1,5,2,1,105,2,1,60,75,1,3,7,0,3,1,0,54,30,10,0,58,1,12,0,33,1,1,1,1,55,3,0,1,35,1,2,2,0,0,0,0,3,0,3,0,0,1,0,61,1,79,3,1,0,1,88,1,0,0,76,1,2,1,0,2,0,0,1,1,63,0,0,2,14,0,0,19,1,0,0,3,1,0,0,132,2,2,31,2,1,62,2,0,74,1,0,0,1,0,0,0,2,0,0,0,57,0,5,2,2,1,0,1,0,1,0,1,2,0,0,0,99,91,0,56,0,1,8,0,0,2,27,0,10,1,1,24,0,28,2,0
HLA.DRA,0,28,0,1,28,1,7,53,33,0,25,27,43,87,2,1,3,0,37,2,31,22,2,5,11,0,212,0,11,102,1,0,15,0,1,28,0,0,1,1,13,2,27,29,0,0,1,20,3,0,22,5,0,1,19,44,17,0,23,0,7,2,5,4,0,7,17,7,10,0,0,1,0,3,3,0,6,0,0,1,0,16,1,0,2,1,14,31,1,40,1,43,0,0,4,0,1,5,0,0,0,0,1,0,0,3,85,1,1,19,1,2,1,0,17,1,20,0,8,18,176,30,37,0,0,22,1,1,32,9,0,5,0,12,4,26,3,0,4,0,0,0,1,29,1,0,1,1,95,12,0,19,1,0,11,0,0,1,2,0,0,0,3,1,9,12,0,0,5,1,0,0,12,0,0,1,1,0,1,0,18,36,3,2,26,0,7,7,0,21,1,2,1,31,12,36,22,0,83,11,28,0,1,38,8,26,0,11,7,0,36,0,1,0,0,0,4,8,12,0,22,4,0,17,12,1,1,1,3,4,0,2,0,21,1,3,0,1,42,0,0,0,1,2,8,29,0,37,26,0,8,16,1,0,9,0,0,1,0,22,18,9,0,12,2,23,0,17,2,0,1,1,16,18,2,0,9,21,33,1,23,15,0,0,0,38,0,1,1,1,1,10,21,6,49,1,27,32,5,0,0,14,4,14,11,1,1,0,0,2,1,0,9,0,0,1,15,1,0,35,28,1,10,19,3,1,19,2,2,2,19,1,0,4,2,1,11,0,0,2,2,0,0,3,0,0,0,0,7,23,8,1,1,26,0,14,2,1,0,43,19,1,1,0,11,8,1,21,0,1,17,21,0,0,55,3,45,1,25,8,0,7,3,1
CD74,5,52,1,0,55,7,5,33,55,2,18,58,61,122,1,1,3,3,67,2,26,49,0,7,10,0,260,5,5,161,2,1,17,2,1,52,1,1,1,3,11,1,34,57,0,2,2,33,2,0,22,5,2,2,19,81,45,2,22,1,3,4,3,5,2,25,49,1,13,5,2,0,1,4,1,2,9,2,1,0,0,53,4,3,3,1,5,60,5,74,3,104,1,3,9,7,3,15,4,2,1,5,1,2,4,3,129,5,2,48,4,10,7,1,24,1,49,1,3,47,257,42,28,3,1,67,1,1,39,4,2,5,5,8,5,35,3,2,8,1,1,2,2,26,0,5,2,2,100,4,0,48,3,0,48,6,4,1,1,5,1,1,7,1,5,8,1,0,4,2,0,2,9,2,3,3,2,2,4,1,20,48,1,6,31,0,18,1,3,12,2,2,5,17,12,47,49,4,39,19,18,0,2,63,27,58,2,7,5,5,42,1,2,1,4,0,11,7,23,3,14,5,3,64,18,1,2,0,2,3,2,1,0,10,2,5,1,2,60,2,5,3,1,3,7,51,0,68,74,1,11,27,1,4,7,2,1,5,0,17,16,25,1,12,4,23,0,6,1,1,2,12,41,44,0,2,10,56,48,2,31,27,7,1,2,70,4,0,1,6,4,18,49,7,161,1,39,66,9,5,1,43,3,50,40,5,0,8,3,3,3,3,3,7,1,2,11,1,2,39,121,8,46,57,1,1,26,1,1,1,12,1,1,4,1,1,6,1,2,1,3,3,1,2,4,1,1,0,10,28,5,0,1,68,0,67,6,1,6,122,48,0,1,0,15,13,2,29,3,4,12,49,3,5,43,1,44,2,47,3,3,12,4,3
CST3,0,27,0,0,0,2,14,31,1,0,21,1,51,55,0,0,0,1,1,2,26,2,0,5,18,1,92,1,9,49,2,1,20,0,2,27,0,0,1,1,20,1,0,0,0,0,0,2,0,0,22,2,0,0,24,74,0,0,19,2,23,1,8,10,0,8,0,9,10,1,2,1,0,6,1,1,13,1,1,0,1,1,1,2,0,0,8,0,0,2,0,1,1,0,14,0,0,20,0,0,1,1,1,0,5,10,2,1,6,0,2,0,1,1,11,0,0,0,8,0,122,0,16,0,0,1,0,0,16,6,0,6,0,19,2,49,0,0,1,0,1,1,0,1,0,2,0,1,3,11,1,0,0,0,0,0,0,0,0,0,0,1,4,1,16,19,0,0,3,0,0,0,17,0,0,1,1,1,0,2,23,2,0,0,24,0,14,9,0,14,2,0,14,26,11,0,17,0,19,8,22,0,12,41,0,17,2,9,8,16,33,0,0,0,0,0,0,5,0,0,17,2,0,0,10,0,1,0,0,4,0,2,0,12,0,0,0,1,61,0,2,0,0,0,2,1,1,31,0,2,14,34,0,0,10,1,1,1,1,33,11,4,0,11,1,15,2,18,1,1,0,1,31,1,0,1,9,0,30,1,1,2,0,1,2,1,0,0,0,1,0,16,20,12,5,0,0,0,17,0,0,0,8,1,0,0,2,0,2,0,1,0,8,0,1,0,14,1,0,37,20,0,0,0,0,1,1,4,2,2,13,2,0,6,2,2,9,0,1,0,1,1,0,0,1,0,0,0,20,1,12,1,2,1,0,19,0,1,0,0,0,0,1,0,21,13,0,47,0,0,12,0,0,1,29,1,21,1,0,8,2,12,0,1
TYROBP,2,16,0,0,0,1,8,27,1,0,13,0,26,22,0,2,0,2,1,0,13,1,0,10,24,0,18,0,19,11,1,0,16,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,21,12,0,1,20,52,0,0,20,0,16,0,11,7,1,23,1,9,10,0,4,1,0,7,0,0,16,0,0,0,0,0,0,0,0,2,27,0,1,0,1,0,0,0,20,0,0,23,0,0,0,1,7,0,8,6,3,0,5,0,0,1,1,0,15,0,0,1,9,0,25,0,19,0,0,0,1,1,19,16,0,12,0,18,0,28,0,1,0,0,0,0,1,0,0,1,5,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,6,2,16,18,1,0,8,0,0,0,19,0,0,0,1,0,0,0,21,1,0,0,12,0,29,9,1,20,0,0,11,23,24,1,18,1,19,24,17,0,6,16,0,10,0,10,16,18,45,1,4,0,0,0,0,19,0,0,13,0,0,0,16,0,1,1,2,11,0,0,0,23,0,0,1,1,34,1,0,12,0,0,1,1,0,28,0,0,24,18,0,0,12,0,11,0,0,17,19,7,0,24,0,25,0,10,0,0,0,12,16,1,0,1,14,0,28,0,0,1,0,0,0,0,2,0,0,1,0,22,17,8,5,0,1,1,18,1,0,0,9,0,0,1,0,1,0,0,0,0,9,0,0,0,22,0,0,22,4,0,0,0,1,0,0,14,0,0,17,0,0,8,0,1,14,0,2,0,6,7,0,0,0,0,0,3,13,0,13,1,0,1,0,21,0,1,2,1,0,1,0,1,16,11,0,17,1,0,15,0,0,0,15,0,20,0,0,9,0,5,0,0
S100A4,8,21,1,5,0,2,17,31,12,1,12,1,35,41,17,1,3,1,0,1,14,1,2,15,27,8,83,7,29,40,3,0,39,0,5,21,5,4,4,0,17,10,1,0,12,0,0,2,0,4,28,13,7,1,39,71,0,7,36,13,15,4,17,16,1,41,0,17,14,7,7,2,2,14,16,0,20,0,5,7,0,2,12,2,0,10,19,1,23,14,2,5,1,11,19,1,0,60,12,36,5,5,6,0,9,11,16,12,10,6,2,7,5,21,22,0,0,0,9,0,51,0,23,0,2,1,11,0,26,24,12,7,1,31,10,22,13,2,18,0,3,11,0,0,15,12,17,3,13,10,1,6,2,1,2,1,5,0,14,7,1,1,6,12,14,31,0,0,18,10,1,8,30,0,0,7,3,1,1,0,33,0,0,1,21,11,27,17,1,11,2,12,16,23,13,1,67,4,26,25,27,0,14,46,0,9,5,26,17,18,27,2,16,8,1,2,0,18,0,9,41,10,1,5,22,7,5,0,0,21,1,6,6,13,0,3,0,0,29,1,23,7,3,3,7,1,2,40,1,2,12,31,31,1,8,3,8,2,8,20,28,6,9,13,0,20,13,17,11,5,13,12,48,1,6,1,20,2,47,7,3,0,4,1,0,2,5,0,1,15,4,25,16,26,6,0,1,0,21,2,2,2,11,3,2,19,15,2,6,53,9,1,11,10,1,0,11,1,18,20,14,0,0,3,0,6,0,20,17,6,15,0,1,6,6,27,21,0,1,0,1,0,7,1,11,3,0,2,15,0,35,4,2,2,1,1,9,2,5,2,6,3,6,2,25,14,2,32,0,1,4,0,2,19,27,1,25,5,1,9,1,18,1,4
NA.,0,0,0,0,49,0,1,0,0,0,0,19,1,0,0,0,0,0,56,0,0,63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,30,0,0,0,0,0,0,0,0,38,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,45,0,0,0,0,0,34,0,104,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,363,0,0,1,0,1,0,0,0,0,55,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,18,0,0,1,0,1,0,1,1,0,0,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,0,0,1,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,1,0,1,0,6,0,17,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,1,0,0,0,61,0,0,0,0,0,0,66,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,33,2,0,0,0,57,0,39,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,36,52,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,28,0,0,0,39,0,7,0,0,0,21,1,0,1,1,0,0,0,1,0,0,1,19,1,0,0,0,0,0,62,0,0,0,1,0
FTL,10,71,6,5,10,19,54,179,24,10,66,2,84,59,5,11,6,5,7,10,107,8,7,39,89,6,47,8,62,33,9,5,81,4,4,71,2,15,6,3,62,8,8,5,10,2,5,10,10,7,146,35,3,13,71,279,8,6,76,10,53,9,39,27,16,91,9,27,46,8,7,9,7,53,6,2,56,1,1,3,1,5,2,12,4,0,68,19,16,20,6,10,5,5,59,4,8,83,9,19,5,7,6,2,37,39,10,9,38,22,8,6,3,15,71,5,5,3,27,8,76,12,150,4,5,14,6,3,79,53,5,35,6,120,15,121,12,6,20,11,6,3,6,7,6,6,2,15,11,35,10,22,11,12,2,4,2,5,1,11,2,15,37,6,107,120,7,1,65,6,9,4,98,4,4,8,15,5,12,12,53,14,4,5,68,5,66,27,12,92,7,8,30,47,58,9,51,18,171,75,124,5,37,114,2,12,3,73,62,98,145,1,11,3,13,10,6,36,5,5,99,15,3,9,105,6,13,6,4,51,5,9,3,105,2,6,3,6,128,3,16,6,4,12,10,15,7,81,14,10,80,74,9,13,56,9,8,13,6,109,72,70,7,58,7,52,11,50,11,1,3,16,90,6,0,9,72,10,140,15,15,1,4,5,15,13,9,2,3,10,14,84,108,46,28,7,10,19,103,6,6,14,35,10,8,10,10,17,11,14,5,5,39,5,5,2,66,9,10,117,7,3,8,11,1,5,6,43,4,9,59,13,12,32,9,10,63,4,12,11,5,6,8,12,10,11,7,3,54,5,114,5,16,17,0,10,10,7,3,21,22,7,5,1,79,44,1,123,6,11,58,12,10,3,158,3,73,13,10,27,4,53,8,10
