x1,x2
0,1
2,2
3,3
5,4
6,5
7,6
8,7
9,8
12,9
13,10
14,11
16,12
17,13
18,14
19,15
20,16
21,17
23,18
24,19
27,20
28,21
29,22
33,23
35,24
36,25
38,26
39,27
40,28
41,29
42,30
43,31
45,32
46,33
47,34
48,35
49,36
50,37
52,38
53,39
54,40
56,41
57,42
58,43
59,44
60,45
62,46
63,47
64,48
66,49
69,50
72,51
73,52
74,53
76,54
77,55
79,56
80,57
81,58
83,59
84,60
86,61
90,62
91,63
93,64
95,65
96,66
97,67
98,68
103,69
104,70
107,71
109,72
110,73
113,74
114,75
115,76
120,77
121,78
122,79
123,80
125,81
127,82
128,83
129,84
130,85
132,86
133,87
137,88
138,89
139,90
142,91
146,92
148,93
149,94
152,95
154,96
158,97
159,98
160,99
161,100
162,101
163,102
165,103
167,104
170,105
174,106
175,107
177,108
179,109
180,110
182,111
184,112
185,113
187,114
188,115
190,116
191,117
192,118
193,119
194,120
195,121
196,122
197,123
198,124
202,125
203,126
204,127
206,128
207,129
208,130
210,131
211,132
213,133
214,134
215,135
217,136
218,137
219,138
222,139
224,140
226,141
230,142
231,143
232,144
233,145
235,146
238,147
240,148
242,149
245,150
246,151
247,152
248,153
249,154
250,155
252,156
254,157
257,158
258,159
259,160
260,161
261,162
264,163
265,164
266,165
267,166
268,167
269,168
270,169
272,170
273,171
275,172
276,173
277,174
278,175
279,176
283,177
284,178
285,179
287,180
288,181
289,182
295,183
297,184
299,185
301,186
302,187
303,188
305,189
306,190
307,191
312,192
314,193
317,194
318,195
319,196
320,197
322,198
323,199
324,200
325,201
326,202
327,203
330,204
332,205
333,206
334,207
336,208
337,209
339,210
344,211
348,212
350,213
352,214
355,215
357,216
358,217
361,218
363,219
364,220
365,221
371,222
375,223
377,224
378,225
379,226
380,227
381,228
383,229
384,230
386,231
387,232
388,233
392,234
393,235
394,236
395,237
400,238
403,239
404,240
408,241
409,242
410,243
412,244
413,245
414,246
415,247
416,248
418,249
419,250
420,251
422,252
424,253
426,254
431,255
432,256
433,257
434,258
435,259
437,260
438,261
440,262
441,263
442,264
443,265
444,266
445,267
446,268
447,269
449,270
450,271
452,272
453,273
456,274
459,275
460,276
462,277
463,278
464,279
466,280
468,281
471,282
472,283
475,284
476,285
477,286
478,287
479,288
480,289
481,290
482,291
483,292
485,293
486,294
491,295
493,296
497,297
499,298
500,299
501,300
503,301
504,302
505,303
506,304
507,305
508,306
509,307
510,308
512,309
513,310
514,311
515,312
516,313
518,314
522,315
526,316
527,317
528,318
532,319
534,320
535,321
536,322
541,323
544,324
545,325
547,326
551,327
555,328
556,329
558,330
561,331
562,332
564,333
565,334
566,335
568,336
570,337
573,338
575,339
577,340
578,341
581,342
582,343
583,344
584,345
586,346
587,347
588,348
589,349
590,350
591,351
592,352
593,353
595,354
598,355
599,356
600,357
601,358
602,359
603,360
604,361
606,362
608,363
609,364
611,365
613,366
614,367
615,368
617,369
619,370
620,371
621,372
622,373
623,374
626,375
627,376
628,377
629,378
631,379
633,380
634,381
638,382
639,383
640,384
642,385
643,386
645,387
646,388
647,389
648,390
650,391
651,392
652,393
653,394
655,395
658,396
659,397
660,398
662,399
665,400
667,401
672,402
673,403
674,404
678,405
679,406
680,407
681,408
683,409
684,410
685,411
687,412
688,413
689,414
691,415
694,416
695,417
696,418
697,419
699,420
700,421
701,422
702,423
703,424
704,425
705,426
708,427
709,428
710,429
711,430
712,431
713,432
714,433
715,434
716,435
717,436
718,437
719,438
721,439
723,440
725,441
729,442
730,443
731,444
732,445
734,446
735,447
737,448
739,449
743,450
744,451
746,452
747,453
748,454
749,455
751,456
755,457
756,458
757,459
759,460
760,461
761,462
764,463
766,464
767,465
768,466
773,467
775,468
776,469
777,470
778,471
784,472
785,473
786,474
789,475
790,476
792,477
793,478
794,479
795,480
796,481
797,482
798,483
799,484
800,485
801,486
802,487
803,488
804,489
805,490
807,491
808,492
809,493
810,494
811,495
812,496
813,497
814,498
820,499
822,500
825,501
826,502
827,503
829,504
830,505
833,506
834,507
835,508
836,509
837,510
842,511
843,512
844,513
845,514
847,515
848,516
849,517
850,518
851,519
853,520
855,521
856,522
857,523
858,524
859,525
860,526
862,527
864,528
865,529
866,530
869,531
870,532
872,533
876,534
877,535
879,536
880,537
881,538
883,539
886,540
887,541
888,542
891,543
892,544
893,545
894,546
895,547
896,548
899,549
900,550
902,551
905,552
906,553
908,554
909,555
911,556
912,557
915,558
916,559
917,560
919,561
921,562
924,563
926,564
928,565
