x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,1,0,2,0,2,0,0,23,1,0,2,105,1,12,45,1,0,79,0,0,18,8,0,0,0,0,42,7,7,2,3,1,1,27,45,81,1,0,2,0,1,0,2,0,1,0,19,2,51,1,0,1,1,33,0,40,1,67,38,2,3,0,0,0,1,105,2,0,2,0,0,1,1,1,36,1,1,0,0,49,67,2,0,1,0,73,0,0,2,1,63,38,1,25,0,0,0,2,0,0,0,1,2,1,2,1,2,0,1,66,0,0,1,45,1,0,35,1,33,3,0,42,0,0,0,31,80,0,0,0,0,1,0,0,1,0,0,0,27,0,1,0,1,0,1,1,0,184,0,0,0,36,124,2,1,1,2,2,67,0,0,83,2,0,3,1,3,2,51,0,24,1,0,1,0,1,0,2,0,0,0,1,0,1,0,1,2,34,0,0,2,41,0,59,1,39,84,50,0,1,2,4,1,27,1,2,98,1,1,0,0,1,5,90,0,0,2,59,3,38,0,1,0,1,0,1,53,1,1,0,0,36,0,0,1,46,27,2,0,2,0,182,0,0,84,0,0,41,1,83,74,0,3,59,114,18,0,0,0,0,0,52,0,2,91,2,1,58,1,45,0,0,1,1,1,0,51,0,1,1,76,0,0,1,1,1,0,0,205,1,84,32,63,2,0,116,0,1,1,0,54,1,0,43,1,0,1,27,0,1,1,2,37,49,0,80,73,0,54,1,40,1,0,1,1,6,2,0,0,0,0,1,1,1,31,1,2,1,0,1,1,45,0,111,84,0,1,42,1,1,1,1,1,0,0,1,66,0,0,0,1,27,28,56,1,0,24,3,2,1,41,2,79,0,57,1,4,0,0,57,0,0,182,1
S100A9,1,2,2,3,0,2,0,29,0,1,0,3,3,15,21,2,2,104,0,1,10,9,1,1,0,0,127,1,23,1,1,0,0,20,68,23,0,2,1,6,1,0,1,1,1,0,26,2,44,1,1,1,1,63,0,121,0,78,4,5,1,0,0,1,0,3,1,1,2,3,0,4,2,0,20,1,0,2,1,62,59,3,3,2,1,83,0,1,1,1,40,28,2,48,1,2,1,0,0,0,1,0,0,0,2,1,0,2,1,79,1,2,0,68,2,0,55,0,47,2,4,13,1,2,1,45,68,0,0,2,2,3,3,0,0,2,0,2,31,1,0,1,0,0,0,1,0,45,1,0,0,24,59,0,0,1,1,2,156,3,0,80,0,0,3,2,3,1,77,0,14,0,0,0,0,1,0,1,1,2,0,1,2,1,0,0,1,32,0,0,0,51,0,42,1,100,49,36,1,0,2,5,0,21,1,0,101,2,0,0,1,0,2,134,0,0,1,68,3,2,0,0,1,0,0,2,47,0,0,0,1,17,1,0,0,48,4,0,3,1,1,85,1,0,3,2,0,45,0,81,99,2,2,96,42,8,0,0,2,1,0,97,0,2,72,0,0,17,0,68,1,1,0,0,0,0,33,1,0,0,77,0,2,1,0,1,0,0,20,2,172,77,57,3,5,12,1,0,1,1,225,1,3,8,1,1,0,16,0,3,2,1,53,92,0,104,83,0,65,0,18,1,0,0,0,1,0,0,0,3,0,0,2,0,5,0,1,1,1,0,0,135,0,107,75,0,2,50,1,1,0,1,0,1,3,3,158,1,0,1,1,8,15,44,2,1,7,1,1,0,26,2,9,1,41,1,3,0,2,31,0,0,85,0
S100A8,1,0,0,1,0,1,1,19,2,0,0,4,0,1,17,2,0,58,0,1,8,4,1,0,1,0,119,5,19,1,0,0,0,38,100,15,1,1,0,1,2,0,2,1,1,0,28,0,39,1,1,0,0,72,1,192,0,78,2,4,3,0,0,2,0,4,0,0,2,0,0,3,1,1,17,0,0,1,2,29,34,0,0,1,0,46,0,2,2,0,25,18,0,40,0,1,0,0,0,1,1,1,0,1,1,1,1,2,0,60,2,1,0,100,0,1,33,0,22,2,1,19,1,0,2,76,66,2,2,2,0,1,1,2,1,0,1,1,63,1,0,0,1,2,0,0,2,11,1,1,3,19,29,1,0,0,1,1,105,1,0,77,0,0,1,1,1,2,70,1,10,1,1,0,0,0,1,0,0,0,0,1,0,0,2,2,2,38,0,0,0,76,0,42,0,122,22,22,2,0,2,0,0,43,2,0,75,0,1,0,1,0,0,77,0,0,1,33,0,3,0,0,0,1,1,1,33,0,0,2,1,12,0,0,1,38,4,1,1,2,0,64,1,0,2,1,0,44,0,42,74,2,0,70,21,2,1,0,1,0,1,72,0,0,35,1,1,33,1,100,1,0,0,0,1,0,21,0,0,0,55,1,0,0,1,0,2,0,6,0,136,69,27,0,2,18,2,0,3,1,144,0,0,13,0,0,0,23,1,0,1,1,43,85,0,57,46,0,62,0,15,0,1,1,0,2,0,0,0,2,2,0,2,1,1,1,0,0,0,2,0,104,0,75,58,0,0,29,0,0,1,0,0,3,1,0,136,1,1,0,0,5,17,55,0,0,5,0,3,0,22,2,3,1,50,1,3,1,2,19,0,0,64,1
HLA.DRA,0,30,0,1,2,28,1,6,0,1,0,126,1,5,26,2,0,20,0,0,33,29,0,23,1,1,8,30,3,1,18,0,0,2,2,68,0,0,0,0,21,2,4,0,0,0,4,30,9,0,31,15,0,5,1,5,1,10,25,21,0,1,0,5,0,126,1,0,26,16,19,1,17,0,10,1,0,1,0,20,15,2,0,0,25,9,8,2,0,2,31,17,0,10,15,0,2,0,4,1,0,0,22,25,2,0,1,0,0,11,1,1,0,2,10,1,14,0,20,1,0,47,0,1,0,4,18,1,11,28,1,1,3,0,17,10,0,14,3,1,0,3,0,17,0,0,0,215,0,23,0,9,74,0,0,18,0,2,10,0,0,6,0,0,0,0,0,0,14,0,9,24,1,1,1,1,0,0,15,1,0,0,1,21,0,0,2,15,0,1,0,4,1,4,0,13,11,25,26,2,20,16,1,1,0,0,9,0,36,1,1,0,0,15,0,1,2,12,0,21,1,40,0,0,0,1,6,0,1,1,17,29,1,0,17,6,12,20,1,0,0,22,0,0,78,1,0,6,31,38,15,1,1,6,32,33,1,13,0,0,1,5,0,1,24,19,1,25,0,2,0,0,1,0,1,0,6,27,0,0,9,1,1,0,0,1,0,19,83,2,16,2,4,2,0,94,4,1,0,1,8,3,0,9,0,1,1,8,26,1,23,0,9,2,22,22,9,0,13,40,16,0,0,0,0,17,0,1,16,1,0,0,40,15,43,1,31,21,0,1,0,13,1,16,19,0,1,14,2,0,0,2,0,22,1,21,0,0,1,0,2,8,15,9,31,1,19,0,1,2,2,43,53,0,4,0,2,38,26,18,1,1,22,1
CD74,1,66,0,1,8,50,0,7,2,1,1,177,1,15,13,8,4,27,0,1,40,51,4,67,2,2,11,46,3,6,36,1,0,4,4,142,1,2,2,3,53,4,0,3,4,10,2,103,2,2,56,43,7,7,3,6,5,8,23,29,3,6,0,5,4,177,0,2,45,45,42,3,40,2,7,1,4,1,1,13,11,3,0,1,53,8,49,2,1,2,58,14,7,6,38,5,1,4,1,0,5,5,67,47,3,4,2,1,0,5,2,2,3,4,59,1,7,5,25,2,2,48,4,1,5,4,32,2,40,41,7,0,3,0,58,38,5,50,0,4,5,2,2,44,6,5,1,298,4,57,3,12,54,2,1,41,5,3,14,3,1,24,5,0,2,1,2,2,6,6,25,80,1,3,1,5,2,0,34,0,1,4,3,91,8,13,2,5,3,6,3,3,3,6,2,10,17,16,48,2,35,33,1,1,0,1,8,0,42,2,1,3,4,15,1,2,19,10,2,7,2,40,1,3,3,2,8,4,2,1,47,17,1,3,58,9,10,64,0,3,1,39,6,1,180,1,0,12,81,63,13,0,2,10,46,48,2,26,0,3,3,10,1,6,46,50,1,31,2,4,1,1,1,0,2,4,8,45,2,1,24,9,3,0,3,2,1,41,130,0,14,1,7,1,3,89,1,3,9,3,6,11,2,8,5,1,1,4,25,1,38,0,11,2,44,14,8,0,13,75,10,5,2,3,1,53,6,0,23,0,2,1,64,49,57,6,94,60,5,6,3,6,2,27,22,1,1,14,0,0,4,3,3,73,3,63,5,0,0,2,3,4,8,8,20,0,62,0,0,2,4,104,33,3,5,3,6,60,57,20,1,1,39,2
CST3,0,0,0,0,1,0,1,6,0,0,0,62,0,20,11,0,0,20,0,0,35,32,1,1,0,0,22,27,2,2,0,0,0,7,17,69,0,1,0,1,1,1,1,0,0,0,5,11,5,1,0,0,0,12,2,4,3,14,27,4,2,0,0,0,0,62,1,1,0,41,0,0,0,0,13,0,2,0,1,15,21,1,0,0,1,14,0,2,0,2,36,15,0,10,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,17,0,1,1,17,0,1,13,0,19,0,0,31,2,0,1,6,29,1,0,2,1,0,0,0,1,1,1,1,2,0,0,0,1,1,0,2,0,101,2,0,0,11,46,1,0,1,1,2,22,0,0,15,0,0,0,0,0,0,9,2,4,11,1,2,0,1,0,2,0,0,0,1,0,38,0,0,0,8,0,0,0,8,0,12,0,6,23,20,0,0,0,14,0,1,0,0,12,0,3,3,1,0,2,16,1,0,0,18,0,16,1,0,0,0,0,1,10,1,1,0,0,23,0,0,1,13,9,1,1,1,1,24,0,0,97,0,1,5,0,41,14,0,0,12,37,30,0,3,1,0,0,11,1,2,47,0,0,21,1,17,0,0,1,0,0,0,12,0,1,0,25,0,1,0,0,0,1,1,65,0,29,12,12,0,1,47,1,2,3,0,20,2,3,14,0,1,2,3,1,0,0,0,8,11,0,17,14,1,10,0,7,1,0,0,2,14,0,0,0,0,0,1,2,1,61,0,25,0,0,1,0,16,0,34,21,0,0,27,0,0,0,0,0,16,1,1,16,0,1,0,0,8,10,20,0,0,52,0,0,1,2,1,31,1,10,0,2,1,1,23,0,1,24,1
TYROBP,1,1,0,0,0,0,1,11,0,0,0,17,0,23,17,0,14,24,0,0,23,21,0,1,0,0,24,23,8,0,0,0,3,10,16,12,0,0,0,0,0,0,0,0,7,0,6,5,11,0,0,0,0,14,0,13,0,23,11,0,0,0,0,0,0,17,0,0,0,9,0,2,0,0,14,2,0,0,0,21,18,0,0,1,0,16,0,1,0,0,9,19,8,11,0,1,0,0,1,1,7,0,0,0,0,7,0,0,1,17,1,0,9,16,0,2,15,0,18,0,0,29,0,0,3,5,19,4,0,0,0,0,0,0,2,1,6,0,2,1,0,0,0,0,1,1,0,21,0,0,0,11,24,0,4,0,8,0,21,0,1,21,2,0,1,0,1,0,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,8,19,5,5,2,9,0,11,0,9,31,13,1,0,0,23,0,5,0,0,10,0,0,0,0,0,2,19,0,0,0,22,0,9,7,0,1,0,4,0,15,1,1,0,1,12,4,1,2,16,10,0,0,6,0,10,0,0,14,1,0,11,0,16,10,0,0,8,23,28,0,3,1,0,0,17,0,2,11,0,1,29,0,16,0,1,0,0,1,0,18,0,0,0,23,0,0,0,0,3,0,1,17,0,19,9,22,0,0,26,0,0,0,0,11,0,0,8,0,0,0,8,0,6,0,0,9,14,0,13,16,0,13,1,19,0,0,0,0,12,0,0,0,0,0,0,1,1,17,0,23,0,0,10,0,18,0,18,31,4,0,19,0,0,7,0,0,11,1,1,18,0,1,1,1,5,12,18,0,0,15,0,0,0,4,0,27,1,7,2,0,0,0,21,1,1,10,0
S100A4,5,0,0,0,10,0,0,13,12,0,8,36,3,60,21,3,0,34,1,1,47,33,2,0,4,8,22,51,11,8,2,0,2,9,19,35,1,11,0,4,0,4,4,11,3,8,12,3,24,1,0,2,10,26,4,23,2,23,14,11,25,11,3,9,7,36,2,0,3,6,1,7,0,8,24,5,5,2,2,20,23,3,0,13,2,18,1,6,0,2,37,25,13,13,0,2,1,9,3,1,1,3,1,1,4,3,13,2,1,23,0,24,10,19,1,12,6,6,17,9,1,37,11,1,5,24,14,7,2,5,19,2,3,0,0,4,4,3,15,0,4,9,15,1,2,12,0,55,11,2,1,11,17,0,0,0,3,4,22,0,0,16,1,0,1,1,1,0,27,7,6,1,0,6,10,7,14,13,2,1,1,5,9,10,2,5,9,18,6,5,3,11,1,24,18,22,22,24,0,2,1,39,0,11,5,8,23,2,6,0,2,2,6,22,0,0,24,17,8,19,3,4,2,4,2,3,40,2,3,1,2,22,1,0,0,20,6,0,0,7,0,25,2,1,28,11,2,11,2,46,14,1,16,31,20,47,0,2,15,6,3,16,0,11,23,2,7,40,15,19,8,4,4,1,3,10,12,0,26,2,21,2,8,5,3,3,2,1,16,4,28,10,18,3,8,26,8,6,10,20,25,16,3,5,1,2,5,8,2,5,3,1,22,15,0,41,18,2,22,1,17,4,0,16,4,32,1,4,0,5,0,3,0,1,24,2,2,0,1,2,2,30,2,31,40,3,2,30,2,6,8,3,1,4,1,1,18,10,0,3,2,9,18,13,0,1,22,1,1,2,12,5,31,1,16,17,15,2,1,33,0,11,25,1
NA.,0,41,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,51,1,0,0,0,0,0,13,0,0,34,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,19,8,1,0,17,1,0,1,0,0,0,0,0,0,0,1,0,0,35,0,0,1,0,0,0,0,15,0,1,1,0,0,0,0,0,62,0,0,0,0,0,2,0,1,0,1,60,0,0,0,0,1,0,1,0,0,1,0,0,1,20,49,0,0,0,0,55,0,0,39,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,66,0,0,1,0,0,2,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,62,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,8,1,0,0,55,1,0,54,1,0,0,1,0,0,0,0,0,0,54,1,13,0,1,1,0,0,0,1,0,0,0,1,0,0,0,53,0,0,0,1,0,0,0,0,1,0,0,36,0,0,0,1,0,0,1,1,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,15,0,0,0,60,1,0,0,0,83,0,0,0,0,0,0,0,0,51,0,0,0,47,15,1,0,19,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,1,2,0,1,1,0,0,1,0,0,24,0,1,0,0,0,0,42,0,0,0,0,1,72,8,0,0,0,1,0
FTL,7,13,2,4,8,13,5,45,12,8,3,46,6,83,81,6,2,71,4,12,214,150,1,8,12,10,66,157,20,11,10,9,3,54,64,34,6,3,10,10,14,9,18,17,4,5,58,7,35,12,7,3,5,47,7,64,11,77,65,27,5,9,5,8,1,46,9,4,13,16,4,8,4,12,57,10,9,6,4,77,73,12,5,8,9,74,5,8,9,9,48,72,5,53,2,6,7,7,12,7,4,12,14,10,17,4,3,5,7,130,6,14,5,64,3,6,64,6,92,10,0,289,17,7,5,41,61,3,8,19,7,2,6,5,5,21,7,10,19,4,10,6,10,9,10,6,2,42,17,12,1,43,90,3,3,10,8,17,98,17,7,63,6,6,16,7,16,2,62,7,70,15,3,8,7,4,9,11,3,3,1,13,9,13,17,4,5,58,3,4,13,35,3,53,10,79,89,77,8,9,8,85,1,47,2,3,53,7,5,5,8,5,10,51,3,3,8,127,12,67,4,9,5,4,6,4,59,9,6,6,8,103,11,7,5,56,45,3,10,7,5,69,10,7,26,6,6,67,15,114,50,7,5,57,91,140,11,2,4,5,10,67,0,5,81,9,5,104,10,64,3,11,3,7,10,4,62,9,6,8,106,4,5,3,4,9,7,8,87,8,104,51,79,3,16,144,15,8,10,8,75,8,5,45,5,3,4,30,6,8,6,9,43,58,6,99,74,6,66,10,74,3,9,5,4,122,4,4,5,8,4,8,16,4,122,6,9,9,4,6,5,57,1,74,62,7,5,79,6,3,3,6,9,9,8,17,98,9,5,3,4,24,118,68,8,4,97,4,11,10,33,10,179,6,27,7,14,17,8,53,3,8,69,8
