x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,0,63,0,14,0,35,1,45,80,1,99,50,0,0,0,13,1,0,1,23,0,0,0,0,0,1,2,7,76,1,0,2,1,1,0,0,2,2,1,0,0,60,42,0,0,31,53,1,1,67,2,0,1,0,79,1,2,1,1,2,1,0,0,0,1,0,2,0,0,1,0,0,0,1,1,103,0,0,0,1,0,3,1,0,0,0,1,0,2,38,0,0,18,0,27,54,0,0,0,97,1,0,0,0,0,3,0,3,0,62,74,0,0,0,1,0,45,0,2,182,72,1,3,0,1,0,35,0,0,0,0,113,97,3,19,19,1,0,1,25,1,2,0,1,0,64,2,0,2,0,0,0,32,0,1,2,1,42,1,0,1,0,11,0,0,1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,58,45,1,1,48,1,2,0,1,1,0,0,54,2,0,153,0,0,21,6,0,1,1,34,168,1,46,1,1,0,0,1,37,0,0,0,0,0,0,2,0,35,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,1,76,0,3,29,41,0,57,0,59,2,5,0,0,31,1,33,0,1,2,0,0,1,0,0,79,0,61,1,1,0,2,1,0,3,1,1,1,0,0,0,23,24,0,74,0,0,0,0,1,18,0,0,1,0,60,2,1,1,2,1,0,66,0,0,0,2,2,1,1,1,1,38,1,2,1,56,1,59,0,3,1,0,1,0,2,1,0,0,0,0,16,3,0,0,0,0,36,0,1,2,0,0,0,1,2,21,0,20,2,72,0,1,0,0,0,1,1,60,0,1,22,26,1,50,7,1,1,3,0,0,0,0,2,0,0,2,1,1
S100A9,0,40,0,6,1,29,1,82,68,0,27,92,0,1,1,6,0,2,1,5,0,1,0,0,0,0,1,1,62,1,0,1,0,0,0,0,0,0,3,3,2,72,35,1,0,35,91,1,0,78,1,1,0,0,104,0,2,1,0,0,1,0,0,1,0,0,1,2,1,2,0,0,1,0,1,2,0,1,0,0,0,3,0,0,0,0,0,1,0,69,0,0,10,0,52,47,1,2,0,125,0,3,0,0,2,0,1,3,1,24,91,1,1,1,0,0,82,0,0,53,29,0,0,1,0,2,70,2,0,3,0,92,81,1,54,26,3,2,0,81,0,0,1,2,0,78,1,0,0,3,0,2,10,0,0,0,0,13,1,0,3,3,2,1,3,0,0,0,0,1,0,0,0,0,2,1,0,2,1,1,38,89,1,1,74,1,1,0,1,0,0,2,65,2,1,37,1,1,16,1,0,1,0,57,10,1,112,0,3,3,1,1,25,3,2,1,1,2,0,1,3,12,1,1,1,0,1,0,1,2,1,1,1,0,0,0,0,1,0,0,2,1,0,0,2,1,77,0,0,57,26,0,82,0,42,0,20,1,2,70,0,47,0,3,1,2,0,0,1,1,9,3,42,0,1,2,1,0,1,2,0,0,0,1,0,0,30,14,2,91,0,2,1,1,1,32,2,0,1,2,36,2,0,1,0,1,1,59,0,1,2,1,2,0,0,1,2,53,0,3,0,113,0,42,0,0,1,0,0,0,0,2,1,1,0,0,37,0,3,1,2,0,25,0,1,1,0,0,1,1,0,20,1,14,1,29,0,0,4,1,0,0,1,37,0,1,7,7,2,48,34,3,1,0,1,0,0,1,1,0,0,0,1,1
S100A8,0,25,1,6,1,20,0,76,66,2,27,80,0,1,1,4,1,0,0,5,1,0,1,1,1,0,0,2,58,0,0,0,3,1,2,0,0,1,0,2,1,78,31,1,2,29,62,1,1,78,2,1,0,0,58,0,1,3,1,0,0,2,0,0,0,1,0,2,2,1,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,44,2,0,8,1,58,25,0,1,0,84,1,0,0,0,0,0,1,0,0,21,92,0,0,1,0,1,76,1,0,25,15,0,1,0,1,1,132,0,1,0,0,78,61,2,41,53,3,1,0,58,0,1,1,0,0,75,1,0,0,0,0,0,7,1,1,0,0,2,0,1,3,0,1,0,2,0,0,0,0,1,1,2,3,1,2,2,1,0,2,0,35,63,0,0,61,1,0,1,0,1,1,0,62,2,0,25,0,1,12,2,0,0,0,54,2,2,93,1,0,0,3,0,18,0,0,1,0,1,0,0,0,16,0,1,0,0,0,4,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,2,1,55,0,1,53,22,0,69,0,42,1,8,0,1,74,4,22,0,2,3,0,0,0,1,0,3,0,48,0,1,2,2,1,0,1,2,1,2,0,0,0,21,10,0,92,1,1,0,2,0,42,0,0,0,1,20,1,0,0,1,1,0,56,1,0,4,0,0,1,0,1,1,55,0,0,0,84,3,42,0,0,1,2,1,0,1,1,0,2,1,0,58,1,0,1,5,0,14,1,0,0,0,0,2,1,0,17,0,16,0,15,1,2,0,3,0,0,3,23,0,1,3,1,0,36,54,1,0,1,1,2,1,2,0,1,0,1,1,2
HLA.DRA,4,31,1,16,1,21,2,3,18,1,19,3,0,0,8,7,1,0,3,14,0,2,1,1,1,30,1,14,12,21,0,0,0,1,0,1,0,30,0,33,28,13,4,0,19,12,4,0,30,10,0,22,0,0,20,0,46,1,1,29,0,1,2,0,0,32,1,0,1,1,0,0,0,0,1,161,0,1,0,1,0,19,0,0,26,0,0,1,0,4,1,1,33,0,2,13,0,1,1,10,1,16,26,0,0,1,20,1,14,11,9,0,0,1,0,0,3,13,1,61,42,14,1,16,19,1,2,24,0,16,4,16,26,3,20,5,7,1,24,5,0,15,29,2,0,22,0,0,25,30,20,15,20,17,0,0,1,28,44,0,17,0,16,0,33,1,19,14,14,0,2,1,4,32,0,21,0,0,0,0,5,5,1,0,27,0,1,1,1,0,0,0,13,3,1,100,0,5,23,17,1,1,29,12,142,0,8,0,3,1,0,0,15,0,2,0,6,1,1,0,2,17,36,1,24,0,1,0,20,0,0,24,0,1,0,1,0,0,1,30,28,18,33,2,0,24,9,0,0,8,2,0,4,1,4,1,12,6,15,11,0,20,1,37,1,0,12,0,12,0,53,1,5,1,1,2,14,17,2,1,2,2,1,1,0,21,3,9,1,9,1,0,0,0,2,2,0,17,1,0,35,24,0,1,1,39,0,17,0,0,0,2,19,0,1,0,2,2,0,0,32,17,1,4,1,31,4,0,1,1,1,2,13,1,0,1,5,0,0,1,8,0,8,1,4,0,1,0,0,1,1,11,0,13,0,42,12,1,44,22,0,0,0,4,0,2,28,36,10,9,2,1,0,31,0,0,1,0,0,2,0,4,0,2
CD74,1,58,0,12,1,10,3,3,32,4,19,3,1,5,39,18,3,3,5,20,4,4,1,3,3,56,3,15,12,60,3,1,3,1,2,1,2,63,1,36,50,6,2,2,25,15,10,3,50,8,1,36,2,4,27,0,87,2,1,59,3,6,6,1,0,52,2,1,1,2,2,3,1,1,6,272,0,3,3,1,1,43,0,0,46,1,1,3,6,6,6,2,40,5,2,14,2,2,4,15,4,45,39,6,2,3,38,1,31,13,4,1,10,1,2,1,3,34,1,79,49,31,4,48,85,3,1,42,1,45,2,11,32,10,13,6,26,5,38,5,0,50,43,5,0,24,3,1,47,41,57,33,31,52,0,4,3,59,64,2,72,2,22,1,36,1,41,48,48,2,5,0,7,66,1,53,0,3,1,0,8,2,1,5,20,4,3,2,4,4,2,1,13,3,2,110,1,9,24,53,2,3,45,10,220,2,7,1,7,1,2,3,23,1,2,2,31,1,2,1,2,7,55,2,32,2,6,1,35,1,0,32,2,6,4,0,1,2,4,56,59,28,44,2,0,49,24,3,2,5,4,7,5,1,6,5,15,31,36,6,1,25,13,108,3,1,23,1,30,1,33,6,3,5,2,2,42,43,2,7,5,0,2,2,5,52,6,25,1,4,1,5,1,2,2,0,1,32,4,2,23,54,5,0,7,62,2,14,1,2,1,5,49,1,1,2,1,2,1,4,52,9,3,6,2,58,0,2,0,2,0,1,48,3,2,2,5,5,2,2,7,1,10,2,2,1,1,0,2,7,1,12,2,6,4,49,40,2,81,73,8,4,2,3,2,8,55,8,59,30,0,4,3,47,2,0,2,4,5,4,2,5,4,3
CST3,0,36,0,9,0,12,0,7,29,0,21,10,0,2,0,16,0,0,1,18,1,0,1,1,2,0,1,16,11,0,0,0,2,0,1,1,0,1,0,0,0,16,7,0,0,5,9,2,1,14,0,0,0,0,20,0,1,1,0,1,0,0,1,0,0,1,2,1,0,1,0,1,0,0,1,126,1,0,0,1,1,0,0,0,1,0,0,1,0,13,0,0,35,0,5,15,0,0,0,21,1,41,0,1,1,0,0,0,0,11,19,1,1,0,2,0,7,2,0,26,14,2,2,1,1,0,4,1,2,41,0,30,34,2,11,2,18,1,2,10,0,0,1,0,1,10,0,0,0,2,0,1,22,1,0,0,1,32,0,0,8,0,31,0,0,2,1,0,0,0,0,1,1,0,0,1,0,1,2,0,18,18,0,0,25,2,0,0,0,0,0,1,10,0,4,68,0,0,20,14,1,2,0,4,99,1,11,3,0,1,0,0,23,1,0,0,1,0,0,1,0,20,1,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,25,0,0,2,2,1,10,0,12,0,16,1,0,9,0,19,1,27,0,0,0,1,0,1,31,1,8,1,1,1,1,1,0,1,1,1,1,0,1,1,10,4,0,19,1,0,1,0,2,3,2,0,1,0,13,0,1,0,1,0,0,16,0,1,1,1,1,1,1,0,1,7,0,0,0,19,1,12,0,0,0,0,1,0,1,0,2,0,0,2,6,0,1,2,2,1,9,0,1,0,0,0,0,0,0,15,0,7,1,14,2,0,0,16,0,1,0,4,1,2,44,24,0,25,3,1,0,1,2,0,1,3,1,1,0,0,2,2
TYROBP,1,9,0,17,0,23,1,8,19,2,22,6,0,0,1,7,1,1,0,24,0,0,2,0,0,1,1,20,24,0,0,0,0,0,0,7,0,0,0,0,0,16,9,0,1,3,8,0,1,23,0,2,0,0,24,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,10,0,0,0,0,16,0,2,0,0,1,0,0,0,0,0,0,1,0,14,0,1,23,0,13,11,1,0,3,22,0,9,2,4,6,0,1,0,0,7,18,0,0,1,0,1,8,1,0,27,28,2,0,0,0,0,14,0,0,9,0,27,18,1,15,5,20,0,1,13,3,0,0,1,0,19,0,0,0,0,1,0,6,0,1,0,0,12,0,0,3,0,18,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,22,18,0,0,22,0,0,3,0,0,0,0,13,1,0,23,0,0,14,12,1,0,1,13,18,0,16,0,0,10,0,0,28,0,1,0,1,0,1,0,0,22,2,0,1,0,1,0,1,0,0,1,0,0,1,1,9,0,1,1,0,0,0,0,0,0,23,0,8,9,4,4,17,0,11,1,27,1,2,14,0,18,0,11,0,0,0,0,0,0,27,7,11,0,0,1,0,0,0,0,1,6,2,0,0,0,11,7,0,18,0,1,0,1,0,11,0,1,2,0,22,0,0,0,0,1,0,11,0,0,7,6,0,0,0,0,1,6,0,0,1,17,0,11,1,0,1,0,0,1,0,0,0,0,1,5,12,0,1,1,1,1,11,1,1,0,4,1,0,1,0,14,0,9,1,28,0,0,0,11,0,1,0,11,0,0,27,12,0,13,8,0,1,0,0,0,0,1,0,0,0,0,0,1
S100A4,3,37,1,14,2,13,2,19,14,8,28,27,0,7,3,21,2,0,9,27,6,9,12,7,4,0,2,34,13,0,12,3,6,0,20,6,9,2,3,0,0,12,20,3,0,10,22,6,1,23,9,2,3,0,34,2,0,23,1,0,8,1,2,11,0,1,0,2,0,3,6,4,2,0,11,15,3,1,12,0,2,2,8,0,1,0,2,9,1,20,1,0,47,2,28,19,4,3,2,31,12,6,0,7,0,9,0,8,2,10,19,0,8,7,5,5,19,1,0,29,22,1,22,1,2,8,20,0,1,6,6,20,25,37,13,11,36,12,0,19,2,1,3,4,0,30,7,8,0,2,0,0,8,0,5,0,4,8,1,2,0,3,22,5,0,10,1,0,0,2,4,7,7,0,1,0,5,4,8,2,21,34,15,3,20,3,1,4,3,5,0,0,22,33,2,45,0,4,29,32,1,0,3,12,57,0,22,4,17,6,15,13,22,11,0,7,1,2,2,1,2,14,0,5,0,0,16,15,0,0,1,0,0,21,1,0,11,7,15,0,0,1,0,0,0,0,21,12,17,19,12,8,14,0,24,19,34,1,1,21,15,17,3,10,1,0,0,1,0,0,31,5,17,7,1,6,13,1,6,2,23,1,3,0,10,1,11,6,9,19,5,2,11,1,2,8,3,0,3,14,17,0,0,13,5,1,9,26,3,1,7,10,1,1,4,8,7,9,6,1,0,23,3,24,0,4,13,2,3,0,3,1,0,13,7,4,7,0,0,3,7,11,17,3,5,0,10,1,7,19,1,10,0,10,4,22,1,9,4,4,5,2,6,21,0,7,34,17,1,23,5,0,33,0,7,2,2,2,2,8,1,3,3,17
NA.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,27,2,1,0,0,0,0,0,48,0,24,1,0,0,0,23,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1,3,0,0,40,2,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,8,45,0,0,0,0,0,31,0,0,0,0,0,0,0,0,14,2,1,0,14,1,0,58,2,0,0,0,8,0,0,0,1,0,1,0,1,0,0,0,20,0,0,0,1,0,0,26,34,22,0,0,1,0,0,0,0,70,0,9,0,2,0,24,0,45,28,28,0,2,0,0,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,19,10,1,0,1,0,0,0,0,0,0,0,2,0,32,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,25,0,1,2,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,18,0,0,17,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,22,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25,0,58,26,0,1,0,0,0,0,0,0,60,0,0,0,0,37,0,0,0,0,0,1,0,1,0,0
FTL,12,48,3,54,4,105,4,65,61,7,80,48,4,6,5,70,6,2,14,128,1,7,6,8,7,13,3,119,58,9,10,4,4,9,7,6,9,9,2,9,13,59,57,13,6,47,101,4,5,77,7,4,9,3,71,9,8,8,7,15,6,5,12,4,9,12,2,22,4,4,6,8,4,2,8,39,3,5,10,8,12,11,3,3,13,5,1,5,4,55,5,5,214,21,53,63,9,3,4,101,2,16,11,10,3,10,8,8,3,40,74,3,9,2,3,11,65,9,10,97,90,5,5,7,15,9,43,8,2,16,6,86,113,8,56,32,106,15,3,56,3,5,10,5,5,106,8,3,6,7,6,11,33,5,5,3,10,24,9,8,8,11,85,2,9,11,8,8,8,6,6,14,7,19,6,14,5,7,13,10,86,57,8,9,104,6,14,8,2,5,4,7,66,8,7,91,6,11,76,122,2,4,11,62,49,6,70,8,11,24,9,10,68,8,8,6,6,6,7,4,5,31,9,7,7,6,6,7,4,12,10,7,3,7,6,8,1,6,8,13,10,5,7,7,8,5,106,10,15,38,33,8,56,1,53,10,95,6,6,63,7,92,7,10,6,5,5,14,8,5,179,7,39,9,8,6,14,6,7,6,4,12,14,9,5,9,60,70,12,74,5,6,15,11,9,24,10,10,5,2,78,14,6,6,10,13,15,69,13,6,3,6,3,13,3,7,16,33,5,12,5,110,4,53,5,7,12,5,11,5,9,8,4,17,4,5,35,9,1,9,10,4,53,11,8,11,7,10,0,5,5,60,3,36,10,90,8,10,14,9,8,9,15,51,14,5,111,54,3,71,47,14,10,3,7,4,5,9,5,10,6,27,6,14
