x1,x2
529,1
459,2
437,3
12,4
498,5
230,6
430,7
731,8
451,9
534,10
605,11
404,12
320,13
694,14
343,15
342,16
572,17
517,18
693,19
681,20
301,21
445,22
538,23
14,24
573,25
300,26
122,27
55,28
637,29
75,30
668,31
531,32
79,33
758,34
221,35
472,36
81,37
746,38
88,39
199,40
452,41
484,42
52,43
156,44
332,45
539,46
306,47
211,48
157,49
532,50
253,51
570,52
287,53
671,54
197,55
486,56
482,57
719,58
24,59
169,60
294,61
533,62
192,63
245,64
339,65
686,66
21,67
0,68
172,69
546,70
581,71
295,72
216,73
561,74
158,75
513,76
577,77
20,78
104,79
477,80
767,81
397,82
360,83
293,84
610,85
747,86
142,87
19,88
61,89
761,90
86,91
213,92
208,93
651,94
706,95
649,96
70,97
547,98
717,99
598,100
237,101
307,102
225,103
252,104
32,105
285,106
16,107
334,108
2,109
233,110
89,111
260,112
179,113
699,114
763,115
362,116
103,117
185,118
176,119
491,120
130,121
280,122
330,123
259,124
232,125
231,126
514,127
148,128
369,129
317,130
22,131
327,132
705,133
228,134
249,135
617,136
162,137
558,138
410,139
105,140
493,141
161,142
328,143
39,144
683,145
395,146
331,147
603,148
593,149
648,150
624,151
125,152
435,153
412,154
31,155
289,156
388,157
673,158
425,159
606,160
609,161
114,162
326,163
692,164
258,165
714,166
136,167
43,168
655,169
496,170
313,171
150,172
414,173
95,174
68,175
205,176
505,177
120,178
277,179
248,180
701,181
44,182
100,183
254,184
454,185
182,186
198,187
447,188
567,189
707,190
64,191
440,192
174,193
536,194
267,195
186,196
492,197
398,198
436,199
565,200
151,201
670,202
373,203
664,204
460,205
335,206
612,207
571,208
54,209
575,210
133,211
471,212
325,213
92,214
739,215
337,216
368,217
448,218
66,219
348,220
755,221
759,222
640,223
641,224
145,225
695,226
709,227
175,228
628,229
691,230
276,231
415,232
178,233
77,234
422,235
194,236
67,237
108,238
411,239
555,240
516,241
25,242
10,243
196,244
111,245
389,246
601,247
357,248
556,249
464,250
615,251
503,252
377,253
424,254
224,255
215,256
734,257
286,258
217,259
226,260
107,261
465,262
35,263
149,264
510,265
204,266
663,267
616,268
359,269
385,270
202,271
419,272
291,273
583,274
523,275
760,276
657,277
48,278
74,279
132,280
166,281
541,282
745,283
190,284
584,285
41,286
372,287
251,288
263,289
394,290
69,291
723,292
51,293
727,294
46,295
290,296
164,297
274,298
476,299
757,300
310,301
220,302
212,303
367,304
700,305
455,306
679,307
