x1,x2
6,1
7,2
8,3
10,4
13,5
14,6
15,7
17,8
18,9
19,10
21,11
22,12
23,13
24,14
25,15
26,16
28,17
30,18
31,19
33,20
34,21
35,22
36,23
37,24
40,25
42,26
43,27
44,28
48,29
49,30
51,31
52,32
53,33
57,34
59,35
60,36
61,37
66,38
67,39
68,40
71,41
72,42
75,43
79,44
80,45
81,46
82,47
83,48
84,49
86,50
88,51
90,52
91,53
93,54
94,55
96,56
97,57
100,58
102,59
104,60
106,61
107,62
108,63
109,64
110,65
112,66
113,67
114,68
115,69
119,70
122,71
124,72
125,73
126,74
128,75
129,76
131,77
132,78
135,79
137,80
138,81
139,82
140,83
143,84
144,85
146,86
148,87
152,88
153,89
154,90
157,91
158,92
160,93
161,94
162,95
163,96
165,97
166,98
167,99
168,100
172,101
173,102
175,103
177,104
178,105
179,106
181,107
182,108
183,109
185,110
187,111
189,112
191,113
193,114
194,115
196,116
198,117
199,118
200,119
201,120
202,121
204,122
205,123
207,124
209,125
211,126
213,127
215,128
216,129
217,130
218,131
219,132
220,133
221,134
222,135
223,136
225,137
228,138
231,139
234,140
235,141
236,142
241,143
242,144
243,145
244,146
245,147
247,148
248,149
250,150
251,151
252,152
253,153
254,154
255,155
256,156
257,157
258,158
260,159
263,160
264,161
265,162
266,163
267,164
269,165
270,166
271,167
275,168
276,169
281,170
282,171
284,172
286,173
287,174
288,175
290,176
291,177
293,178
294,179
295,180
296,181
298,182
299,183
301,184
303,185
304,186
305,187
306,188
307,189
308,190
313,191
315,192
316,193
319,194
320,195
322,196
323,197
328,198
329,199
330,200
332,201
334,202
336,203
337,204
338,205
339,206
342,207
346,208
348,209
349,210
351,211
352,212
353,213
355,214
359,215
360,216
364,217
368,218
369,219
370,220
371,221
373,222
375,223
376,224
377,225
378,226
379,227
381,228
382,229
383,230
