x1,x2
368,1
333,2
86,3
104,4
245,5
6,6
49,7
81,8
252,9
131,10
220,11
127,12
382,13
259,14
35,15
96,16
97,17
321,18
214,19
204,20
132,21
303,22
355,23
74,24
316,25
16,26
264,27
172,28
68,29
102,30
379,31
359,32
44,33
325,34
308,35
36,36
342,37
242,38
301,39
224,40
69,41
101,42
210,43
366,44
306,45
112,46
114,47
373,48
235,49
211,50
262,51
191,52
184,53
61,54
278,55
317,56
358,57
209,58
234,59
276,60
300,61
47,62
189,63
122,64
165,65
336,66
27,67
134,68
292,69
171,70
26,71
279,72
244,73
212,74
2,75
88,76
356,77
296,78
30,79
282,80
229,81
32,82
207,83
357,84
258,85
95,86
381,87
29,88
190,89
84,90
10,91
99,92
43,93
175,94
327,95
100,96
59,97
164,98
228,99
193,100
268,101
15,102
136,103
227,104
50,105
254,106
5,107
22,108
176,109
92,110
31,111
34,112
151,113
149,114
324,115
208,116
90,117
249,118
18,119
161,120
377,121
310,122
94,123
55,124
271,125
141,126
283,127
152,128
263,129
202,130
57,131
371,132
287,133
142,134
344,135
25,136
13,137
87,138
260,139
1,140
293,141
103,142
169,143
119,144
251,145
248,146
270,147
158,148
146,149
188,150
233,151
177,152
179,153
285,154
