x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385
LYZ,4,2,0,2,1,23,0,0,83,0,0,0,1,0,2,0,1,1,25,0,21,1,40,0,22,10,1,10,0,1,0,2,16,1,35,0,2,2,45,1,1,0,2,53,2,31,1,16,9,0,1,3,1,0,0,1,43,1,0,0,3,0,1,62,64,1,0,0,0,0,1,0,1,62,0,0,21,0,1,16,0,1,0,1,2,1,0,0,0,0,3,2,32,0,0,0,1,1,0,57,0,3,2,3,34,0,10,143,39,1,0,2,1,106,1,89,16,42,0,47,93,1,0,0,1,105,0,0,0,28,0,43,0,139,0,10,1,1,152,2,0,1,0,65,0,0,0,0,1,55,4,46,0,0,38,3,0,60,0,1,1,0,1,69,50,0,2,2,1,0,1,1,6,0,0,1,16,184,0,2,2,0,0,0,2,45,0,0,1,0,1,0,0,0,0,1,1,0,0,1,51,30,0,0,16,0,1,21,2,1,0,0,1,0,2,1,47,3,1,0,1,0,55,1,0,28,0,0,0,0,0,0,2,0,6,1,2,0,41,0,3,1,0,72,1,0,0,0,1,0,0,89,0,0,0,0,4,2,0,0,30,58,6,0,1,2,30,0,0,1,1,3,0,0,1,0,0,3,2,1,0,1,2,3,2,1,3,41,0,125,0,4,33,4,0,1,44,0,1,2,1,0,2,2,0,98,4,10,0,0,1,1,66,0,0,0,22,0,0,7,1,46,2,55,0,38,20,0,41,66,0,2,1,59,1,2,58,1,3,0,42,37,4,0,0,0,0,0,0,1,53,0,39,1,1,0,1,4,45,1,0,1,26,1,0,1,0,2,0,0,26,6,1,1,2,1,38,0,51,0,4,0,1,1
S100A9,0,1,3,1,1,3,0,0,81,2,1,1,2,0,3,0,0,2,43,0,16,2,11,0,37,4,0,3,0,0,0,1,15,2,82,0,1,1,89,1,1,1,0,25,1,36,0,4,5,2,0,1,2,0,0,2,85,1,1,2,2,2,0,23,73,3,1,1,2,2,0,1,2,24,0,0,27,0,0,37,0,0,1,1,0,1,1,1,1,0,0,1,27,3,2,1,0,1,0,79,1,0,3,1,53,0,3,11,9,0,1,1,2,121,0,2,4,8,0,18,82,1,3,0,0,155,2,0,1,5,0,52,2,2,1,3,0,1,121,0,1,1,1,35,0,0,0,1,1,22,6,62,1,0,69,1,0,3,1,0,0,0,0,33,29,1,2,3,0,2,1,0,5,1,0,1,3,45,0,0,1,0,1,2,2,89,0,0,0,2,0,1,1,0,1,1,2,1,0,1,68,11,2,1,21,0,2,65,1,1,1,1,3,2,1,0,20,1,2,2,0,0,91,2,1,22,0,3,1,0,0,0,1,0,7,1,0,1,68,2,0,3,1,29,1,0,1,0,1,0,2,13,1,0,2,1,7,3,0,0,50,12,13,1,0,0,16,0,3,0,3,0,1,6,3,0,0,3,1,3,0,1,0,3,0,1,0,57,1,113,0,0,10,6,1,0,56,1,1,1,2,1,1,1,0,9,3,13,2,1,1,1,56,1,0,1,8,1,0,4,0,29,3,5,1,12,5,1,9,13,1,1,1,87,2,1,17,0,1,4,50,26,0,0,0,1,1,2,0,2,25,0,55,1,0,0,0,0,36,1,0,0,17,0,1,0,1,0,1,1,41,5,2,1,1,0,65,0,54,0,0,0,0,1
S100A8,0,1,1,2,2,3,0,2,42,1,1,1,0,1,0,0,0,0,30,0,12,2,8,0,46,2,4,0,1,1,0,3,4,0,53,1,0,0,63,0,0,0,0,22,0,29,3,1,2,2,2,0,1,0,0,0,93,3,1,0,2,2,0,5,63,2,0,1,0,0,0,0,0,21,0,0,37,0,1,58,1,0,1,1,0,1,2,0,0,1,3,0,35,1,0,0,0,1,0,67,1,1,0,0,44,0,6,2,6,1,1,0,0,64,2,2,2,3,0,5,48,0,1,0,1,132,0,0,1,11,4,32,1,3,0,0,0,0,70,0,2,0,2,27,2,1,2,0,1,10,1,57,0,1,44,1,0,8,1,1,1,1,1,38,13,0,0,0,1,1,1,0,1,0,0,2,6,11,0,0,0,1,0,0,1,63,0,0,2,1,1,1,0,0,1,1,1,1,1,0,33,9,0,0,27,1,0,38,1,0,0,2,0,5,3,0,21,0,0,0,1,0,96,1,0,22,0,1,1,1,1,0,0,0,1,1,1,0,45,0,1,0,0,15,0,0,2,2,1,2,0,12,1,0,0,1,1,0,2,1,72,13,1,0,0,1,20,0,0,1,0,2,1,1,3,0,1,3,1,1,1,1,0,2,0,0,0,73,0,97,1,3,1,1,1,0,62,0,3,0,0,2,1,0,1,1,3,2,1,0,1,1,24,0,0,1,13,0,0,1,2,21,1,4,0,9,2,0,9,10,1,2,1,63,0,1,9,1,0,2,29,11,3,0,1,5,2,1,1,1,22,2,53,1,1,1,1,0,31,1,1,2,19,0,0,1,0,0,2,0,62,1,0,0,0,1,42,0,43,0,0,1,1,0
HLA.DRA,67,0,1,2,2,7,0,0,38,13,1,0,1,0,22,1,0,0,6,29,23,1,28,0,3,14,1,15,1,0,29,2,11,1,4,0,31,31,5,0,1,1,25,18,23,9,1,21,22,28,0,0,0,0,0,0,4,1,0,1,14,0,1,18,15,0,25,0,19,2,0,0,2,11,0,18,6,1,1,5,0,1,0,0,4,0,0,2,0,0,0,0,10,1,2,0,0,21,0,9,14,3,2,3,11,7,31,216,26,0,0,0,3,61,0,234,48,124,22,12,15,2,7,0,0,43,0,1,1,22,18,19,0,286,0,15,1,0,11,0,1,0,15,55,1,1,1,1,1,29,12,7,1,0,4,16,0,12,0,25,0,1,0,18,23,24,17,17,15,16,21,0,39,19,1,15,12,215,26,0,0,17,3,43,1,5,19,0,0,0,0,0,0,0,1,17,2,31,1,0,15,29,53,2,6,0,0,7,2,0,2,0,0,8,2,2,1,27,0,2,1,2,11,2,3,8,1,1,0,6,0,26,0,0,8,1,20,1,16,21,3,0,2,42,0,0,0,12,1,1,1,60,1,0,1,35,22,17,13,2,6,14,24,0,14,15,11,0,17,1,3,2,0,0,1,0,1,19,0,1,0,0,0,32,0,0,3,4,1,28,2,19,83,12,1,0,9,3,22,27,2,0,0,0,0,172,22,31,1,0,1,0,40,0,0,38,15,0,0,11,0,25,1,214,1,15,31,1,21,12,13,0,21,7,0,0,37,0,3,0,14,11,14,0,0,1,0,0,26,0,18,0,2,0,0,0,2,2,10,2,0,1,6,20,28,1,0,36,1,24,7,39,24,0,1,0,7,3,5,0,18,0,0,0
CD74,34,2,0,3,3,6,2,10,63,77,5,2,2,1,41,0,3,2,6,57,24,2,14,0,3,21,4,34,4,1,49,4,6,4,4,2,56,56,2,1,4,0,61,12,31,4,3,49,32,41,5,4,1,10,2,1,4,2,2,1,8,1,5,28,11,2,28,2,43,2,5,3,3,13,1,27,5,1,1,5,0,4,1,1,5,1,4,4,2,2,1,3,4,3,0,2,3,36,3,8,11,5,1,1,7,11,18,256,15,3,2,3,2,56,2,314,104,221,61,9,4,4,42,3,2,56,3,2,4,33,36,51,0,315,4,34,5,4,22,0,2,0,44,43,2,3,5,3,12,31,12,11,3,2,6,27,4,8,4,60,2,2,1,44,16,64,78,64,43,92,56,1,47,34,1,50,18,298,39,2,3,52,0,49,3,2,42,0,2,0,7,2,1,1,3,48,2,56,0,0,15,10,82,2,2,0,1,9,2,1,1,0,1,7,3,1,8,61,1,3,6,0,19,2,7,2,7,1,14,18,6,46,2,5,28,2,49,9,14,51,5,1,3,49,0,3,4,41,3,0,2,71,3,1,1,41,49,64,52,1,4,13,28,1,48,50,7,0,51,0,3,7,1,3,1,1,1,43,1,0,2,2,0,61,3,1,2,1,2,12,2,57,68,12,8,1,7,2,59,59,5,4,2,4,1,219,18,47,2,1,2,7,24,1,0,83,15,2,2,44,2,22,6,280,1,13,49,4,20,10,40,1,56,4,3,5,30,0,1,5,14,11,30,3,0,2,8,0,47,1,12,3,7,3,1,0,3,4,10,8,1,13,3,43,48,4,2,56,7,66,1,47,76,3,0,1,5,2,5,4,33,1,0,3
CST3,0,0,0,0,0,6,1,0,41,0,1,0,0,0,0,0,0,0,4,0,20,1,16,0,10,17,1,23,0,0,0,2,9,0,4,0,0,0,18,0,0,1,1,14,1,6,1,20,23,2,0,0,1,0,0,1,6,0,0,0,0,0,1,24,13,1,1,0,0,0,2,0,1,11,0,0,2,1,0,6,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0,1,0,1,1,11,0,1,0,0,9,0,16,88,21,0,0,0,1,46,0,117,45,102,1,4,12,0,15,1,0,31,0,0,0,19,1,27,0,179,0,23,0,0,23,0,0,0,2,29,0,0,1,1,1,34,13,12,0,0,13,0,1,8,1,0,0,1,1,26,19,1,0,0,0,14,0,0,43,1,1,0,24,101,0,0,0,1,0,1,0,18,0,0,1,0,1,0,1,0,1,0,0,0,0,0,15,16,1,0,2,0,0,9,0,0,0,0,1,2,0,0,14,0,0,1,1,0,8,0,0,1,2,1,0,0,0,1,1,0,25,1,0,0,12,0,1,0,1,14,0,0,1,0,2,0,0,51,2,0,0,1,17,0,0,0,6,11,15,0,0,0,10,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,2,0,7,0,24,0,0,43,13,0,0,12,1,0,0,0,0,0,1,0,94,3,50,0,0,1,2,11,0,0,3,28,1,0,34,0,25,0,213,0,11,45,0,13,17,0,0,0,18,0,1,15,0,0,0,27,11,0,0,0,0,1,0,1,0,14,1,7,0,0,0,1,0,8,2,1,0,12,0,0,0,2,0,0,0,9,43,1,0,0,0,11,0,2,0,13,0,1,0
TYROBP,0,1,0,3,0,6,0,1,16,0,0,0,0,0,0,0,0,3,4,0,14,0,18,0,6,28,0,30,5,1,0,0,3,1,14,0,0,0,18,0,0,0,0,11,0,16,0,17,23,0,0,1,0,0,0,0,15,1,0,0,0,2,0,14,21,0,0,0,0,1,0,0,1,7,0,0,10,7,0,12,0,1,0,0,0,0,0,0,0,0,11,0,11,7,1,0,6,1,3,8,0,1,0,2,10,0,17,17,8,0,0,0,0,28,0,14,31,19,0,10,14,0,9,1,2,53,0,0,1,12,0,27,6,25,0,30,0,2,18,0,0,0,0,15,1,0,0,0,12,22,33,8,1,0,14,0,1,8,0,0,4,0,0,30,17,0,1,0,0,18,0,4,25,1,7,0,13,21,2,0,0,0,1,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,25,0,0,5,1,0,10,0,1,1,1,0,1,0,0,9,0,0,2,1,1,24,2,0,12,1,0,0,0,0,0,0,6,18,1,0,1,20,0,1,0,0,28,0,5,0,0,2,0,1,18,8,0,0,0,18,0,1,0,14,10,14,0,1,0,13,0,1,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,1,33,1,0,11,0,0,0,0,0,0,0,0,19,0,35,0,0,1,1,21,0,0,0,18,0,0,20,0,18,0,9,0,5,25,0,16,11,0,0,0,10,0,0,15,0,2,0,19,7,1,0,0,1,0,0,0,0,11,0,7,2,0,4,6,1,18,0,0,0,5,0,1,0,0,0,6,0,9,25,1,0,0,1,12,0,12,0,21,0,0,0
S100A4,1,0,0,2,2,5,4,0,46,5,8,5,0,10,1,2,3,9,15,0,29,7,10,6,11,39,1,45,7,5,1,1,13,11,17,1,2,2,34,1,11,1,4,10,3,24,3,16,29,5,13,0,1,8,1,7,20,2,2,1,5,7,7,10,21,15,0,3,1,5,23,2,5,10,1,0,7,6,31,7,0,0,8,4,17,2,11,9,9,1,8,8,11,10,2,5,5,0,5,17,5,1,11,1,26,1,22,47,23,2,5,19,14,46,12,28,42,32,1,11,27,0,3,0,15,44,7,2,0,7,0,28,11,27,6,45,6,16,35,1,12,6,3,27,1,1,12,0,12,22,65,22,1,1,20,1,1,9,2,0,5,15,1,25,31,0,3,5,1,6,2,0,67,3,6,2,26,55,0,5,8,0,0,0,16,34,1,1,1,10,4,9,1,10,9,0,2,0,0,2,26,46,1,6,7,1,2,26,7,0,5,3,1,7,3,12,6,1,7,12,5,0,25,29,6,9,11,3,1,0,2,1,3,3,69,1,0,17,16,0,1,8,2,22,1,6,5,1,6,0,3,28,12,1,1,0,67,5,0,0,26,17,23,5,0,1,20,0,1,1,4,5,0,4,1,2,1,2,1,2,3,1,0,1,11,4,2,14,0,38,1,3,23,65,14,0,21,1,0,0,17,7,9,13,1,40,22,82,8,6,1,4,12,0,1,6,29,1,2,70,3,32,18,20,1,11,27,1,16,18,0,9,2,19,3,3,22,6,1,12,30,8,0,0,1,5,13,10,0,8,10,13,21,17,20,3,1,2,23,7,5,6,19,0,0,1,20,1,1,1,17,67,2,2,0,5,17,27,13,2,25,10,0,4
NA.,3,0,0,0,1,0,0,0,1,57,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,24,24,0,0,1,0,63,0,66,1,0,0,0,49,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,35,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,12,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,43,0,0,14,0,0,0,18,0,0,0,0,45,0,1,1,0,50,0,0,1,0,0,0,0,0,0,0,2,23,1,34,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,46,0,1,1,0,0,1,0,0,0,0,0,0,0,40,0,1,0,0,55,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0,21,1,0,0,1,0,28,20,0,0,35,0,0,0,1,1,0,0,0,3,2,0,0,0,0,50,0,0,0,0,0,1,1,52,0,1,1,0,1,0,45,26,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,54,0,1,0,0,2,0,1,0,0,0,0,1,0,0,32,0,0,0,0,0,1,0,1,0,0,0,17,0,0,1,0,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FTL,17,7,12,4,7,18,8,13,114,18,5,6,10,5,10,4,8,4,28,5,76,15,105,3,39,138,12,142,2,1,6,12,30,11,75,10,4,4,57,1,5,6,16,57,15,53,4,108,105,19,12,3,10,5,6,3,65,5,14,7,38,6,9,103,98,5,5,13,9,9,16,10,5,40,8,6,42,6,9,35,1,5,3,9,7,10,10,7,15,10,8,10,40,11,8,8,2,10,6,57,6,6,9,6,73,9,78,62,56,5,9,14,11,97,12,33,420,29,6,72,92,5,7,6,4,226,3,2,4,32,7,109,5,46,6,142,6,9,80,5,12,3,22,158,13,6,8,8,16,95,82,48,12,10,55,10,6,73,1,14,6,10,2,75,81,11,14,9,5,17,10,3,214,7,6,11,87,42,11,6,10,5,4,6,7,57,4,6,8,13,6,6,5,4,5,4,9,7,3,5,97,81,21,7,41,5,7,65,8,3,11,2,6,10,10,6,36,17,5,17,12,2,75,13,9,35,4,4,8,4,9,13,9,2,121,10,5,9,88,9,6,7,3,90,7,3,6,12,3,2,3,51,18,1,8,14,51,9,15,11,38,65,84,2,8,5,41,3,11,2,7,10,3,10,3,5,4,11,7,2,8,2,3,11,1,6,13,49,5,134,4,11,31,82,9,2,60,10,18,8,11,8,10,5,6,38,39,301,10,7,10,7,57,6,4,6,87,8,5,131,6,110,19,36,3,66,150,8,65,63,10,7,10,44,10,10,86,4,6,13,79,22,13,4,7,5,8,13,4,2,57,11,68,7,0,1,5,7,71,5,16,7,31,10,6,3,9,20,3,5,27,214,10,5,4,1,61,8,35,6,59,4,1,9
