x1,x2
0,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
12,10
13,11
14,12
15,13
17,14
18,15
19,16
21,17
22,18
23,19
25,20
26,21
27,22
28,23
29,24
30,25
31,26
32,27
33,28
37,29
39,30
40,31
41,32
42,33
43,34
44,35
46,36
47,37
52,38
57,39
58,40
59,41
60,42
61,43
64,44
65,45
66,46
68,47
73,48
75,49
76,50
78,51
79,52
80,53
82,54
84,55
86,56
87,57
88,58
89,59
90,60
92,61
93,62
94,63
96,64
97,65
100,66
101,67
104,68
105,69
106,70
107,71
110,72
111,73
113,74
114,75
115,76
116,77
118,78
121,79
122,80
123,81
125,82
126,83
127,84
128,85
130,86
132,87
133,88
135,89
142,90
143,91
145,92
148,93
149,94
150,95
152,96
155,97
157,98
160,99
161,100
162,101
165,102
168,103
169,104
170,105
173,106
177,107
178,108
179,109
180,110
182,111
183,112
185,113
188,114
190,115
191,116
194,117
196,118
198,119
199,120
200,121
203,122
204,123
209,124
210,125
213,126
216,127
217,128
219,129
220,130
221,131
223,132
224,133
225,134
226,135
227,136
229,137
230,138
233,139
238,140
239,141
241,142
242,143
243,144
245,145
247,146
248,147
249,148
250,149
251,150
252,151
253,152
254,153
255,154
257,155
258,156
260,157
262,158
263,159
267,160
269,161
270,162
271,163
272,164
274,165
277,166
279,167
280,168
282,169
285,170
286,171
288,172
289,173
290,174
293,175
297,176
299,177
300,178
304,179
305,180
306,181
307,182
309,183
310,184
312,185
313,186
315,187
317,188
320,189
321,190
322,191
324,192
326,193
328,194
330,195
332,196
333,197
334,198
336,199
337,200
339,201
341,202
342,203
344,204
346,205
347,206
349,207
351,208
353,209
355,210
357,211
358,212
360,213
361,214
362,215
363,216
364,217
365,218
366,219
367,220
368,221
369,222
370,223
371,224
372,225
374,226
375,227
376,228
378,229
380,230
383,231
384,232
385,233
390,234
391,235
394,236
395,237
398,238
400,239
402,240
403,241
405,242
406,243
411,244
414,245
418,246
419,247
420,248
423,249
424,250
425,251
427,252
428,253
433,254
434,255
436,256
437,257
438,258
439,259
440,260
441,261
442,262
443,263
444,264
445,265
447,266
448,267
449,268
451,269
453,270
455,271
456,272
457,273
458,274
459,275
462,276
463,277
466,278
467,279
468,280
469,281
471,282
472,283
473,284
474,285
476,286
479,287
480,288
481,289
482,290
483,291
484,292
487,293
488,294
491,295
493,296
494,297
495,298
496,299
497,300
498,301
500,302
502,303
503,304
505,305
506,306
507,307
508,308
509,309
510,310
511,311
513,312
514,313
516,314
518,315
519,316
521,317
522,318
523,319
524,320
525,321
528,322
529,323
530,324
535,325
537,326
538,327
539,328
541,329
542,330
544,331
546,332
548,333
549,334
551,335
552,336
553,337
555,338
556,339
557,340
558,341
559,342
560,343
562,344
563,345
564,346
565,347
566,348
569,349
571,350
574,351
575,352
576,353
577,354
578,355
579,356
580,357
583,358
584,359
586,360
588,361
589,362
591,363
593,364
594,365
597,366
598,367
602,368
604,369
609,370
610,371
614,372
617,373
618,374
619,375
621,376
622,377
624,378
625,379
627,380
629,381
631,382
632,383
634,384
635,385
636,386
637,387
638,388
639,389
640,390
642,391
643,392
645,393
646,394
648,395
649,396
650,397
656,398
659,399
663,400
664,401
666,402
667,403
668,404
669,405
670,406
671,407
672,408
674,409
676,410
678,411
681,412
685,413
686,414
687,415
688,416
689,417
690,418
691,419
692,420
697,421
698,422
699,423
701,424
702,425
703,426
704,427
705,428
706,429
708,430
709,431
712,432
713,433
714,434
716,435
717,436
721,437
724,438
725,439
727,440
728,441
730,442
731,443
732,444
733,445
735,446
736,447
737,448
738,449
740,450
741,451
742,452
744,453
745,454
746,455
748,456
750,457
753,458
754,459
755,460
756,461
759,462
762,463
763,464
765,465
766,466
768,467
769,468
770,469
773,470
774,471
775,472
777,473
778,474
779,475
781,476
782,477
783,478
787,479
788,480
789,481
790,482
792,483
794,484
795,485
796,486
802,487
803,488
805,489
807,490
808,491
809,492
812,493
816,494
818,495
820,496
822,497
823,498
824,499
825,500
826,501
827,502
828,503
829,504
830,505
835,506
836,507
837,508
838,509
839,510
840,511
841,512
842,513
843,514
844,515
845,516
848,517
849,518
850,519
851,520
852,521
853,522
855,523
857,524
858,525
859,526
863,527
864,528
865,529
866,530
869,531
874,532
876,533
877,534
878,535
881,536
887,537
888,538
889,539
893,540
894,541
895,542
896,543
897,544
898,545
900,546
901,547
904,548
905,549
906,550
907,551
911,552
912,553
914,554
916,555
917,556
918,557
919,558
921,559
922,560
923,561
924,562
925,563
927,564
930,565
