x1,x2
0,1
3,2
4,3
5,4
6,5
10,6
14,7
15,8
16,9
17,10
18,11
21,12
25,13
26,14
27,15
28,16
29,17
30,18
31,19
32,20
33,21
34,22
35,23
36,24
38,25
40,26
41,27
42,28
44,29
46,30
47,31
48,32
51,33
52,34
53,35
55,36
56,37
57,38
60,39
64,40
65,41
70,42
73,43
77,44
78,45
80,46
82,47
86,48
95,49
96,50
97,51
98,52
101,53
102,54
103,55
104,56
105,57
107,58
109,59
110,60
114,61
118,62
119,63
120,64
121,65
122,66
123,67
124,68
127,69
129,70
130,71
133,72
134,73
138,74
139,75
143,76
144,77
146,78
149,79
150,80
152,81
154,82
155,83
157,84
158,85
159,86
161,87
162,88
163,89
165,90
167,91
168,92
172,93
175,94
177,95
178,96
179,97
180,98
182,99
183,100
185,101
187,102
189,103
190,104
191,105
193,106
197,107
198,108
201,109
202,110
203,111
204,112
205,113
206,114
207,115
208,116
214,117
215,118
217,119
219,120
221,121
222,122
224,123
225,124
226,125
227,126
228,127
229,128
230,129
231,130
232,131
233,132
234,133
236,134
238,135
239,136
241,137
242,138
245,139
246,140
247,141
248,142
249,143
250,144
251,145
252,146
254,147
255,148
257,149
259,150
260,151
262,152
264,153
266,154
267,155
268,156
270,157
274,158
277,159
280,160
281,161
282,162
283,163
285,164
286,165
287,166
288,167
289,168
292,169
293,170
294,171
295,172
297,173
298,174
300,175
302,176
303,177
305,178
308,179
312,180
313,181
314,182
315,183
316,184
318,185
320,186
322,187
323,188
324,189
325,190
327,191
328,192
330,193
331,194
332,195
333,196
334,197
336,198
337,199
338,200
339,201
342,202
343,203
344,204
346,205
347,206
348,207
350,208
351,209
352,210
353,211
354,212
356,213
360,214
363,215
364,216
365,217
366,218
367,219
369,220
370,221
372,222
374,223
375,224
377,225
378,226
379,227
380,228
381,229
382,230
