x1,x2
6,1
6,2
6,3
2,4
6,5
6,6
2,7
6,8
6,9
6,10
6,11
3,12
6,13
6,14
6,15
6,16
6,17
2,18
6,19
2,20
5,21
6,22
2,23
6,24
6,25
2,26
2,27
6,28
1,29
4,30
6,31
2,32
6,33
2,34
6,35
6,36
6,37
6,38
6,39
6,40
6,41
6,42
2,43
6,44
6,45
6,46
6,47
6,48
6,49
2,50
1,51
2,52
6,53
2,54
6,55
6,56
6,57
5,58
6,59
6,60
6,61
2,62
8,63
6,64
2,65
6,66
6,67
2,68
6,69
6,70
6,71
6,72
2,73
6,74
6,75
2,76
6,77
6,78
6,79
2,80
6,81
2,82
5,83
1,84
6,85
2,86
2,87
6,88
5,89
6,90
2,91
6,92
6,93
6,94
2,95
8,96
6,97
6,98
6,99
2,100
5,101
6,102
6,103
2,104
6,105
8,106
6,107
6,108
2,109
2,110
5,111
3,112
2,113
2,114
2,115
6,116
6,117
6,118
5,119
6,120
6,121
6,122
6,123
4,124
1,125
6,126
1,127
6,128
6,129
6,130
6,131
2,132
6,133
2,134
6,135
2,136
7,137
6,138
2,139
6,140
6,141
6,142
6,143
2,144
6,145
6,146
2,147
6,148
5,149
6,150
2,151
5,152
6,153
6,154
6,155
6,156
6,157
6,158
6,159
6,160
6,161
6,162
6,163
6,164
5,165
6,166
6,167
6,168
2,169
6,170
2,171
6,172
5,173
6,174
6,175
6,176
2,177
6,178
6,179
1,180
5,181
2,182
2,183
2,184
6,185
5,186
6,187
6,188
7,189
6,190
6,191
2,192
6,193
5,194
6,195
6,196
2,197
8,198
3,199
6,200
2,201
2,202
6,203
2,204
6,205
6,206
2,207
6,208
6,209
6,210
6,211
2,212
6,213
2,214
2,215
6,216
8,217
6,218
6,219
1,220
6,221
6,222
1,223
6,224
6,225
2,226
6,227
1,228
2,229
6,230
6,231
6,232
6,233
2,234
2,235
6,236
6,237
1,238
2,239
2,240
2,241
6,242
6,243
2,244
2,245
6,246
6,247
6,248
6,249
6,250
6,251
8,252
6,253
6,254
2,255
6,256
6,257
6,258
6,259
2,260
2,261
6,262
2,263
6,264
2,265
6,266
2,267
2,268
3,269
6,270
6,271
2,272
6,273
8,274
6,275
6,276
6,277
6,278
6,279
6,280
6,281
2,282
6,283
6,284
8,285
6,286
1,287
2,288
5,289
6,290
6,291
6,292
6,293
6,294
6,295
6,296
6,297
6,298
6,299
9,300
2,301
2,302
6,303
6,304
5,305
2,306
4,307
2,308
6,309
2,310
2,311
6,312
2,313
8,314
2,315
6,316
6,317
2,318
6,319
2,320
2,321
1,322
6,323
2,324
6,325
6,326
6,327
6,328
6,329
6,330
6,331
2,332
6,333
6,334
6,335
6,336
6,337
6,338
6,339
6,340
2,341
6,342
6,343
6,344
2,345
6,346
6,347
1,348
3,349
6,350
6,351
6,352
2,353
5,354
6,355
2,356
6,357
2,358
6,359
6,360
2,361
6,362
6,363
6,364
5,365
6,366
6,367
2,368
6,369
6,370
8,371
2,372
2,373
6,374
3,375
6,376
6,377
6,378
6,379
6,380
6,381
6,382
5,383
6,384
2,385
6,386
6,387
2,388
4,389
6,390
2,391
6,392
3,393
5,394
6,395
5,396
6,397
6,398
6,399
6,400
6,401
2,402
6,403
2,404
6,405
6,406
2,407
6,408
6,409
2,410
2,411
6,412
1,413
5,414
6,415
2,416
6,417
2,418
6,419
6,420
6,421
6,422
6,423
6,424
6,425
6,426
2,427
6,428
6,429
3,430
6,431
6,432
6,433
2,434
6,435
2,436
6,437
2,438
6,439
6,440
6,441
5,442
6,443
6,444
6,445
2,446
8,447
6,448
2,449
6,450
6,451
2,452
6,453
6,454
6,455
6,456
6,457
6,458
6,459
2,460
2,461
6,462
6,463
2,464
6,465
2,466
5,467
6,468
6,469
2,470
2,471
6,472
6,473
6,474
2,475
6,476
6,477
6,478
2,479
8,480
6,481
6,482
6,483
6,484
2,485
6,486
6,487
2,488
6,489
8,490
6,491
6,492
2,493
2,494
6,495
3,496
2,497
6,498
2,499
6,500
6,501
6,502
5,503
6,504
6,505
6,506
1,507
5,508
1,509
6,510
6,511
6,512
6,513
6,514
6,515
2,516
4,517
2,518
6,519
2,520
4,521
6,522
2,523
2,524
6,525
5,526
6,527
2,528
6,529
6,530
6,531
6,532
6,533
6,534
2,535
5,536
6,537
6,538
6,539
6,540
6,541
6,542
6,543
6,544
6,545
6,546
6,547
2,548
5,549
2,550
2,551
6,552
2,553
2,554
2,555
6,556
6,557
6,558
6,559
6,560
2,561
6,562
6,563
1,564
6,565
2,566
2,567
2,568
6,569
5,570
6,571
2,572
1,573
6,574
6,575
2,576
6,577
1,578
6,579
6,580
6,581
2,582
6,583
6,584
2,585
2,586
1,587
2,588
6,589
6,590
2,591
6,592
1,593
6,594
6,595
2,596
6,597
2,598
2,599
1,600
8,601
5,602
6,603
6,604
5,605
6,606
5,607
6,608
6,609
2,610
6,611
5,612
2,613
6,614
6,615
6,616
6,617
2,618
6,619
6,620
5,621
6,622
2,623
2,624
5,625
6,626
6,627
2,628
2,629
6,630
6,631
6,632
6,633
6,634
6,635
9,636
6,637
6,638
2,639
6,640
6,641
6,642
5,643
2,644
2,645
6,646
8,647
1,648
2,649
6,650
2,651
2,652
3,653
6,654
6,655
2,656
6,657
4,658
6,659
6,660
6,661
6,662
6,663
6,664
6,665
2,666
6,667
6,668
9,669
1,670
6,671
2,672
1,673
6,674
6,675
6,676
6,677
6,678
6,679
6,680
5,681
6,682
6,683
2,684
2,685
2,686
6,687
6,688
6,689
2,690
6,691
2,692
6,693
2,694
2,695
6,696
2,697
8,698
2,699
6,700
2,701
2,702
6,703
2,704
2,705
1,706
6,707
2,708
6,709
6,710
6,711
6,712
6,713
2,714
6,715
8,716
6,717
6,718
6,719
6,720
6,721
6,722
6,723
6,724
2,725
6,726
6,727
6,728
6,729
6,730
6,731
6,732
6,733
6,734
6,735
6,736
2,737
4,738
6,739
2,740
6,741
2,742
6,743
6,744
2,745
6,746
5,747
6,748
5,749
6,750
6,751
6,752
6,753
6,754
8,755
2,756
2,757
6,758
6,759
1,760
6,761
4,762
6,763
6,764
6,765
6,766
5,767
6,768
6,769
6,770
6,771
2,772
6,773
6,774
2,775
6,776
3,777
1,778
6,779
3,780
6,781
6,782
6,783
5,784
6,785
2,786
6,787
2,788
5,789
6,790
2,791
6,792
6,793
2,794
2,795
6,796
6,797
5,798
6,799
2,800
6,801
2,802
6,803
6,804
6,805
1,806
6,807
6,808
6,809
6,810
2,811
6,812
6,813
3,814
6,815
6,816
6,817
2,818
1,819
2,820
6,821
2,822
6,823
1,824
6,825
6,826
6,827
6,828
6,829
2,830
8,831
6,832
2,833
6,834
6,835
2,836
6,837
6,838
6,839
6,840
2,841
6,842
6,843
6,844
6,845
6,846
6,847
2,848
6,849
2,850
4,851
6,852
6,853
2,854
2,855
6,856
4,857
6,858
2,859
6,860
6,861
6,862
2,863
8,864
6,865
6,866
6,867
2,868
2,869
6,870
6,871
2,872
6,873
8,874
6,875
6,876
2,877
2,878
6,879
5,880
2,881
2,882
2,883
6,884
6,885
6,886
5,887
1,888
6,889
6,890
6,891
1,892
6,893
6,894
5,895
6,896
6,897
6,898
6,899
2,900
6,901
2,902
6,903
2,904
6,905
2,906
2,907
6,908
6,909
4,910
6,911
2,912
6,913
2,914
6,915
6,916
6,917
6,918
2,919
5,920
6,921
6,922
6,923
6,924
6,925
6,926
6,927
6,928
6,929
6,930
6,931
6,932
6,933
6,934
6,935
6,936
2,937
2,938
2,939
6,940
6,941
6,942
6,943
6,944
2,945
6,946
6,947
6,948
7,949
2,950
2,951
2,952
5,953
5,954
1,955
6,956
5,957
6,958
1,959
2,960
6,961
6,962
6,963
6,964
6,965
8,966
6,967
6,968
2,969
2,970
6,971
2,972
6,973
6,974
2,975
6,976
4,977
6,978
6,979
2,980
6,981
2,982
2,983
5,984
8,985
6,986
6,987
5,988
1,989
1,990
6,991
6,992
6,993
2,994
5,995
4,996
2,997
6,998
6,999
6,1000
6,1001
2,1002
2,1003
6,1004
6,1005
6,1006
2,1007
2,1008
1,1009
6,1010
6,1011
2,1012
2,1013
6,1014
6,1015
6,1016
6,1017
6,1018
6,1019
8,1020
6,1021
6,1022
2,1023
6,1024
6,1025
6,1026
6,1027
2,1028
2,1029
6,1030
2,1031
6,1032
2,1033
6,1034
2,1035
2,1036
3,1037
6,1038
6,1039
2,1040
1,1041
3,1042
6,1043
6,1044
6,1045
6,1046
6,1047
6,1048
6,1049
2,1050
6,1051
6,1052
9,1053
1,1054
5,1055
2,1056
5,1057
6,1058
6,1059
6,1060
6,1061
6,1062
6,1063
6,1064
6,1065
6,1066
6,1067
2,1068
6,1069
2,1070
6,1071
6,1072
6,1073
2,1074
6,1075
2,1076
6,1077
2,1078
2,1079
6,1080
6,1081
8,1082
2,1083
6,1084
6,1085
2,1086
6,1087
2,1088
2,1089
1,1090
6,1091
2,1092
6,1093
6,1094
6,1095
7,1096
6,1097
6,1098
6,1099
5,1100
6,1101
6,1102
6,1103
6,1104
6,1105
6,1106
6,1107
6,1108
2,1109
6,1110
6,1111
6,1112
6,1113
6,1114
6,1115
6,1116
6,1117
6,1118
6,1119
6,1120
2,1121
6,1122
6,1123
2,1124
5,1125
2,1126
6,1127
6,1128
2,1129
6,1130
6,1131
6,1132
8,1133
6,1134
6,1135
2,1136
5,1137
6,1138
8,1139
2,1140
2,1141
6,1142
3,1143
6,1144
6,1145
1,1146
6,1147
6,1148
6,1149
6,1150
6,1151
6,1152
6,1153
6,1154
6,1155
2,1156
6,1157
6,1158
2,1159
6,1160
6,1161
6,1162
6,1163
3,1164
6,1165
6,1166
6,1167
5,1168
6,1169
2,1170
6,1171
2,1172
6,1173
6,1174
2,1175
6,1176
6,1177
2,1178
2,1179
6,1180
5,1181
4,1182
6,1183
2,1184
6,1185
2,1186
6,1187
6,1188
6,1189
6,1190
6,1191
6,1192
6,1193
6,1194
2,1195
6,1196
6,1197
6,1198
6,1199
6,1200
6,1201
2,1202
5,1203
2,1204
6,1205
2,1206
6,1207
6,1208
6,1209
6,1210
6,1211
6,1212
6,1213
2,1214
8,1215
6,1216
2,1217
6,1218
6,1219
2,1220
6,1221
6,1222
6,1223
6,1224
2,1225
6,1226
6,1227
2,1228
2,1229
6,1230
6,1231
2,1232
6,1233
2,1234
6,1235
4,1236
6,1237
2,1238
2,1239
6,1240
5,1241
6,1242
5,1243
6,1244
6,1245
6,1246
2,1247
8,1248
6,1249
6,1250
6,1251
6,1252
6,1253
7,1254
6,1255
2,1256
6,1257
8,1258
6,1259
6,1260
2,1261
2,1262
1,1263
3,1264
2,1265
2,1266
6,1267
6,1268
6,1269
6,1270
5,1271
1,1272
6,1273
6,1274
6,1275
6,1276
5,1277
6,1278
6,1279
6,1280
6,1281
6,1282
6,1283
2,1284
6,1285
6,1286
6,1287
2,1288
6,1289
6,1290
2,1291
6,1292
