x1,x2
6,1
6,2
6,3
6,4
2,5
6,6
6,7
6,8
6,9
5,10
6,11
6,12
6,13
5,14
9,15
6,16
1,17
8,18
8,19
2,20
5,21
6,22
6,23
8,24
6,25
6,26
6,27
8,28
2,29
6,30
6,31
2,32
8,33
8,34
6,35
2,36
6,37
6,38
2,39
8,40
6,41
6,42
2,43
8,44
2,45
6,46
6,47
6,48
6,49
5,50
6,51
6,52
2,53
8,54
6,55
5,56
6,57
9,58
6,59
6,60
2,61
6,62
6,63
6,64
6,65
6,66
6,67
6,68
6,69
2,70
8,71
6,72
6,73
6,74
6,75
8,76
6,77
2,78
5,79
6,80
2,81
6,82
6,83
6,84
5,85
6,86
6,87
2,88
5,89
6,90
8,91
6,92
6,93
6,94
6,95
5,96
2,97
1,98
6,99
6,100
6,101
6,102
6,103
2,104
5,105
2,106
1,107
6,108
6,109
2,110
6,111
6,112
2,113
6,114
6,115
6,116
2,117
1,118
8,119
9,120
3,121
6,122
6,123
6,124
6,125
6,126
6,127
1,128
6,129
6,130
6,131
6,132
2,133
6,134
6,135
8,136
6,137
8,138
6,139
6,140
6,141
6,142
5,143
6,144
6,145
6,146
5,147
2,148
6,149
5,150
2,151
5,152
2,153
6,154
6,155
6,156
2,157
6,158
6,159
5,160
5,161
2,162
6,163
6,164
6,165
6,166
6,167
5,168
2,169
6,170
2,171
6,172
6,173
5,174
6,175
6,176
6,177
6,178
6,179
6,180
6,181
8,182
6,183
6,184
6,185
3,186
9,187
8,188
6,189
6,190
6,191
6,192
6,193
2,194
2,195
6,196
5,197
2,198
5,199
2,200
5,201
2,202
6,203
6,204
5,205
6,206
6,207
6,208
8,209
6,210
2,211
6,212
6,213
8,214
8,215
6,216
6,217
8,218
6,219
1,220
6,221
2,222
6,223
2,224
3,225
1,226
2,227
2,228
1,229
6,230
6,231
6,232
8,233
6,234
5,235
8,236
6,237
2,238
2,239
6,240
6,241
6,242
6,243
6,244
6,245
6,246
2,247
6,248
6,249
6,250
6,251
6,252
6,253
2,254
2,255
6,256
2,257
5,258
8,259
6,260
6,261
5,262
6,263
2,264
6,265
6,266
6,267
3,268
6,269
6,270
3,271
6,272
2,273
2,274
6,275
6,276
6,277
6,278
2,279
6,280
8,281
2,282
6,283
6,284
6,285
6,286
6,287
8,288
6,289
6,290
6,291
2,292
9,293
6,294
6,295
6,296
2,297
5,298
6,299
4,300
6,301
6,302
2,303
5,304
2,305
5,306
3,307
6,308
2,309
6,310
6,311
6,312
9,313
5,314
1,315
6,316
6,317
6,318
9,319
6,320
6,321
6,322
3,323
6,324
6,325
2,326
6,327
6,328
2,329
2,330
6,331
6,332
6,333
2,334
6,335
8,336
5,337
6,338
5,339
6,340
6,341
6,342
2,343
6,344
6,345
6,346
2,347
6,348
6,349
6,350
6,351
6,352
6,353
6,354
2,355
6,356
6,357
8,358
2,359
6,360
6,361
6,362
6,363
6,364
6,365
6,366
6,367
6,368
5,369
6,370
6,371
3,372
6,373
2,374
6,375
6,376
2,377
6,378
6,379
6,380
1,381
6,382
6,383
2,384
6,385
6,386
6,387
6,388
6,389
6,390
6,391
6,392
6,393
6,394
6,395
6,396
6,397
5,398
8,399
5,400
1,401
8,402
2,403
2,404
8,405
6,406
6,407
8,408
6,409
6,410
6,411
8,412
2,413
6,414
6,415
2,416
5,417
8,418
2,419
8,420
6,421
6,422
2,423
8,424
6,425
6,426
6,427
8,428
2,429
6,430
6,431
6,432
6,433
6,434
6,435
6,436
2,437
9,438
6,439
6,440
6,441
2,442
6,443
6,444
6,445
6,446
6,447
6,448
1,449
7,450
6,451
6,452
6,453
2,454
3,455
6,456
2,457
6,458
6,459
2,460
6,461
2,462
6,463
5,464
2,465
6,466
6,467
6,468
6,469
6,470
6,471
2,472
5,473
6,474
5,475
6,476
6,477
6,478
6,479
1,480
6,481
6,482
6,483
6,484
6,485
6,486
6,487
2,488
5,489
6,490
4,491
6,492
6,493
2,494
6,495
6,496
2,497
6,498
6,499
6,500
6,501
1,502
8,503
8,504
8,505
6,506
6,507
6,508
6,509
6,510
5,511
3,512
6,513
6,514
6,515
6,516
2,517
6,518
6,519
8,520
6,521
8,522
6,523
6,524
6,525
5,526
1,527
6,528
6,529
6,530
5,531
2,532
6,533
6,534
2,535
5,536
2,537
6,538
6,539
6,540
2,541
6,542
6,543
6,544
1,545
2,546
6,547
6,548
6,549
4,550
6,551
5,552
2,553
6,554
2,555
6,556
6,557
1,558
6,559
6,560
6,561
6,562
6,563
2,564
6,565
5,566
6,567
6,568
6,569
4,570
2,571
9,572
6,573
6,574
6,575
6,576
6,577
2,578
2,579
6,580
5,581
2,582
5,583
2,584
5,585
2,586
6,587
6,588
5,589
5,590
6,591
6,592
8,593
6,594
2,595
6,596
5,597
2,598
3,599
6,600
6,601
8,602
6,603
6,604
6,605
2,606
6,607
6,608
6,609
6,610
2,611
2,612
5,613
6,614
6,615
6,616
8,617
5,618
6,619
8,620
6,621
2,622
2,623
6,624
6,625
6,626
6,627
6,628
6,629
6,630
2,631
6,632
6,633
6,634
6,635
6,636
6,637
2,638
2,639
6,640
2,641
5,642
9,643
6,644
6,645
5,646
6,647
3,648
6,649
6,650
6,651
5,652
6,653
6,654
6,655
6,656
2,657
2,658
6,659
6,660
6,661
6,662
2,663
6,664
8,665
7,666
6,667
6,668
6,669
6,670
6,671
8,672
6,673
6,674
6,675
6,676
8,677
6,678
6,679
6,680
2,681
8,682
6,683
5,684
6,685
6,686
2,687
6,688
8,689
5,690
6,691
6,692
2,693
6,694
6,695
6,696
9,697
5,698
6,699
6,700
6,701
4,702
8,703
5,704
6,705
6,706
8,707
6,708
6,709
2,710
6,711
6,712
2,713
6,714
6,715
7,716
6,717
6,718
6,719
2,720
5,721
6,722
5,723
6,724
6,725
6,726
2,727
6,728
6,729
6,730
2,731
6,732
6,733
6,734
6,735
6,736
6,737
2,738
6,739
6,740
6,741
8,742
2,743
6,744
6,745
6,746
6,747
6,748
6,749
6,750
6,751
6,752
1,753
6,754
6,755
6,756
6,757
2,758
6,759
1,760
6,761
6,762
6,763
6,764
1,765
6,766
6,767
6,768
6,769
2,770
5,771
6,772
6,773
6,774
6,775
6,776
6,777
5,778
6,779
6,780
6,781
5,782
8,783
6,784
5,785
5,786
2,787
2,788
8,789
6,790
6,791
8,792
6,793
6,794
6,795
8,796
2,797
6,798
6,799
8,800
9,801
3,802
2,803
9,804
6,805
6,806
2,807
5,808
6,809
5,810
2,811
2,812
2,813
6,814
6,815
6,816
6,817
6,818
6,819
6,820
2,821
8,822
6,823
1,824
6,825
8,826
6,827
6,828
6,829
6,830
6,831
6,832
5,833
6,834
6,835
6,836
6,837
6,838
8,839
6,840
6,841
6,842
6,843
8,844
6,845
2,846
6,847
1,848
2,849
6,850
6,851
6,852
6,853
6,854
6,855
2,856
5,857
6,858
8,859
6,860
6,861
6,862
6,863
5,864
6,865
1,866
2,867
6,868
6,869
6,870
6,871
9,872
1,873
6,874
5,875
6,876
6,877
2,878
6,879
6,880
2,881
6,882
6,883
6,884
6,885
5,886
8,887
8,888
5,889
6,890
6,891
6,892
6,893
6,894
5,895
3,896
6,897
6,898
6,899
6,900
2,901
6,902
6,903
8,904
6,905
8,906
6,907
6,908
6,909
5,910
5,911
6,912
6,913
6,914
5,915
2,916
6,917
6,918
2,919
5,920
2,921
6,922
6,923
6,924
2,925
6,926
6,927
1,928
1,929
2,930
6,931
6,932
6,933
6,934
6,935
5,936
2,937
6,938
2,939
6,940
6,941
1,942
6,943
6,944
2,945
6,946
6,947
6,948
6,949
8,950
6,951
6,952
6,953
3,954
2,955
8,956
6,957
3,958
6,959
6,960
6,961
2,962
2,963
6,964
5,965
2,966
5,967
9,968
1,969
2,970
6,971
6,972
1,973
6,974
6,975
6,976
8,977
6,978
2,979
6,980
5,981
8,982
8,983
6,984
6,985
2,986
6,987
5,988
6,989
2,990
6,991
6,992
6,993
5,994
2,995
6,996
5,997
6,998
6,999
6,1000
8,1001
6,1002
1,1003
8,1004
6,1005
2,1006
2,1007
6,1008
6,1009
6,1010
6,1011
6,1012
6,1013
6,1014
2,1015
6,1016
6,1017
6,1018
6,1019
2,1020
6,1021
2,1022
2,1023
6,1024
2,1025
5,1026
8,1027
6,1028
6,1029
5,1030
6,1031
3,1032
3,1033
6,1034
6,1035
3,1036
5,1037
6,1038
2,1039
6,1040
2,1041
2,1042
6,1043
6,1044
6,1045
6,1046
2,1047
6,1048
2,1049
2,1050
6,1051
6,1052
6,1053
6,1054
6,1055
8,1056
6,1057
6,1058
6,1059
2,1060
8,1061
6,1062
6,1063
6,1064
2,1065
3,1066
6,1067
5,1068
6,1069
6,1070
2,1071
6,1072
2,1073
5,1074
6,1075
6,1076
2,1077
6,1078
6,1079
6,1080
8,1081
5,1082
5,1083
6,1084
6,1085
5,1086
8,1087
5,1088
6,1089
6,1090
8,1091
6,1092
6,1093
2,1094
6,1095
6,1096
2,1097
2,1098
6,1099
6,1100
6,1101
6,1102
6,1103
2,1104
5,1105
6,1106
5,1107
2,1108
6,1109
6,1110
2,1111
6,1112
6,1113
6,1114
6,1115
6,1116
6,1117
6,1118
6,1119
6,1120
6,1121
6,1122
2,1123
6,1124
6,1125
3,1126
2,1127
6,1128
6,1129
6,1130
6,1131
6,1132
1,1133
6,1134
6,1135
6,1136
5,1137
6,1138
6,1139
5,1140
6,1141
2,1142
6,1143
6,1144
2,1145
6,1146
6,1147
6,1148
5,1149
6,1150
6,1151
2,1152
1,1153
6,1154
6,1155
6,1156
6,1157
6,1158
6,1159
6,1160
6,1161
5,1162
6,1163
6,1164
6,1165
5,1166
8,1167
6,1168
5,1169
5,1170
2,1171
2,1172
8,1173
6,1174
6,1175
8,1176
6,1177
6,1178
6,1179
8,1180
2,1181
6,1182
6,1183
2,1184
9,1185
3,1186
6,1187
2,1188
6,1189
6,1190
2,1191
8,1192
6,1193
6,1194
2,1195
2,1196
2,1197
6,1198
2,1199
6,1200
6,1201
1,1202
6,1203
6,1204
2,1205
9,1206
6,1207
6,1208
6,1209
2,1210
6,1211
6,1212
6,1213
3,1214
6,1215
6,1216
5,1217
6,1218
6,1219
6,1220
6,1221
6,1222
3,1223
6,1224
6,1225
6,1226
6,1227
2,1228
6,1229
2,1230
6,1231
6,1232
2,1233
6,1234
6,1235
6,1236
1,1237
6,1238
6,1239
2,1240
4,1241
6,1242
8,1243
6,1244
6,1245
6,1246
5,1247
5,1248
6,1249
6,1250
6,1251
6,1252
6,1253
6,1254
6,1255
2,1256
5,1257
6,1258
5,1259
6,1260
6,1261
2,1262
6,1263
6,1264
2,1265
6,1266
6,1267
6,1268
6,1269
5,1270
8,1271
8,1272
3,1273
6,1274
6,1275
2,1276
6,1277
6,1278
6,1279
8,1280
6,1281
6,1282
6,1283
6,1284
6,1285
6,1286
6,1287
8,1288
6,1289
8,1290
2,1291
2,1292
