x1,x2
2,1
6,2
6,3
6,4
6,5
6,6
6,7
6,8
5,9
6,10
6,11
2,12
2,13
2,14
6,15
5,16
2,17
6,18
5,19
6,20
5,21
6,22
6,23
2,24
6,25
2,26
6,27
6,28
6,29
2,30
6,31
2,32
4,33
2,34
6,35
7,36
6,37
8,38
8,39
6,40
6,41
6,42
6,43
6,44
6,45
6,46
6,47
6,48
6,49
6,50
6,51
6,52
5,53
6,54
6,55
6,56
5,57
6,58
2,59
6,60
6,61
5,62
6,63
6,64
8,65
6,66
6,67
2,68
2,69
6,70
5,71
6,72
5,73
6,74
2,75
6,76
4,77
3,78
2,79
2,80
6,81
6,82
6,83
6,84
6,85
8,86
6,87
6,88
6,89
5,90
6,91
2,92
3,93
1,94
6,95
6,96
1,97
6,98
4,99
6,100
6,101
6,102
3,103
4,104
6,105
1,106
5,107
6,108
6,109
1,110
5,111
6,112
3,113
6,114
6,115
4,116
6,117
6,118
6,119
6,120
5,121
6,122
6,123
6,124
6,125
8,126
2,127
6,128
6,129
6,130
6,131
6,132
6,133
6,134
6,135
6,136
6,137
6,138
6,139
8,140
2,141
6,142
6,143
8,144
8,145
6,146
6,147
2,148
6,149
6,150
6,151
6,152
6,153
6,154
2,155
5,156
1,157
6,158
6,159
1,160
6,161
1,162
6,163
2,164
6,165
6,166
6,167
6,168
6,169
6,170
2,171
6,172
6,173
6,174
6,175
1,176
6,177
5,178
6,179
1,180
6,181
6,182
6,183
6,184
6,185
1,186
6,187
6,188
8,189
5,190
6,191
6,192
6,193
6,194
9,195
6,196
6,197
6,198
2,199
9,200
6,201
6,202
6,203
6,204
2,205
2,206
2,207
5,208
8,209
6,210
6,211
2,212
6,213
6,214
6,215
6,216
6,217
6,218
4,219
2,220
6,221
6,222
6,223
6,224
3,225
6,226
2,227
6,228
6,229
3,230
6,231
2,232
6,233
6,234
6,235
6,236
5,237
3,238
2,239
6,240
6,241
6,242
3,243
6,244
6,245
6,246
2,247
7,248
6,249
6,250
8,251
6,252
6,253
6,254
2,255
6,256
