x1,x2
6,1
6,2
6,3
5,4
6,5
6,6
6,7
6,8
8,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
5,18
2,19
6,20
6,21
6,22
2,23
6,24
6,25
9,26
6,27
6,28
5,29
6,30
6,31
6,32
6,33
6,34
6,35
4,36
6,37
2,38
6,39
6,40
6,41
5,42
6,43
6,44
2,45
6,46
6,47
6,48
6,49
2,50
6,51
6,52
5,53
6,54
6,55
6,56
6,57
6,58
2,59
1,60
1,61
2,62
6,63
5,64
6,65
6,66
6,67
6,68
6,69
2,70
6,71
6,72
6,73
6,74
6,75
6,76
6,77
6,78
8,79
6,80
6,81
6,82
6,83
6,84
5,85
8,86
2,87
6,88
3,89
9,90
2,91
2,92
2,93
9,94
6,95
2,96
6,97
6,98
6,99
9,100
2,101
6,102
9,103
4,104
6,105
2,106
6,107
6,108
6,109
6,110
6,111
2,112
2,113
6,114
8,115
6,116
6,117
5,118
5,119
6,120
6,121
6,122
6,123
6,124
6,125
2,126
9,127
6,128
6,129
5,130
6,131
6,132
9,133
6,134
4,135
6,136
2,137
6,138
6,139
6,140
2,141
5,142
6,143
5,144
4,145
2,146
9,147
2,148
2,149
2,150
6,151
6,152
6,153
5,154
6,155
5,156
2,157
6,158
6,159
6,160
6,161
1,162
1,163
1,164
1,165
2,166
6,167
6,168
6,169
6,170
5,171
6,172
6,173
6,174
1,175
2,176
5,177
2,178
2,179
6,180
2,181
3,182
6,183
8,184
6,185
4,186
6,187
6,188
6,189
6,190
5,191
6,192
1,193
5,194
6,195
6,196
6,197
6,198
6,199
6,200
6,201
1,202
2,203
6,204
6,205
6,206
6,207
6,208
2,209
1,210
6,211
2,212
6,213
6,214
2,215
6,216
8,217
6,218
2,219
2,220
5,221
6,222
6,223
6,224
6,225
6,226
2,227
6,228
6,229
3,230
6,231
6,232
6,233
6,234
6,235
6,236
5,237
5,238
6,239
6,240
6,241
2,242
6,243
6,244
2,245
6,246
8,247
6,248
6,249
6,250
6,251
6,252
6,253
6,254
6,255
6,256
8,257
6,258
6,259
6,260
2,261
6,262
2,263
6,264
6,265
6,266
6,267
2,268
6,269
6,270
2,271
9,272
6,273
6,274
6,275
6,276
6,277
6,278
2,279
6,280
6,281
8,282
2,283
2,284
4,285
6,286
2,287
6,288
1,289
3,290
6,291
6,292
2,293
5,294
1,295
5,296
1,297
6,298
6,299
6,300
6,301
8,302
6,303
6,304
1,305
8,306
8,307
6,308
6,309
2,310
5,311
6,312
6,313
5,314
6,315
6,316
2,317
6,318
6,319
6,320
6,321
5,322
2,323
6,324
6,325
2,326
1,327
6,328
6,329
6,330
6,331
6,332
6,333
6,334
6,335
6,336
6,337
6,338
2,339
6,340
2,341
1,342
2,343
6,344
6,345
6,346
6,347
6,348
6,349
6,350
7,351
2,352
6,353
2,354
6,355
9,356
6,357
6,358
2,359
6,360
2,361
6,362
2,363
6,364
2,365
2,366
5,367
6,368
6,369
9,370
6,371
2,372
1,373
2,374
2,375
6,376
6,377
6,378
6,379
6,380
2,381
6,382
2,383
8,384
6,385
6,386
6,387
5,388
6,389
2,390
6,391
6,392
8,393
6,394
6,395
6,396
6,397
6,398
6,399
6,400
6,401
5,402
2,403
5,404
6,405
6,406
2,407
6,408
6,409
2,410
2,411
5,412
6,413
6,414
6,415
6,416
6,417
6,418
6,419
6,420
1,421
6,422
6,423
6,424
2,425
5,426
6,427
6,428
2,429
4,430
6,431
6,432
6,433
2,434
6,435
6,436
5,437
6,438
6,439
6,440
6,441
6,442
6,443
6,444
5,445
2,446
6,447
5,448
6,449
6,450
6,451
6,452
6,453
2,454
6,455
6,456
6,457
6,458
6,459
6,460
6,461
6,462
8,463
6,464
2,465
6,466
6,467
6,468
5,469
8,470
6,471
6,472
8,473
2,474
2,475
6,476
2,477
9,478
7,479
2,480
6,481
2,482
6,483
9,484
2,485
6,486
9,487
6,488
6,489
2,490
6,491
6,492
6,493
6,494
6,495
2,496
2,497
6,498
2,499
6,500
6,501
4,502
5,503
6,504
6,505
6,506
6,507
6,508
6,509
4,510
9,511
6,512
6,513
5,514
6,515
6,516
9,517
4,518
1,519
6,520
2,521
6,522
6,523
5,524
2,525
1,526
6,527
5,528
5,529
2,530
8,531
2,532
2,533
2,534
6,535
6,536
6,537
1,538
6,539
5,540
2,541
1,542
6,543
6,544
5,545
6,546
4,547
5,548
5,549
2,550
6,551
6,552
6,553
6,554
5,555
6,556
1,557
6,558
6,559
2,560
8,561
2,562
2,563
6,564
6,565
8,566
6,567
8,568
6,569
5,570
6,571
6,572
6,573
6,574
6,575
6,576
6,577
5,578
1,579
6,580
6,581
6,582
1,583
6,584
6,585
1,586
2,587
6,588
6,589
6,590
6,591
6,592
2,593
6,594
6,595
2,596
6,597
6,598
6,599
6,600
8,601
6,602
9,603
2,604
6,605
6,606
6,607
6,608
6,609
6,610
2,611
6,612
6,613
3,614
1,615
6,616
1,617
6,618
6,619
6,620
5,621
5,622
6,623
6,624
6,625
2,626
6,627
6,628
2,629
6,630
2,631
6,632
6,633
2,634
6,635
6,636
6,637
6,638
2,639
6,640
8,641
6,642
6,643
6,644
2,645
6,646
2,647
5,648
6,649
6,650
6,651
2,652
6,653
6,654
2,655
9,656
6,657
6,658
6,659
6,660
6,661
6,662
2,663
6,664
6,665
8,666
6,667
2,668
5,669
6,670
2,671
6,672
1,673
8,674
6,675
6,676
2,677
5,678
1,679
1,680
5,681
6,682
6,683
6,684
6,685
9,686
6,687
6,688
6,689
8,690
9,691
6,692
6,693
8,694
1,695
6,696
6,697
6,698
6,699
6,700
2,701
6,702
7,703
6,704
6,705
1,706
2,707
6,708
6,709
2,710
5,711
6,712
1,713
6,714
6,715
6,716
5,717
6,718
6,719
6,720
6,721
2,722
2,723
6,724
2,725
1,726
2,727
6,728
6,729
6,730
6,731
6,732
6,733
6,734
2,735
2,736
6,737
2,738
6,739
2,740
6,741
6,742
2,743
2,744
2,745
6,746
2,747
6,748
2,749
2,750
1,751
1,752
6,753
2,754
6,755
2,756
1,757
6,758
6,759
6,760
6,761
6,762
6,763
2,764
8,765
6,766
2,767
9,768
6,769
2,770
6,771
5,772
1,773
2,774
6,775
5,776
8,777
6,778
6,779
6,780
6,781
6,782
6,783
6,784
6,785
5,786
2,787
5,788
6,789
3,790
9,791
6,792
6,793
9,794
8,795
1,796
5,797
6,798
6,799
2,800
6,801
6,802
6,803
5,804
6,805
6,806
6,807
6,808
6,809
1,810
6,811
6,812
2,813
6,814
6,815
6,816
6,817
2,818
6,819
6,820
5,821
6,822
6,823
6,824
6,825
6,826
6,827
6,828
1,829
2,830
6,831
5,832
6,833
6,834
6,835
6,836
6,837
2,838
6,839
6,840
3,841
6,842
6,843
6,844
6,845
6,846
3,847
5,848
6,849
6,850
7,851
4,852
8,853
8,854
6,855
6,856
3,857
2,858
2,859
2,860
2,861
9,862
4,863
2,864
6,865
6,866
6,867
9,868
2,869
6,870
9,871
6,872
6,873
2,874
6,875
6,876
6,877
6,878
6,879
2,880
2,881
6,882
2,883
6,884
6,885
6,886
6,887
6,888
5,889
6,890
6,891
6,892
6,893
2,894
9,895
6,896
6,897
4,898
6,899
6,900
9,901
6,902
5,903
6,904
2,905
6,906
6,907
1,908
2,909
1,910
4,911
4,912
5,913
2,914
9,915
2,916
2,917
6,918
6,919
6,920
6,921
5,922
6,923
5,924
2,925
1,926
6,927
6,928
6,929
1,930
1,931
5,932
6,933
2,934
6,935
6,936
6,937
6,938
1,939
6,940
6,941
6,942
1,943
9,944
8,945
2,946
2,947
6,948
6,949
8,950
6,951
8,952
2,953
5,954
6,955
6,956
6,957
6,958
1,959
1,960
1,961
1,962
1,963
6,964
6,965
6,966
1,967
6,968
6,969
5,970
2,971
6,972
3,973
6,974
6,975
6,976
2,977
6,978
6,979
2,980
6,981
6,982
6,983
6,984
3,985
6,986
2,987
2,988
6,989
6,990
6,991
6,992
6,993
6,994
2,995
6,996
6,997
3,998
1,999
6,1000
6,1001
6,1002
6,1003
6,1004
5,1005
5,1006
6,1007
6,1008
2,1009
2,1010
6,1011
1,1012
2,1013
6,1014
2,1015
6,1016
6,1017
2,1018
6,1019
6,1020
6,1021
6,1022
6,1023
6,1024
8,1025
6,1026
6,1027
6,1028
9,1029
6,1030
2,1031
6,1032
6,1033
6,1034
6,1035
2,1036
6,1037
6,1038
2,1039
9,1040
6,1041
6,1042
6,1043
6,1044
6,1045
6,1046
2,1047
6,1048
6,1049
3,1050
6,1051
2,1052
1,1053
6,1054
2,1055
6,1056
5,1057
3,1058
6,1059
6,1060
2,1061
5,1062
1,1063
1,1064
4,1065
6,1066
6,1067
6,1068
6,1069
8,1070
6,1071
6,1072
5,1073
2,1074
2,1075
6,1076
6,1077
2,1078
8,1079
6,1080
6,1081
6,1082
6,1083
6,1084
2,1085
6,1086
6,1087
6,1088
6,1089
5,1090
2,1091
6,1092
6,1093
2,1094
6,1095
6,1096
5,1097
6,1098
6,1099
6,1100
6,1101
6,1102
6,1103
6,1104
6,1105
6,1106
2,1107
6,1108
2,1109
5,1110
2,1111
6,1112
6,1113
6,1114
6,1115
2,1116
6,1117
6,1118
2,1119
2,1120
6,1121
2,1122
6,1123
8,1124
6,1125
6,1126
2,1127
6,1128
2,1129
6,1130
2,1131
6,1132
2,1133
2,1134
5,1135
6,1136
6,1137
2,1138
6,1139
2,1140
5,1141
2,1142
6,1143
6,1144
6,1145
6,1146
6,1147
6,1148
2,1149
6,1150
2,1151
8,1152
6,1153
6,1154
6,1155
5,1156
4,1157
2,1158
6,1159
1,1160
8,1161
6,1162
6,1163
6,1164
6,1165
6,1166
6,1167
6,1168
6,1169
5,1170
2,1171
1,1172
6,1173
6,1174
2,1175
2,1176
6,1177
9,1178
6,1179
5,1180
5,1181
6,1182
6,1183
6,1184
6,1185
6,1186
6,1187
1,1188
5,1189
6,1190
6,1191
6,1192
6,1193
1,1194
6,1195
6,1196
2,1197
5,1198
6,1199
6,1200
6,1201
2,1202
6,1203
6,1204
5,1205
6,1206
6,1207
6,1208
6,1209
6,1210
6,1211
1,1212
5,1213
2,1214
6,1215
5,1216
6,1217
6,1218
6,1219
6,1220
6,1221
2,1222
6,1223
6,1224
6,1225
6,1226
6,1227
6,1228
6,1229
6,1230
8,1231
6,1232
2,1233
6,1234
6,1235
6,1236
9,1237
2,1238
6,1239
6,1240
3,1241
2,1242
2,1243
6,1244
2,1245
8,1246
6,1247
2,1248
6,1249
6,1250
6,1251
9,1252
2,1253
6,1254
2,1255
6,1256
6,1257
2,1258
6,1259
6,1260
6,1261
6,1262
6,1263
9,1264
2,1265
6,1266
2,1267
6,1268
6,1269
6,1270
6,1271
6,1272
6,1273
6,1274
6,1275
6,1276
6,1277
6,1278
2,1279
6,1280
6,1281
5,1282
6,1283
6,1284
2,1285
1,1286
1,1287
6,1288
2,1289
6,1290
6,1291
5,1292
