x1,x2
9,1
6,2
2,3
6,4
6,5
6,6
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
6,17
6,18
2,19
6,20
2,21
6,22
6,23
9,24
6,25
1,26
2,27
6,28
6,29
6,30
6,31
1,32
6,33
9,34
2,35
6,36
6,37
2,38
6,39
6,40
2,41
3,42
6,43
6,44
5,45
6,46
2,47
4,48
6,49
6,50
6,51
6,52
6,53
6,54
6,55
2,56
6,57
6,58
6,59
6,60
6,61
6,62
6,63
6,64
6,65
6,66
6,67
5,68
6,69
5,70
6,71
6,72
6,73
6,74
6,75
6,76
6,77
6,78
6,79
2,80
6,81
6,82
6,83
8,84
6,85
6,86
6,87
6,88
6,89
6,90
6,91
6,92
6,93
6,94
6,95
2,96
6,97
6,98
2,99
6,100
6,101
6,102
6,103
6,104
6,105
6,106
6,107
6,108
6,109
2,110
6,111
6,112
6,113
2,114
6,115
6,116
6,117
6,118
6,119
6,120
2,121
6,122
6,123
6,124
2,125
6,126
6,127
6,128
6,129
6,130
6,131
5,132
2,133
6,134
6,135
6,136
6,137
6,138
6,139
6,140
6,141
6,142
6,143
5,144
6,145
6,146
6,147
6,148
6,149
6,150
6,151
6,152
6,153
6,154
8,155
2,156
2,157
6,158
6,159
2,160
6,161
6,162
2,163
6,164
6,165
2,166
2,167
6,168
2,169
6,170
6,171
2,172
6,173
6,174
2,175
6,176
6,177
2,178
2,179
2,180
6,181
6,182
2,183
6,184
8,185
6,186
6,187
6,188
6,189
6,190
6,191
5,192
6,193
6,194
2,195
6,196
6,197
1,198
6,199
2,200
6,201
6,202
6,203
6,204
6,205
5,206
6,207
6,208
6,209
6,210
3,211
6,212
6,213
6,214
6,215
6,216
6,217
2,218
6,219
6,220
6,221
5,222
6,223
2,224
6,225
6,226
6,227
6,228
2,229
6,230
6,231
2,232
6,233
6,234
1,235
6,236
6,237
6,238
6,239
6,240
6,241
6,242
6,243
8,244
6,245
6,246
6,247
6,248
2,249
6,250
2,251
6,252
6,253
6,254
6,255
6,256
6,257
2,258
6,259
6,260
6,261
6,262
6,263
2,264
8,265
6,266
6,267
6,268
6,269
6,270
6,271
6,272
6,273
6,274
8,275
6,276
6,277
6,278
6,279
6,280
6,281
6,282
6,283
6,284
6,285
6,286
6,287
2,288
6,289
6,290
9,291
2,292
6,293
6,294
5,295
6,296
2,297
2,298
6,299
2,300
5,301
6,302
2,303
6,304
2,305
3,306
6,307
5,308
6,309
2,310
6,311
2,312
6,313
9,314
6,315
6,316
6,317
6,318
2,319
6,320
6,321
6,322
2,323
6,324
6,325
2,326
6,327
6,328
6,329
6,330
6,331
6,332
2,333
1,334
6,335
6,336
8,337
1,338
6,339
6,340
6,341
2,342
6,343
6,344
6,345
6,346
6,347
5,348
6,349
6,350
6,351
6,352
6,353
2,354
6,355
5,356
6,357
6,358
6,359
6,360
6,361
2,362
6,363
6,364
6,365
2,366
6,367
6,368
2,369
6,370
2,371
5,372
6,373
6,374
9,375
6,376
2,377
6,378
2,379
6,380
6,381
6,382
6,383
8,384
2,385
6,386
6,387
6,388
6,389
6,390
6,391
6,392
6,393
6,394
6,395
6,396
6,397
6,398
4,399
6,400
6,401
6,402
2,403
6,404
2,405
6,406
6,407
9,408
6,409
6,410
2,411
6,412
6,413
6,414
6,415
1,416
6,417
5,418
2,419
6,420
6,421
2,422
6,423
6,424
6,425
3,426
6,427
6,428
5,429
6,430
2,431
6,432
6,433
6,434
6,435
4,436
6,437
6,438
6,439
6,440
6,441
6,442
6,443
6,444
4,445
6,446
6,447
6,448
6,449
6,450
6,451
6,452
6,453
1,454
6,455
6,456
6,457
2,458
6,459
6,460
6,461
6,462
6,463
2,464
6,465
6,466
5,467
8,468
6,469
6,470
6,471
6,472
6,473
6,474
6,475
