x1,x2
6,1
6,2
6,3
6,4
6,5
2,6
2,7
8,8
6,9
1,10
6,11
9,12
9,13
2,14
6,15
6,16
6,17
2,18
6,19
4,20
6,21
1,22
6,23
6,24
6,25
6,26
6,27
6,28
1,29
6,30
6,31
6,32
6,33
6,34
6,35
6,36
6,37
2,38
6,39
6,40
6,41
2,42
7,43
2,44
9,45
2,46
3,47
6,48
4,49
6,50
5,51
2,52
6,53
6,54
1,55
6,56
5,57
6,58
6,59
1,60
5,61
6,62
6,63
6,64
6,65
6,66
6,67
6,68
5,69
6,70
2,71
1,72
5,73
6,74
6,75
6,76
6,77
2,78
6,79
6,80
2,81
6,82
6,83
9,84
9,85
6,86
2,87
8,88
7,89
6,90
7,91
2,92
2,93
6,94
6,95
6,96
6,97
6,98
5,99
5,100
6,101
6,102
4,103
1,104
6,105
6,106
6,107
6,108
6,109
2,110
8,111
6,112
2,113
9,114
2,115
6,116
6,117
5,118
6,119
6,120
6,121
8,122
6,123
2,124
6,125
2,126
6,127
6,128
6,129
6,130
4,131
6,132
6,133
6,134
5,135
6,136
6,137
6,138
5,139
2,140
6,141
1,142
6,143
6,144
6,145
6,146
6,147
6,148
2,149
6,150
6,151
6,152
2,153
5,154
6,155
5,156
6,157
5,158
6,159
6,160
6,161
2,162
6,163
6,164
8,165
6,166
6,167
6,168
2,169
6,170
6,171
6,172
2,173
6,174
6,175
6,176
6,177
6,178
8,179
6,180
1,181
1,182
1,183
6,184
9,185
1,186
6,187
8,188
6,189
6,190
6,191
6,192
6,193
7,194
6,195
6,196
6,197
6,198
6,199
2,200
1,201
2,202
2,203
6,204
6,205
6,206
5,207
6,208
8,209
3,210
6,211
6,212
2,213
6,214
5,215
6,216
6,217
6,218
6,219
6,220
6,221
6,222
2,223
6,224
6,225
2,226
6,227
6,228
1,229
6,230
2,231
6,232
4,233
2,234
2,235
2,236
6,237
6,238
6,239
6,240
6,241
6,242
3,243
6,244
8,245
2,246
6,247
5,248
6,249
6,250
5,251
6,252
6,253
2,254
6,255
3,256
2,257
6,258
6,259
5,260
9,261
6,262
6,263
6,264
6,265
6,266
2,267
2,268
9,269
9,270
6,271
6,272
6,273
6,274
6,275
6,276
6,277
8,278
6,279
1,280
6,281
6,282
6,283
2,284
2,285
2,286
6,287
6,288
1,289
8,290
6,291
2,292
6,293
2,294
7,295
6,296
6,297
1,298
6,299
6,300
5,301
5,302
6,303
6,304
1,305
6,306
6,307
6,308
6,309
6,310
4,311
6,312
6,313
7,314
5,315
6,316
9,317
2,318
6,319
5,320
6,321
1,322
5,323
5,324
6,325
6,326
6,327
6,328
5,329
6,330
1,331
6,332
1,333
6,334
2,335
9,336
6,337
6,338
6,339
6,340
6,341
3,342
8,343
4,344
1,345
5,346
6,347
6,348
6,349
6,350
6,351
6,352
6,353
6,354
2,355
6,356
6,357
6,358
6,359
2,360
6,361
3,362
2,363
6,364
6,365
6,366
6,367
6,368
6,369
6,370
1,371
5,372
5,373
6,374
2,375
2,376
2,377
6,378
6,379
6,380
6,381
6,382
1,383
9,384
6,385
6,386
6,387
6,388
6,389
6,390
2,391
9,392
6,393
1,394
6,395
9,396
8,397
8,398
6,399
6,400
6,401
6,402
6,403
5,404
6,405
1,406
6,407
6,408
6,409
6,410
6,411
6,412
6,413
6,414
6,415
6,416
6,417
6,418
6,419
6,420
6,421
2,422
6,423
3,424
6,425
6,426
6,427
6,428
5,429
2,430
6,431
6,432
5,433
6,434
5,435
2,436
3,437
6,438
5,439
6,440
1,441
6,442
1,443
1,444
5,445
6,446
6,447
6,448
6,449
6,450
6,451
6,452
5,453
6,454
2,455
3,456
1,457
6,458
6,459
6,460
6,461
2,462
6,463
6,464
2,465
1,466
5,467
9,468
9,469
1,470
2,471
8,472
7,473
6,474
6,475
2,476
9,477
6,478
6,479
3,480
6,481
6,482
1,483
1,484
6,485
6,486
4,487
1,488
6,489
6,490
6,491
6,492
6,493
2,494
8,495
3,496
2,497
8,498
6,499
6,500
6,501
5,502
6,503
6,504
2,505
3,506
6,507
2,508
6,509
2,510
2,511
6,512
6,513
2,514
6,515
6,516
6,517
6,518
6,519
6,520
6,521
6,522
5,523
2,524
6,525
1,526
6,527
5,528
2,529
6,530
6,531
6,532
2,533
6,534
6,535
6,536
6,537
4,538
6,539
5,540
6,541
1,542
6,543
6,544
6,545
2,546
2,547
6,548
8,549
6,550
1,551
6,552
2,553
6,554
6,555
6,556
2,557
6,558
6,559
6,560
6,561
6,562
3,563
6,564
5,565
1,566
1,567
5,568
2,569
1,570
6,571
9,572
6,573
6,574
6,575
6,576
6,577
4,578
6,579
6,580
6,581
6,582
6,583
2,584
6,585
2,586
2,587
6,588
6,589
6,590
1,591
6,592
8,593
6,594
6,595
6,596
6,597
6,598
5,599
6,600
6,601
6,602
6,603
6,604
6,605
1,606
2,607
6,608
6,609
2,610
6,611
6,612
1,613
6,614
2,615
6,616
1,617
2,618
2,619
2,620
6,621
6,622
6,623
6,624
6,625
6,626
3,627
6,628
9,629
9,630
6,631
1,632
6,633
6,634
6,635
6,636
6,637
2,638
6,639
6,640
2,641
6,642
6,643
1,644
8,645
6,646
6,647
6,648
6,649
6,650
2,651
2,652
2,653
2,654
3,655
6,656
6,657
6,658
6,659
6,660
6,661
8,662
6,663
5,664
6,665
6,666
6,667
6,668
2,669
6,670
6,671
6,672
6,673
3,674
6,675
6,676
6,677
3,678
4,679
6,680
6,681
6,682
6,683
6,684
5,685
9,686
6,687
2,688
5,689
6,690
6,691
6,692
6,693
2,694
5,695
6,696
6,697
6,698
5,699
6,700
9,701
2,702
6,703
4,704
1,705
5,706
5,707
1,708
6,709
6,710
6,711
6,712
5,713
6,714
5,715
6,716
5,717
6,718
2,719
8,720
6,721
6,722
6,723
6,724
6,725
3,726
8,727
1,728
6,729
5,730
6,731
6,732
6,733
6,734
6,735
6,736
6,737
6,738
9,739
2,740
6,741
6,742
6,743
2,744
6,745
9,746
2,747
6,748
6,749
6,750
6,751
6,752
6,753
3,754
1,755
5,756
1,757
6,758
2,759
2,760
6,761
6,762
6,763
6,764
6,765
4,766
2,767
2,768
6,769
6,770
6,771
6,772
6,773
2,774
6,775
8,776
6,777
1,778
6,779
9,780
9,781
2,782
6,783
6,784
6,785
2,786
6,787
4,788
6,789
1,790
6,791
6,792
4,793
6,794
6,795
6,796
6,797
6,798
6,799
6,800
6,801
6,802
6,803
6,804
6,805
2,806
6,807
6,808
6,809
2,810
6,811
2,812
9,813
8,814
6,815
6,816
1,817
6,818
1,819
9,820
3,821
6,822
1,823
6,824
5,825
6,826
6,827
6,828
5,829
6,830
6,831
6,832
6,833
5,834
6,835
6,836
5,837
6,838
9,839
1,840
5,841
6,842
6,843
6,844
6,845
2,846
6,847
6,848
2,849
5,850
5,851
2,852
9,853
6,854
2,855
3,856
6,857
6,858
6,859
5,860
2,861
6,862
6,863
6,864
6,865
6,866
5,867
5,868
6,869
6,870
5,871
6,872
6,873
6,874
6,875
3,876
6,877
2,878
3,879
3,880
2,881
9,882
2,883
6,884
6,885
5,886
6,887
6,888
2,889
3,890
6,891
2,892
6,893
9,894
6,895
6,896
6,897
6,898
6,899
6,900
6,901
6,902
6,903
6,904
6,905
6,906
5,907
2,908
6,909
1,910
6,911
1,912
6,913
6,914
6,915
6,916
2,917
6,918
6,919
6,920
6,921
4,922
6,923
1,924
6,925
5,926
6,927
6,928
6,929
2,930
2,931
6,932
9,933
6,934
6,935
6,936
2,937
6,938
6,939
6,940
2,941
6,942
6,943
6,944
6,945
6,946
8,947
6,948
1,949
5,950
8,951
1,952
2,953
1,954
6,955
8,956
6,957
6,958
6,959
6,960
6,961
4,962
6,963
6,964
6,965
6,966
6,967
2,968
4,969
2,970
2,971
6,972
6,973
6,974
5,975
6,976
8,977
6,978
6,979
6,980
6,981
6,982
1,983
6,984
6,985
6,986
6,987
6,988
6,989
6,990
2,991
6,992
6,993
2,994
6,995
6,996
4,997
6,998
6,999
6,1000
6,1001
2,1002
2,1003
2,1004
6,1005
6,1006
6,1007
6,1008
6,1009
6,1010
1,1011
6,1012
5,1013
2,1014
6,1015
5,1016
6,1017
6,1018
7,1019
6,1020
6,1021
2,1022
6,1023
3,1024
6,1025
6,1026
6,1027
4,1028
2,1029
6,1030
6,1031
6,1032
6,1033
6,1034
2,1035
2,1036
2,1037
2,1038
6,1039
6,1040
6,1041
6,1042
6,1043
6,1044
6,1045
9,1046
6,1047
5,1048
6,1049
6,1050
6,1051
6,1052
2,1053
2,1054
6,1055
6,1056
6,1057
8,1058
6,1059
2,1060
6,1061
2,1062
6,1063
6,1064
6,1065
6,1066
6,1067
6,1068
5,1069
5,1070
6,1071
6,1072
5,1073
6,1074
6,1075
3,1076
6,1077
2,1078
5,1079
6,1080
6,1081
6,1082
5,1083
6,1084
2,1085
2,1086
6,1087
4,1088
5,1089
5,1090
1,1091
1,1092
6,1093
6,1094
6,1095
6,1096
6,1097
6,1098
1,1099
6,1100
5,1101
6,1102
2,1103
8,1104
6,1105
6,1106
6,1107
6,1108
6,1109
3,1110
8,1111
5,1112
5,1113
5,1114
6,1115
6,1116
6,1117
6,1118
6,1119
6,1120
6,1121
6,1122
8,1123
2,1124
6,1125
6,1126
6,1127
2,1128
6,1129
3,1130
2,1131
6,1132
6,1133
6,1134
6,1135
6,1136
6,1137
1,1138
4,1139
5,1140
1,1141
6,1142
2,1143
2,1144
6,1145
6,1146
6,1147
6,1148
6,1149
6,1150
9,1151
8,1152
6,1153
6,1154
6,1155
6,1156
6,1157
2,1158
2,1159
8,1160
6,1161
5,1162
6,1163
2,1164
8,1165
2,1166
6,1167
2,1168
6,1169
2,1170
6,1171
6,1172
6,1173
1,1174
6,1175
6,1176
7,1177
6,1178
6,1179
6,1180
6,1181
6,1182
6,1183
6,1184
3,1185
3,1186
6,1187
6,1188
6,1189
1,1190
6,1191
3,1192
6,1193
6,1194
6,1195
2,1196
2,1197
9,1198
6,1199
6,1200
1,1201
6,1202
5,1203
9,1204
6,1205
6,1206
4,1207
6,1208
5,1209
6,1210
1,1211
5,1212
5,1213
4,1214
6,1215
6,1216
6,1217
1,1218
6,1219
6,1220
5,1221
6,1222
2,1223
5,1224
5,1225
6,1226
6,1227
6,1228
6,1229
2,1230
6,1231
6,1232
9,1233
1,1234
5,1235
2,1236
8,1237
6,1238
2,1239
3,1240
4,1241
6,1242
4,1243
9,1244
9,1245
6,1246
6,1247
3,1248
6,1249
6,1250
1,1251
5,1252
1,1253
6,1254
6,1255
6,1256
6,1257
6,1258
6,1259
6,1260
6,1261
6,1262
3,1263
6,1264
2,1265
9,1266
2,1267
6,1268
6,1269
1,1270
6,1271
7,1272
2,1273
3,1274
6,1275
2,1276
6,1277
1,1278
6,1279
6,1280
6,1281
6,1282
6,1283
6,1284
6,1285
6,1286
6,1287
6,1288
6,1289
6,1290
5,1291
2,1292
