x1,x2
2,1
6,2
2,3
6,4
6,5
6,6
8,7
2,8
6,9
6,10
6,11
3,12
6,13
6,14
2,15
2,16
2,17
2,18
6,19
3,20
5,21
6,22
5,23
2,24
8,25
6,26
8,27
6,28
2,29
2,30
2,31
6,32
6,33
6,34
6,35
6,36
5,37
1,38
6,39
6,40
6,41
8,42
6,43
6,44
6,45
6,46
6,47
8,48
3,49
6,50
6,51
6,52
6,53
5,54
6,55
6,56
6,57
8,58
2,59
6,60
6,61
2,62
6,63
6,64
6,65
4,66
2,67
2,68
6,69
6,70
6,71
6,72
6,73
6,74
6,75
6,76
6,77
2,78
6,79
6,80
7,81
6,82
9,83
8,84
6,85
5,86
2,87
6,88
6,89
8,90
5,91
6,92
2,93
2,94
8,95
6,96
2,97
6,98
2,99
2,100
6,101
2,102
2,103
6,104
6,105
6,106
6,107
6,108
2,109
4,110
8,111
3,112
2,113
6,114
6,115
5,116
6,117
6,118
6,119
2,120
2,121
6,122
1,123
5,124
3,125
6,126
6,127
6,128
5,129
6,130
6,131
5,132
3,133
5,134
6,135
6,136
8,137
6,138
6,139
6,140
2,141
6,142
5,143
6,144
2,145
5,146
6,147
2,148
6,149
6,150
6,151
6,152
6,153
6,154
6,155
6,156
1,157
6,158
2,159
4,160
2,161
6,162
6,163
6,164
5,165
6,166
6,167
2,168
8,169
6,170
6,171
6,172
6,173
8,174
6,175
6,176
6,177
6,178
3,179
6,180
6,181
6,182
2,183
1,184
6,185
6,186
6,187
6,188
5,189
5,190
2,191
5,192
6,193
4,194
2,195
6,196
6,197
2,198
2,199
6,200
8,201
6,202
6,203
6,204
6,205
6,206
2,207
4,208
8,209
5,210
6,211
8,212
5,213
5,214
8,215
8,216
6,217
6,218
6,219
2,220
6,221
4,222
6,223
5,224
6,225
6,226
2,227
6,228
6,229
3,230
6,231
2,232
2,233
6,234
8,235
6,236
8,237
6,238
5,239
6,240
6,241
6,242
1,243
6,244
7,245
2,246
5,247
5,248
2,249
2,250
6,251
6,252
6,253
6,254
6,255
6,256
